Genus,Source,Gene,number,total,Percent
Shigella,Food,cop,0,5,0
Shigella,Meat,cop,0,7,0
Shigella,Reptile,cop,,,
Shigella,Cider,cop,,,
Shigella,Dairy,cop,,,
Shigella,Slaughterhouse,cop,,,
Shigella,Farm water,cop,,,
Shigella,Flour,cop,,,
Shigella,Fruit/vegetables,cop,0,1,0
Shigella,Seeds,cop,,,
Shigella,Spice_Herbs,cop,,,
Shigella,Insect,cop,,,
Shigella,Nuts,cop,,,
Shigella,Plant,cop,,,
Shigella,Sewage,cop,0,1,0
Shigella,Wastewater,cop,,,
Shigella,Water,cop,0,2,0
Shigella,Tea,cop,,,
Shigella,Clinical,cue,0,11270,0
Shigella,Animal,cue,0,12,0
Shigella,Animal environment,cue,,,
Shigella,Animal feces,cue,0,2,0
Shigella,Farm,cue,,,
Shigella,Egg,cue,,,
Shigella,Farm sewage,cue,,,
Shigella,Fish/Seafood,cue,0,1,0
Shigella,Food,cue,0,5,0
Shigella,Meat,cue,0,7,0
Shigella,Reptile,cue,,,
Shigella,Cider,cue,,,
Shigella,Dairy,cue,,,
Shigella,Slaughterhouse,cue,,,
Shigella,Farm water,cue,,,
Shigella,Flour,cue,,,
Shigella,Fruit/vegetables,cue,0,1,0
Shigella,Seeds,cue,,,
Shigella,Spice_Herbs,cue,,,
Shigella,Insect,cue,,,
Shigella,Nuts,cue,,,
Shigella,Plant,cue,,,
Shigella,Sewage,cue,0,1,0
Shigella,Wastewater,cue,,,
Shigella,Water,cue,0,2,0
Shigella,Tea,cue,,,
Shigella,Clinical,gol,1,11270,0.008873114
Shigella,Animal,gol,0,12,0
Shigella,Animal environment,gol,,,
Shigella,Animal feces,gol,0,2,0
Shigella,Farm,gol,,,
Shigella,Egg,gol,,,
Shigella,Farm sewage,gol,,,
Shigella,Fish/Seafood,gol,0,1,0
Shigella,Food,gol,0,5,0
Shigella,Meat,gol,0,7,0
Shigella,Reptile,gol,,,
Shigella,Cider,gol,,,
Shigella,Dairy,gol,,,
Shigella,Slaughterhouse,gol,,,
Shigella,Farm water,gol,,,
Shigella,Flour,gol,,,
Shigella,Fruit/vegetables,gol,0,1,0
Shigella,Seeds,gol,,,
Shigella,Spice_Herbs,gol,,,
Shigella,Insect,gol,,,
Shigella,Nuts,gol,,,
Shigella,Plant,gol,,,
Shigella,Sewage,gol,0,1,0
Shigella,Wastewater,gol,,,
Shigella,Water,gol,0,2,0
Shigella,Tea,gol,,,
Shigella,Clinical,kla,0,11270,0
Shigella,Animal,kla,0,12,0
Shigella,Animal environment,kla,,,
Shigella,Animal feces,kla,0,2,0
Shigella,Farm,kla,,,
Shigella,Egg,kla,,,
Shigella,Farm sewage,kla,,,
Shigella,Fish/Seafood,kla,0,1,0
Shigella,Food,kla,0,5,0
Shigella,Meat,kla,0,7,0
Shigella,Reptile,kla,,,
Shigella,Cider,kla,,,
Shigella,Dairy,kla,,,
Shigella,Slaughterhouse,kla,,,
Shigella,Farm water,kla,,,
Shigella,Flour,kla,,,
Shigella,Fruit/vegetables,kla,0,1,0
Shigella,Seeds,kla,,,
Shigella,Spice_Herbs,kla,,,
Shigella,Insect,kla,,,
Shigella,Nuts,kla,,,
Shigella,Plant,kla,,,
Shigella,Sewage,kla,0,1,0
Shigella,Wastewater,kla,,,
Shigella,Water,kla,0,2,0
Shigella,Tea,kla,,,
Shigella,Clinical,mco,0,11270,0
Shigella,Animal,mco,0,12,0
Shigella,Animal environment,mco,,,
Shigella,Animal feces,mco,0,2,0
Shigella,Farm,mco,,,
Shigella,Egg,mco,,,
Shigella,Farm sewage,mco,,,
Shigella,Fish/Seafood,mco,0,1,0
Shigella,Food,mco,0,5,0
Shigella,Meat,mco,0,7,0
Shigella,Reptile,mco,,,
Shigella,Cider,mco,,,
Shigella,Dairy,mco,,,
Shigella,Slaughterhouse,mco,,,
Shigella,Farm water,mco,,,
Shigella,Flour,mco,,,
Shigella,Fruit/vegetables,mco,0,1,0
Shigella,Seeds,mco,,,
Shigella,Spice_Herbs,mco,,,
Shigella,Insect,mco,,,
Shigella,Nuts,mco,,,
Shigella,Plant,mco,,,
Shigella,Sewage,mco,0,1,0
Shigella,Wastewater,mco,,,
Shigella,Water,mco,0,2,0
Shigella,Tea,mco,,,
Shigella,Clinical,mer,152,11270,1.348713398
Shigella,Animal,mer,0,12,0
Shigella,Animal environment,mer,,,
Shigella,Animal feces,mer,0,2,0
Shigella,Farm,mer,,,
Shigella,Egg,mer,,,
Shigella,Farm sewage,mer,,,
Shigella,Fish/Seafood,mer,0,1,0
Shigella,Food,mer,2,5,40
Shigella,Meat,mer,0,7,0
Shigella,Reptile,mer,,,
Shigella,Cider,mer,,,
Shigella,Dairy,mer,,,
Shigella,Slaughterhouse,mer,,,
Shigella,Farm water,mer,,,
Shigella,Flour,mer,,,
Shigella,Fruit/vegetables,mer,0,1,0
Shigella,Seeds,mer,,,
Shigella,Spice_Herbs,mer,,,
Shigella,Insect,mer,,,
Shigella,Nuts,mer,,,
Shigella,Plant,mer,,,
Shigella,Sewage,mer,0,1,0
Shigella,Wastewater,mer,,,
Shigella,Water,mer,0,2,0
Shigella,Tea,mer,,,
Shigella,Clinical,ncc,0,11270,0
Shigella,Animal,ncc,0,12,0
Shigella,Animal environment,ncc,,,
Shigella,Animal feces,ncc,0,2,0
Shigella,Farm,ncc,,,
Shigella,Egg,ncc,,,
Shigella,Farm sewage,ncc,,,
Shigella,Fish/Seafood,ncc,0,1,0
Shigella,Food,ncc,0,5,0
Shigella,Meat,ncc,0,7,0
Shigella,Reptile,ncc,,,
Shigella,Cider,ncc,,,
Shigella,Dairy,ncc,,,
Shigella,Slaughterhouse,ncc,,,
Shigella,Farm water,ncc,,,
Shigella,Flour,ncc,,,
Shigella,Fruit/vegetables,ncc,0,1,0
Shigella,Seeds,ncc,,,
Shigella,Spice_Herbs,ncc,,,
Shigella,Insect,ncc,,,
Shigella,Nuts,ncc,,,
Shigella,Plant,ncc,,,
Shigella,Sewage,ncc,0,1,0
Shigella,Wastewater,ncc,,,
Shigella,Water,ncc,0,2,0
Shigella,Tea,ncc,,,
Shigella,Clinical,ncr,0,11270,0
Shigella,Animal,ncr,0,12,0
Shigella,Animal environment,ncr,,,
Shigella,Animal feces,ncr,0,2,0
Shigella,Farm,ncr,,,
Shigella,Egg,ncr,,,
Shigella,Farm sewage,ncr,,,
Shigella,Fish/Seafood,ncr,0,1,0
Shigella,Food,ncr,0,5,0
Shigella,Meat,ncr,0,7,0
Shigella,Reptile,ncr,,,
Shigella,Cider,ncr,,,
Shigella,Dairy,ncr,,,
Shigella,Slaughterhouse,ncr,,,
Shigella,Farm water,ncr,,,
Shigella,Flour,ncr,,,
Shigella,Fruit/vegetables,ncr,0,1,0
Shigella,Seeds,ncr,,,
Shigella,Spice_Herbs,ncr,,,
Shigella,Insect,ncr,,,
Shigella,Nuts,ncr,,,
Shigella,Plant,ncr,,,
Shigella,Sewage,ncr,0,1,0
Shigella,Wastewater,ncr,,,
Shigella,Water,ncr,0,2,0
Shigella,Tea,ncr,,,
Shigella,Clinical,nir,0,11270,0
Shigella,Animal,nir,0,12,0
Shigella,Animal environment,nir,,,
Shigella,Animal feces,nir,0,2,0
Shigella,Farm,nir,,,
Shigella,Egg,nir,,,
Shigella,Farm sewage,nir,,,
Shigella,Fish/Seafood,nir,0,1,0
Shigella,Food,nir,0,5,0
Shigella,Meat,nir,0,7,0
Shigella,Reptile,nir,,,
Shigella,Cider,nir,,,
Shigella,Dairy,nir,,,
Shigella,Slaughterhouse,nir,,,
Shigella,Farm water,nir,,,
Shigella,Flour,nir,,,
Shigella,Fruit/vegetables,nir,0,1,0
Shigella,Seeds,nir,,,
Shigella,Spice_Herbs,nir,,,
Shigella,Insect,nir,,,
Shigella,Nuts,nir,,,
Shigella,Plant,nir,,,
Shigella,Sewage,nir,0,1,0
Shigella,Wastewater,nir,,,
Shigella,Water,nir,0,2,0
Shigella,Tea,nir,,,
Shigella,Clinical,nre,0,11270,0
Shigella,Animal,nre,0,12,0
Shigella,Animal environment,nre,,,
Shigella,Animal feces,nre,0,2,0
Shigella,Farm,nre,,,
Shigella,Egg,nre,,,
Shigella,Farm sewage,nre,,,
Shigella,Fish/Seafood,nre,0,1,0
Shigella,Food,nre,0,5,0
Shigella,Meat,nre,0,7,0
Shigella,Reptile,nre,,,
Shigella,Cider,nre,,,
Shigella,Dairy,nre,,,
Shigella,Slaughterhouse,nre,,,
Shigella,Farm water,nre,,,
Shigella,Flour,nre,,,
Shigella,Fruit/vegetables,nre,0,1,0
Shigella,Seeds,nre,,,
Shigella,Spice_Herbs,nre,,,
Shigella,Insect,nre,,,
Shigella,Nuts,nre,,,
Shigella,Plant,nre,,,
Shigella,Sewage,nre,0,1,0
Shigella,Wastewater,nre,,,
Shigella,Water,nre,0,2,0
Shigella,Tea,nre,,,
Shigella,Clinical,pco,17,11270,0.150842946
Shigella,Animal,pco,1,12,8.333333333
Shigella,Animal environment,pco,,,
Shigella,Animal feces,pco,0,2,0
Shigella,Farm,pco,,,
Shigella,Egg,pco,,,
Shigella,Farm sewage,pco,,,
Shigella,Fish/Seafood,pco,1,1,100
Shigella,Food,pco,3,5,60
Shigella,Meat,pco,1,7,14.28571429
Shigella,Reptile,pco,,,
Shigella,Cider,pco,,,
Shigella,Dairy,pco,,,
Shigella,Slaughterhouse,pco,,,
Shigella,Farm water,pco,,,
Shigella,Flour,pco,,,
Shigella,Fruit/vegetables,pco,0,1,0
Shigella,Seeds,pco,,,
Shigella,Spice_Herbs,pco,,,
Shigella,Insect,pco,,,
Shigella,Nuts,pco,,,
Shigella,Plant,pco,,,
Shigella,Sewage,pco,1,1,100
Shigella,Wastewater,pco,,,
Shigella,Water,pco,0,2,0
Shigella,Tea,pco,,,
Shigella,Clinical,sil,22,11270,0.195208518
Shigella,Animal,sil,3,12,25
Shigella,Animal environment,sil,,,
Shigella,Animal feces,sil,0,2,0
Shigella,Farm,sil,,,
Shigella,Egg,sil,,,
Shigella,Farm sewage,sil,,,
Shigella,Fish/Seafood,sil,1,1,100
Shigella,Food,sil,4,5,80
Shigella,Meat,sil,2,7,28.57142857
Shigella,Reptile,sil,,,
Shigella,Cider,sil,,,
Shigella,Dairy,sil,,,
Shigella,Slaughterhouse,sil,,,
Shigella,Farm water,sil,,,
Shigella,Flour,sil,,,
Shigella,Fruit/vegetables,sil,0,1,0
Shigella,Seeds,sil,,,
Shigella,Spice_Herbs,sil,,,
Shigella,Insect,sil,,,
Shigella,Nuts,sil,,,
Shigella,Plant,sil,,,
Shigella,Sewage,sil,1,1,100
Shigella,Wastewater,sil,,,
Shigella,Water,sil,0,2,0
Shigella,Tea,sil,,,
Shigella,Clinical,tcr,0,11270,0
Shigella,Animal,tcr,0,12,0
Shigella,Animal environment,tcr,,,
Shigella,Animal feces,tcr,0,2,0
Shigella,Farm,tcr,,,
Shigella,Egg,tcr,,,
Shigella,Farm sewage,tcr,,,
Shigella,Fish/Seafood,tcr,0,1,0
Shigella,Food,tcr,0,5,0
Shigella,Meat,tcr,0,7,0
Shigella,Reptile,tcr,,,
Shigella,Cider,tcr,,,
Shigella,Dairy,tcr,,,
Shigella,Slaughterhouse,tcr,,,
Shigella,Farm water,tcr,,,
Shigella,Flour,tcr,,,
Shigella,Fruit/vegetables,tcr,0,1,0
Shigella,Seeds,tcr,,,
Shigella,Spice_Herbs,tcr,,,
Shigella,Insect,tcr,,,
Shigella,Nuts,tcr,,,
Shigella,Plant,tcr,,,
Shigella,Sewage,tcr,0,1,0
Shigella,Wastewater,tcr,,,
Shigella,Water,tcr,0,2,0
Shigella,Tea,tcr,,,
Shigella,Clinical,ter,16,11270,0.141969831
Shigella,Animal,ter,0,12,0
Shigella,Animal environment,ter,,,
Shigella,Animal feces,ter,0,2,0
Shigella,Farm,ter,,,
Shigella,Egg,ter,,,
Shigella,Farm sewage,ter,,,
Shigella,Fish/Seafood,ter,0,1,0
Shigella,Food,ter,0,5,0
Shigella,Meat,ter,0,7,0
Shigella,Reptile,ter,,,
Shigella,Cider,ter,,,
Shigella,Dairy,ter,,,
Shigella,Slaughterhouse,ter,,,
Shigella,Farm water,ter,,,
Shigella,Flour,ter,,,
Shigella,Fruit/vegetables,ter,0,1,0
Shigella,Seeds,ter,,,
Shigella,Spice_Herbs,ter,,,
Shigella,Insect,ter,,,
Shigella,Nuts,ter,,,
Shigella,Plant,ter,,,
Shigella,Sewage,ter,0,1,0
Shigella,Wastewater,ter,,,
Shigella,Water,ter,0,2,0
Shigella,Tea,ter,,,
Listeria monocytogenes,Clinical,ars,1119,6810,16.43171806
Listeria monocytogenes,Animal,ars,49,690,7.101449275
Listeria monocytogenes,Animal environment,ars,0,1,0
Listeria monocytogenes,Animal feces,ars,2,130,1.538461538
Listeria monocytogenes,Farm,ars,4,29,13.79310345
Listeria monocytogenes,Egg,ars,6,12,50
Listeria monocytogenes,Farm sewage,ars,,,
Listeria monocytogenes,Fish/Seafood,ars,146,744,19.62365591
Listeria monocytogenes,Food,ars,1404,6516,21.54696133
Listeria monocytogenes,Meat,ars,741,4421,16.76091382
Listeria monocytogenes,Reptile,ars,,,
Listeria monocytogenes,Cider,ars,,,
Listeria monocytogenes,Dairy,ars,160,1367,11.70446233
Listeria monocytogenes,Slaughterhouse,ars,86,388,22.16494845
Listeria monocytogenes,Farm water,ars,0,49,0
Listeria monocytogenes,Flour,ars,0,2,0
Listeria monocytogenes,Fruit/vegetables,ars,110,1428,7.703081232
Listeria monocytogenes,Seeds,ars,,,
Listeria monocytogenes,Spice_Herbs,ars,4,25,16
Listeria monocytogenes,Insect,ars,0,4,0
Listeria monocytogenes,Nuts,ars,2,8,25
Listeria monocytogenes,Plant,ars,0,14,0
Listeria monocytogenes,Sewage,ars,,,
Listeria monocytogenes,Wastewater,ars,0,3,0
Listeria monocytogenes,Water,ars,94,1161,8.096468562
Listeria monocytogenes,Tea,ars,,,
Listeria monocytogenes,Clinical,cad,0,6810,0
Listeria monocytogenes,Animal,cad,0,690,0
Listeria monocytogenes,Animal environment,cad,0,1,0
Listeria monocytogenes,Animal feces,cad,0,130,0
Listeria monocytogenes,Farm,cad,0,29,0
Listeria monocytogenes,Egg,cad,0,12,0
Listeria monocytogenes,Farm sewage,cad,,,
Listeria monocytogenes,Fish/Seafood,cad,0,744,0
Listeria monocytogenes,Food,cad,0,6516,0
Listeria monocytogenes,Meat,cad,0,4421,0
Listeria monocytogenes,Reptile,cad,,,
Listeria monocytogenes,Cider,cad,,,
Listeria monocytogenes,Dairy,cad,0,1367,0
Listeria monocytogenes,Slaughterhouse,cad,0,388,0
Listeria monocytogenes,Farm water,cad,0,49,0
Listeria monocytogenes,Flour,cad,0,2,0
Listeria monocytogenes,Fruit/vegetables,cad,0,1428,0
Listeria monocytogenes,Seeds,cad,,,
Listeria monocytogenes,Spice_Herbs,cad,0,25,0
Listeria monocytogenes,Insect,cad,0,4,0
Listeria monocytogenes,Nuts,cad,0,8,0
Listeria monocytogenes,Plant,cad,0,14,0
Listeria monocytogenes,Sewage,cad,,,
Listeria monocytogenes,Wastewater,cad,0,3,0
Listeria monocytogenes,Water,cad,0,1161,0
Listeria monocytogenes,Tea,cad,,,
Listeria monocytogenes,Clinical,chr,0,6810,0
Listeria monocytogenes,Animal,chr,0,690,0
Listeria monocytogenes,Animal environment,chr,0,1,0
Listeria monocytogenes,Animal feces,chr,0,130,0
Listeria monocytogenes,Farm,chr,0,29,0
Listeria monocytogenes,Egg,chr,0,12,0
Listeria monocytogenes,Farm sewage,chr,,,
Listeria monocytogenes,Fish/Seafood,chr,0,744,0
Listeria monocytogenes,Food,chr,0,6516,0
Listeria monocytogenes,Meat,chr,0,4421,0
Listeria monocytogenes,Reptile,chr,,,
Listeria monocytogenes,Cider,chr,,,
Listeria monocytogenes,Dairy,chr,0,1367,0
Listeria monocytogenes,Slaughterhouse,chr,0,388,0
Listeria monocytogenes,Farm water,chr,0,49,0
Listeria monocytogenes,Flour,chr,0,2,0
Listeria monocytogenes,Fruit/vegetables,chr,0,1428,0
Listeria monocytogenes,Seeds,chr,,,
Listeria monocytogenes,Spice_Herbs,chr,0,25,0
Listeria monocytogenes,Insect,chr,0,4,0
Listeria monocytogenes,Nuts,chr,0,8,0
Listeria monocytogenes,Plant,chr,0,14,0
Listeria monocytogenes,Sewage,chr,,,
Listeria monocytogenes,Wastewater,chr,0,3,0
Listeria monocytogenes,Water,chr,0,1161,0
Listeria monocytogenes,Tea,chr,,,
Listeria monocytogenes,Clinical,cnr,0,6810,0
Listeria monocytogenes,Animal,cnr,0,690,0
Listeria monocytogenes,Animal environment,cnr,0,1,0
Listeria monocytogenes,Animal feces,cnr,0,130,0
Listeria monocytogenes,Farm,cnr,0,29,0
Listeria monocytogenes,Egg,cnr,0,12,0
Listeria monocytogenes,Farm sewage,cnr,,,
Listeria monocytogenes,Fish/Seafood,cnr,0,744,0
Listeria monocytogenes,Food,cnr,0,6516,0
Listeria monocytogenes,Meat,cnr,0,4421,0
Listeria monocytogenes,Reptile,cnr,,,
Listeria monocytogenes,Cider,cnr,,,
Listeria monocytogenes,Dairy,cnr,0,1367,0
Listeria monocytogenes,Slaughterhouse,cnr,0,388,0
Listeria monocytogenes,Farm water,cnr,0,49,0
Listeria monocytogenes,Flour,cnr,0,2,0
Listeria monocytogenes,Fruit/vegetables,cnr,0,1428,0
Listeria monocytogenes,Seeds,cnr,,,
Listeria monocytogenes,Spice_Herbs,cnr,0,25,0
Listeria monocytogenes,Insect,cnr,0,4,0
Listeria monocytogenes,Nuts,cnr,0,8,0
Listeria monocytogenes,Plant,cnr,0,14,0
Listeria monocytogenes,Sewage,cnr,,,
Listeria monocytogenes,Wastewater,cnr,0,3,0
Listeria monocytogenes,Water,cnr,0,1161,0
Listeria monocytogenes,Tea,cnr,,,
Listeria monocytogenes,Clinical,cop,0,6810,0
Listeria monocytogenes,Animal,cop,0,690,0
Listeria monocytogenes,Animal environment,cop,0,1,0
Listeria monocytogenes,Animal feces,cop,0,130,0
Listeria monocytogenes,Farm,cop,0,29,0
Listeria monocytogenes,Egg,cop,0,12,0
Listeria monocytogenes,Farm sewage,cop,,,
Listeria monocytogenes,Fish/Seafood,cop,0,744,0
Listeria monocytogenes,Food,cop,0,6516,0
Listeria monocytogenes,Meat,cop,2,4421,0.045238634
Listeria monocytogenes,Reptile,cop,,,
Listeria monocytogenes,Cider,cop,,,
Listeria monocytogenes,Dairy,cop,0,1367,0
Listeria monocytogenes,Slaughterhouse,cop,0,388,0
Listeria monocytogenes,Farm water,cop,0,49,0
Listeria monocytogenes,Flour,cop,0,2,0
Listeria monocytogenes,Fruit/vegetables,cop,0,1428,0
Listeria monocytogenes,Seeds,cop,,,
Listeria monocytogenes,Spice_Herbs,cop,0,25,0
Listeria monocytogenes,Insect,cop,0,4,0
Listeria monocytogenes,Nuts,cop,0,8,0
Listeria monocytogenes,Plant,cop,0,14,0
Listeria monocytogenes,Sewage,cop,,,
Listeria monocytogenes,Wastewater,cop,0,3,0
Listeria monocytogenes,Water,cop,0,1161,0
Listeria monocytogenes,Tea,cop,,,
Listeria monocytogenes,Clinical,cue,0,6810,0
Listeria monocytogenes,Animal,cue,0,690,0
Listeria monocytogenes,Animal environment,cue,0,1,0
Listeria monocytogenes,Animal feces,cue,0,130,0
Listeria monocytogenes,Farm,cue,0,29,0
Listeria monocytogenes,Egg,cue,0,12,0
Listeria monocytogenes,Farm sewage,cue,,,
Listeria monocytogenes,Fish/Seafood,cue,0,744,0
Listeria monocytogenes,Food,cue,0,6516,0
Listeria monocytogenes,Meat,cue,0,4421,0
Listeria monocytogenes,Reptile,cue,,,
Listeria monocytogenes,Cider,cue,,,
Listeria monocytogenes,Dairy,cue,0,1367,0
Listeria monocytogenes,Slaughterhouse,cue,0,388,0
Listeria monocytogenes,Farm water,cue,0,49,0
Listeria monocytogenes,Flour,cue,0,2,0
Listeria monocytogenes,Fruit/vegetables,cue,0,1428,0
Listeria monocytogenes,Seeds,cue,,,
Listeria monocytogenes,Spice_Herbs,cue,0,25,0
Listeria monocytogenes,Insect,cue,0,4,0
Listeria monocytogenes,Nuts,cue,0,8,0
Listeria monocytogenes,Plant,cue,0,14,0
Listeria monocytogenes,Sewage,cue,,,
Listeria monocytogenes,Wastewater,cue,0,3,0
Listeria monocytogenes,Water,cue,0,1161,0
Listeria monocytogenes,Tea,cue,,,
Listeria monocytogenes,Clinical,gol,0,6810,0
Listeria monocytogenes,Animal,gol,0,690,0
Listeria monocytogenes,Animal environment,gol,0,1,0
Listeria monocytogenes,Animal feces,gol,0,130,0
Listeria monocytogenes,Farm,gol,0,29,0
Listeria monocytogenes,Egg,gol,0,12,0
Listeria monocytogenes,Farm sewage,gol,,,
Listeria monocytogenes,Fish/Seafood,gol,0,744,0
Listeria monocytogenes,Food,gol,0,6516,0
Listeria monocytogenes,Meat,gol,0,4421,0
Listeria monocytogenes,Reptile,gol,,,
Listeria monocytogenes,Cider,gol,,,
Listeria monocytogenes,Dairy,gol,0,1367,0
Listeria monocytogenes,Slaughterhouse,gol,0,388,0
Listeria monocytogenes,Farm water,gol,0,49,0
Listeria monocytogenes,Flour,gol,0,2,0
Listeria monocytogenes,Fruit/vegetables,gol,0,1428,0
Listeria monocytogenes,Seeds,gol,,,
Listeria monocytogenes,Spice_Herbs,gol,0,25,0
Listeria monocytogenes,Insect,gol,0,4,0
Listeria monocytogenes,Nuts,gol,0,8,0
Listeria monocytogenes,Plant,gol,0,14,0
Listeria monocytogenes,Sewage,gol,,,
Listeria monocytogenes,Wastewater,gol,0,3,0
Listeria monocytogenes,Water,gol,0,1161,0
Listeria monocytogenes,Tea,gol,,,
Listeria monocytogenes,Clinical,kla,0,6810,0
Listeria monocytogenes,Animal,kla,0,690,0
Listeria monocytogenes,Animal environment,kla,0,1,0
Listeria monocytogenes,Animal feces,kla,0,130,0
Listeria monocytogenes,Farm,kla,0,29,0
Listeria monocytogenes,Egg,kla,0,12,0
Listeria monocytogenes,Farm sewage,kla,,,
Listeria monocytogenes,Fish/Seafood,kla,0,744,0
Listeria monocytogenes,Food,kla,0,6516,0
Listeria monocytogenes,Meat,kla,0,4421,0
Listeria monocytogenes,Reptile,kla,,,
Listeria monocytogenes,Cider,kla,,,
Listeria monocytogenes,Dairy,kla,0,1367,0
Listeria monocytogenes,Slaughterhouse,kla,0,388,0
Listeria monocytogenes,Farm water,kla,0,49,0
Listeria monocytogenes,Flour,kla,0,2,0
Listeria monocytogenes,Fruit/vegetables,kla,0,1428,0
Listeria monocytogenes,Seeds,kla,,,
Listeria monocytogenes,Spice_Herbs,kla,0,25,0
Listeria monocytogenes,Insect,kla,0,4,0
Listeria monocytogenes,Nuts,kla,0,8,0
Listeria monocytogenes,Plant,kla,0,14,0
Listeria monocytogenes,Sewage,kla,,,
Listeria monocytogenes,Wastewater,kla,0,3,0
Listeria monocytogenes,Water,kla,0,1161,0
Listeria monocytogenes,Tea,kla,,,
Listeria monocytogenes,Clinical,mco,7,6810,0.102790015
Listeria monocytogenes,Animal,mco,2,690,0.289855072
Listeria monocytogenes,Animal environment,mco,0,1,0
Listeria monocytogenes,Animal feces,mco,0,130,0
Listeria monocytogenes,Farm,mco,0,29,0
Listeria monocytogenes,Egg,mco,0,12,0
Listeria monocytogenes,Farm sewage,mco,,,
Listeria monocytogenes,Fish/Seafood,mco,6,744,0.806451613
Listeria monocytogenes,Food,mco,38,6516,0.583179865
Listeria monocytogenes,Meat,mco,13,4421,0.29405112
Listeria monocytogenes,Reptile,mco,,,
Listeria monocytogenes,Cider,mco,,,
Listeria monocytogenes,Dairy,mco,16,1367,1.170446233
Listeria monocytogenes,Slaughterhouse,mco,4,388,1.030927835
Listeria monocytogenes,Farm water,mco,0,49,0
Listeria monocytogenes,Flour,mco,0,2,0
Listeria monocytogenes,Fruit/vegetables,mco,5,1428,0.350140056
Listeria monocytogenes,Seeds,mco,,,
Listeria monocytogenes,Spice_Herbs,mco,0,25,0
Listeria monocytogenes,Insect,mco,0,4,0
Listeria monocytogenes,Nuts,mco,0,8,0
Listeria monocytogenes,Plant,mco,0,14,0
Listeria monocytogenes,Sewage,mco,,,
Listeria monocytogenes,Wastewater,mco,0,3,0
Listeria monocytogenes,Water,mco,0,1161,0
Listeria monocytogenes,Tea,mco,,,
Listeria monocytogenes,Clinical,mer,28,6810,0.411160059
Listeria monocytogenes,Animal,mer,0,690,0
Listeria monocytogenes,Animal environment,mer,0,1,0
Listeria monocytogenes,Animal feces,mer,1,130,0.769230769
Listeria monocytogenes,Farm,mer,0,29,0
Listeria monocytogenes,Egg,mer,0,12,0
Listeria monocytogenes,Farm sewage,mer,,,
Listeria monocytogenes,Fish/Seafood,mer,10,744,1.344086022
Listeria monocytogenes,Food,mer,165,6516,2.532228361
Listeria monocytogenes,Meat,mer,53,4421,1.198823796
Listeria monocytogenes,Reptile,mer,,,
Listeria monocytogenes,Cider,mer,,,
Listeria monocytogenes,Dairy,mer,7,1367,0.512070227
Listeria monocytogenes,Slaughterhouse,mer,12,388,3.092783505
Listeria monocytogenes,Farm water,mer,1,49,2.040816327
Listeria monocytogenes,Flour,mer,0,2,0
Listeria monocytogenes,Fruit/vegetables,mer,9,1428,0.630252101
Listeria monocytogenes,Seeds,mer,,,
Listeria monocytogenes,Spice_Herbs,mer,0,25,0
Listeria monocytogenes,Insect,mer,0,4,0
Listeria monocytogenes,Nuts,mer,0,8,0
Listeria monocytogenes,Plant,mer,0,14,0
Listeria monocytogenes,Sewage,mer,,,
Listeria monocytogenes,Wastewater,mer,0,3,0
Listeria monocytogenes,Water,mer,0,1161,0
Listeria monocytogenes,Tea,mer,,,
Listeria monocytogenes,Clinical,ncc,0,6810,0
Listeria monocytogenes,Animal,ncc,0,690,0
Listeria monocytogenes,Animal environment,ncc,0,1,0
Listeria monocytogenes,Animal feces,ncc,0,130,0
Listeria monocytogenes,Farm,ncc,0,29,0
Listeria monocytogenes,Egg,ncc,0,12,0
Listeria monocytogenes,Farm sewage,ncc,,,
Listeria monocytogenes,Fish/Seafood,ncc,0,744,0
Listeria monocytogenes,Food,ncc,0,6516,0
Listeria monocytogenes,Meat,ncc,0,4421,0
Listeria monocytogenes,Reptile,ncc,,,
Listeria monocytogenes,Cider,ncc,,,
Listeria monocytogenes,Dairy,ncc,0,1367,0
Listeria monocytogenes,Slaughterhouse,ncc,0,388,0
Listeria monocytogenes,Farm water,ncc,0,49,0
Listeria monocytogenes,Flour,ncc,0,2,0
Listeria monocytogenes,Fruit/vegetables,ncc,0,1428,0
Listeria monocytogenes,Seeds,ncc,,,
Listeria monocytogenes,Spice_Herbs,ncc,0,25,0
Listeria monocytogenes,Insect,ncc,0,4,0
Listeria monocytogenes,Nuts,ncc,0,8,0
Listeria monocytogenes,Plant,ncc,0,14,0
Listeria monocytogenes,Sewage,ncc,,,
Listeria monocytogenes,Wastewater,ncc,0,3,0
Listeria monocytogenes,Water,ncc,0,1161,0
Listeria monocytogenes,Tea,ncc,,,
Listeria monocytogenes,Clinical,ncr,0,6810,0
Listeria monocytogenes,Animal,ncr,0,690,0
Listeria monocytogenes,Animal environment,ncr,0,1,0
Listeria monocytogenes,Animal feces,ncr,0,130,0
Listeria monocytogenes,Farm,ncr,0,29,0
Listeria monocytogenes,Egg,ncr,0,12,0
Listeria monocytogenes,Farm sewage,ncr,,,
Listeria monocytogenes,Fish/Seafood,ncr,0,744,0
Listeria monocytogenes,Food,ncr,0,6516,0
Listeria monocytogenes,Meat,ncr,0,4421,0
Listeria monocytogenes,Reptile,ncr,,,
Listeria monocytogenes,Cider,ncr,,,
Listeria monocytogenes,Dairy,ncr,0,1367,0
Listeria monocytogenes,Slaughterhouse,ncr,0,388,0
