Genus,Total_genus,Source,Class,total_from_source,number_res
Serratia,3319,Spice/Herbs,tetracenomycin+Biocide,,
Serratia,3319,Spice/Herbs,tetracycline+Biocide,,
Serratia,3319,Spice/Herbs,thiostrepton+Biocide,,
Serratia,3319,Spice/Herbs,trimethoprim+Biocide,,
Serratia,3319,Spice/Herbs,tuberactinomycin+Biocide,,
Serratia,3319,Spice/Herbs,Metal+Biocide,,
Serratia,3319,Nuts/Seeds,aminoglycoside+Biocide,1,0
Serratia,3319,Nuts/Seeds,betalactam+Biocide,1,0
Serratia,3319,Nuts/Seeds,bleomycin+Biocide,1,0
Serratia,3319,Nuts/Seeds,fosfomycin+Biocide,1,0
Serratia,3319,Nuts/Seeds,fusidic acid+Biocide,1,0
Serratia,3319,Nuts/Seeds,glycopeptide+Biocide,1,0
Serratia,3319,Nuts/Seeds,MLS+Biocide,1,0
Serratia,3319,Nuts/Seeds,macrolide+Biocide,1,0
Serratia,3319,Nuts/Seeds,lincosamide+Biocide,1,0
Serratia,3319,Nuts/Seeds,lincosamide_streptogramin+Biocide,1,0
Serratia,3319,Nuts/Seeds,mupirocin+Biocide,1,0
Serratia,3319,Nuts/Seeds,nitroimidazole+Biocide,1,0
Serratia,3319,Nuts/Seeds,phenicol+Biocide,1,0
Serratia,3319,Nuts/Seeds,phenicol_oxazolidinone+Biocide,1,0
Serratia,3319,Nuts/Seeds,phenicol_quinolone+Biocide,1,0
Serratia,3319,Nuts/Seeds,pluromutilin+Biocide,1,0
Serratia,3319,Nuts/Seeds,polymyxin+Biocide,1,0
Serratia,3319,Nuts/Seeds,quinolone+Biocide,1,0
Serratia,3319,Nuts/Seeds,rifamycin+Biocide,1,0
Serratia,3319,Nuts/Seeds,streptogramin+Biocide,1,0
Serratia,3319,Nuts/Seeds,streptothricin+Biocide,1,0
Serratia,3319,Nuts/Seeds,sulphonamide+Biocide,1,0
Serratia,3319,Nuts/Seeds,tetracenomycin+Biocide,1,0
Serratia,3319,Nuts/Seeds,tetracycline+Biocide,1,0
Serratia,3319,Nuts/Seeds,thiostrepton+Biocide,1,0
Serratia,3319,Nuts/Seeds,trimethoprim+Biocide,1,0
Serratia,3319,Nuts/Seeds,tuberactinomycin+Biocide,1,0
Serratia,3319,Nuts/Seeds,Metal+Biocide,1,0
Serratia,3319,Tea,aminoglycoside+Biocide,,
Serratia,3319,Tea,betalactam+Biocide,,
Serratia,3319,Tea,bleomycin+Biocide,,
Serratia,3319,Tea,fosfomycin+Biocide,,
Serratia,3319,Tea,fusidic acid+Biocide,,
Serratia,3319,Tea,glycopeptide+Biocide,,
Serratia,3319,Tea,MLS+Biocide,,
Serratia,3319,Tea,macrolide+Biocide,,
Serratia,3319,Tea,lincosamide+Biocide,,
Serratia,3319,Tea,lincosamide_streptogramin+Biocide,,
Serratia,3319,Tea,mupirocin+Biocide,,
Serratia,3319,Tea,nitroimidazole+Biocide,,
Serratia,3319,Tea,phenicol+Biocide,,
Serratia,3319,Tea,phenicol_oxazolidinone+Biocide,,
Serratia,3319,Tea,phenicol_quinolone+Biocide,,
Serratia,3319,Tea,pluromutilin+Biocide,,
Serratia,3319,Tea,polymyxin+Biocide,,
Serratia,3319,Tea,quinolone+Biocide,,
Serratia,3319,Tea,rifamycin+Biocide,,
Serratia,3319,Tea,streptogramin+Biocide,,
Serratia,3319,Tea,streptothricin+Biocide,,
Serratia,3319,Tea,sulphonamide+Biocide,,
Serratia,3319,Tea,tetracenomycin+Biocide,,
Serratia,3319,Tea,tetracycline+Biocide,,
Serratia,3319,Tea,thiostrepton+Biocide,,
Serratia,3319,Tea,trimethoprim+Biocide,,
Serratia,3319,Tea,tuberactinomycin+Biocide,,
Serratia,3319,Tea,Metal+Biocide,,
Serratia,3319,Clinical,aminoglycoside+Biocide,2167,410
Serratia,3319,Clinical,betalactam+Biocide,2167,410
Serratia,3319,Clinical,bleomycin+Biocide,2167,0
Serratia,3319,Clinical,fosfomycin+Biocide,2167,137
Serratia,3319,Clinical,fusidic acid+Biocide,2167,0
Serratia,3319,Clinical,glycopeptide+Biocide,2167,0
Serratia,3319,Clinical,MLS+Biocide,2167,0
Serratia,3319,Clinical,macrolide+Biocide,2167,89
Serratia,3319,Clinical,lincosamide+Biocide,2167,1
Serratia,3319,Clinical,lincosamide_streptogramin+Biocide,2167,0
Serratia,3319,Clinical,mupirocin+Biocide,2167,0
Serratia,3319,Clinical,nitroimidazole+Biocide,2167,0
Serratia,3319,Clinical,phenicol+Biocide,2167,289
Serratia,3319,Clinical,phenicol_oxazolidinone+Biocide,2167,0
Serratia,3319,Clinical,phenicol_quinolone+Biocide,2167,2
Serratia,3319,Clinical,pluromutilin+Biocide,2167,0
Serratia,3319,Clinical,polymyxin+Biocide,2167,8
Serratia,3319,Clinical,quinolone+Biocide,2167,373
Serratia,3319,Clinical,rifamycin+Biocide,2167,25
Serratia,3319,Clinical,streptogramin+Biocide,2167,0
Serratia,3319,Clinical,streptothricin+Biocide,2167,0
Serratia,3319,Clinical,sulphonamide+Biocide,2167,305
Serratia,3319,Clinical,tetracenomycin+Biocide,2167,0
Serratia,3319,Clinical,tetracycline+Biocide,2167,355
Serratia,3319,Clinical,thiostrepton+Biocide,2167,0
Serratia,3319,Clinical,trimethoprim+Biocide,2167,211
Serratia,3319,Clinical,tuberactinomycin+Biocide,2167,0
Serratia,3319,Clinical,Metal+Biocide,2167,411
Shewanella algae,136,Raw pet food,aminoglycoside+Biocide,,
Shewanella algae,136,Raw pet food,betalactam+Biocide,,
Shewanella algae,136,Raw pet food,bleomycin+Biocide,,
Shewanella algae,136,Raw pet food,fosfomycin+Biocide,,
Shewanella algae,136,Raw pet food,fusidic acid+Biocide,,
Shewanella algae,136,Raw pet food,glycopeptide+Biocide,,
Shewanella algae,136,Raw pet food,MLS+Biocide,,
Shewanella algae,136,Raw pet food,macrolide+Biocide,,
Shewanella algae,136,Raw pet food,lincosamide+Biocide,,
Shewanella algae,136,Raw pet food,lincosamide_streptogramin+Biocide,,
Shewanella algae,136,Raw pet food,mupirocin+Biocide,,
Shewanella algae,136,Raw pet food,nitroimidazole+Biocide,,
Shewanella algae,136,Raw pet food,phenicol+Biocide,,
Shewanella algae,136,Raw pet food,phenicol_oxazolidinone+Biocide,,
Shewanella algae,136,Raw pet food,phenicol_quinolone+Biocide,,
Shewanella algae,136,Raw pet food,pluromutilin+Biocide,,
Shewanella algae,136,Raw pet food,polymyxin+Biocide,,
Shewanella algae,136,Raw pet food,quinolone+Biocide,,
Shewanella algae,136,Raw pet food,rifamycin+Biocide,,
Shewanella algae,136,Raw pet food,streptogramin+Biocide,,
Shewanella algae,136,Raw pet food,streptothricin+Biocide,,
Shewanella algae,136,Raw pet food,sulphonamide+Biocide,,
Shewanella algae,136,Raw pet food,tetracenomycin+Biocide,,
Shewanella algae,136,Raw pet food,tetracycline+Biocide,,
Shewanella algae,136,Raw pet food,thiostrepton+Biocide,,
Shewanella algae,136,Raw pet food,trimethoprim+Biocide,,
Shewanella algae,136,Raw pet food,tuberactinomycin+Biocide,,
Shewanella algae,136,Raw pet food,Metal+Biocide,,
Shewanella algae,136,Pet food,aminoglycoside+Biocide,,
Shewanella algae,136,Pet food,betalactam+Biocide,,
Shewanella algae,136,Pet food,bleomycin+Biocide,,
Shewanella algae,136,Pet food,fosfomycin+Biocide,,
Shewanella algae,136,Pet food,fusidic acid+Biocide,,
Shewanella algae,136,Pet food,glycopeptide+Biocide,,
Shewanella algae,136,Pet food,MLS+Biocide,,
Shewanella algae,136,Pet food,macrolide+Biocide,,
Shewanella algae,136,Pet food,lincosamide+Biocide,,
Shewanella algae,136,Pet food,lincosamide_streptogramin+Biocide,,
Shewanella algae,136,Pet food,mupirocin+Biocide,,
Shewanella algae,136,Pet food,nitroimidazole+Biocide,,
Shewanella algae,136,Pet food,phenicol+Biocide,,
Shewanella algae,136,Pet food,phenicol_oxazolidinone+Biocide,,
Shewanella algae,136,Pet food,phenicol_quinolone+Biocide,,
Shewanella algae,136,Pet food,pluromutilin+Biocide,,
Shewanella algae,136,Pet food,polymyxin+Biocide,,
Shewanella algae,136,Pet food,quinolone+Biocide,,
Shewanella algae,136,Pet food,rifamycin+Biocide,,
Shewanella algae,136,Pet food,streptogramin+Biocide,,
Shewanella algae,136,Pet food,streptothricin+Biocide,,
Shewanella algae,136,Pet food,sulphonamide+Biocide,,
Shewanella algae,136,Pet food,tetracenomycin+Biocide,,
Shewanella algae,136,Pet food,tetracycline+Biocide,,
Shewanella algae,136,Pet food,thiostrepton+Biocide,,
Shewanella algae,136,Pet food,trimethoprim+Biocide,,
Shewanella algae,136,Pet food,tuberactinomycin+Biocide,,
Shewanella algae,136,Pet food,Metal+Biocide,,
Shewanella algae,136,Egg,aminoglycoside+Biocide,,
Shewanella algae,136,Egg,betalactam+Biocide,,
Shewanella algae,136,Egg,bleomycin+Biocide,,
Shewanella algae,136,Egg,fosfomycin+Biocide,,
Shewanella algae,136,Egg,fusidic acid+Biocide,,
Shewanella algae,136,Egg,glycopeptide+Biocide,,
Shewanella algae,136,Egg,MLS+Biocide,,
Shewanella algae,136,Egg,macrolide+Biocide,,
Shewanella algae,136,Egg,lincosamide+Biocide,,
Shewanella algae,136,Egg,lincosamide_streptogramin+Biocide,,
Shewanella algae,136,Egg,mupirocin+Biocide,,
Shewanella algae,136,Egg,nitroimidazole+Biocide,,
Shewanella algae,136,Egg,phenicol+Biocide,,
Shewanella algae,136,Egg,phenicol_oxazolidinone+Biocide,,
Shewanella algae,136,Egg,phenicol_quinolone+Biocide,,
Shewanella algae,136,Egg,pluromutilin+Biocide,,
Shewanella algae,136,Egg,polymyxin+Biocide,,
Shewanella algae,136,Egg,quinolone+Biocide,,
Shewanella algae,136,Egg,rifamycin+Biocide,,
Shewanella algae,136,Egg,streptogramin+Biocide,,
Shewanella algae,136,Egg,streptothricin+Biocide,,
Shewanella algae,136,Egg,sulphonamide+Biocide,,
Shewanella algae,136,Egg,tetracenomycin+Biocide,,
Shewanella algae,136,Egg,tetracycline+Biocide,,
Shewanella algae,136,Egg,thiostrepton+Biocide,,
Shewanella algae,136,Egg,trimethoprim+Biocide,,
Shewanella algae,136,Egg,tuberactinomycin+Biocide,,
Shewanella algae,136,Egg,Metal+Biocide,,
Shewanella algae,136,Fish/Seafood,aminoglycoside+Biocide,4,0
Shewanella algae,136,Fish/Seafood,betalactam+Biocide,4,0
Shewanella algae,136,Fish/Seafood,bleomycin+Biocide,4,0
Shewanella algae,136,Fish/Seafood,fosfomycin+Biocide,4,0
Shewanella algae,136,Fish/Seafood,fusidic acid+Biocide,4,0
Shewanella algae,136,Fish/Seafood,glycopeptide+Biocide,4,0
Shewanella algae,136,Fish/Seafood,MLS+Biocide,4,0
Shewanella algae,136,Fish/Seafood,macrolide+Biocide,4,0
Shewanella algae,136,Fish/Seafood,lincosamide+Biocide,4,0
Shewanella algae,136,Fish/Seafood,lincosamide_streptogramin+Biocide,4,0
Shewanella algae,136,Fish/Seafood,mupirocin+Biocide,4,0
Shewanella algae,136,Fish/Seafood,nitroimidazole+Biocide,4,0
Shewanella algae,136,Fish/Seafood,phenicol+Biocide,4,0
Shewanella algae,136,Fish/Seafood,phenicol_oxazolidinone+Biocide,4,0
Shewanella algae,136,Fish/Seafood,phenicol_quinolone+Biocide,4,0
Shewanella algae,136,Fish/Seafood,pluromutilin+Biocide,4,0
Shewanella algae,136,Fish/Seafood,polymyxin+Biocide,4,0
Shewanella algae,136,Fish/Seafood,quinolone+Biocide,4,0
Shewanella algae,136,Fish/Seafood,rifamycin+Biocide,4,0
Shewanella algae,136,Fish/Seafood,streptogramin+Biocide,4,0
Shewanella algae,136,Fish/Seafood,streptothricin+Biocide,4,0
Shewanella algae,136,Fish/Seafood,sulphonamide+Biocide,4,0
Shewanella algae,136,Fish/Seafood,tetracenomycin+Biocide,4,0
Shewanella algae,136,Fish/Seafood,tetracycline+Biocide,4,0
Shewanella algae,136,Fish/Seafood,thiostrepton+Biocide,4,0
Shewanella algae,136,Fish/Seafood,trimethoprim+Biocide,4,0
Shewanella algae,136,Fish/Seafood,tuberactinomycin+Biocide,4,0
Shewanella algae,136,Fish/Seafood,Metal+Biocide,4,0
Shewanella algae,136,Multi-product,aminoglycoside+Biocide,1,0
Shewanella algae,136,Multi-product,betalactam+Biocide,1,0
Shewanella algae,136,Multi-product,bleomycin+Biocide,1,0
Shewanella algae,136,Multi-product,fosfomycin+Biocide,1,0
Shewanella algae,136,Multi-product,fusidic acid+Biocide,1,0
Shewanella algae,136,Multi-product,glycopeptide+Biocide,1,0
Shewanella algae,136,Multi-product,MLS+Biocide,1,0
Shewanella algae,136,Multi-product,macrolide+Biocide,1,0
Shewanella algae,136,Multi-product,lincosamide+Biocide,1,0
Shewanella algae,136,Multi-product,lincosamide_streptogramin+Biocide,1,0
Shewanella algae,136,Multi-product,mupirocin+Biocide,1,0
Shewanella algae,136,Multi-product,nitroimidazole+Biocide,1,0
Shewanella algae,136,Multi-product,phenicol+Biocide,1,0
Shewanella algae,136,Multi-product,phenicol_oxazolidinone+Biocide,1,0
Shewanella algae,136,Multi-product,phenicol_quinolone+Biocide,1,0
Shewanella algae,136,Multi-product,pluromutilin+Biocide,1,0
Shewanella algae,136,Multi-product,polymyxin+Biocide,1,0
Shewanella algae,136,Multi-product,quinolone+Biocide,1,0
Shewanella algae,136,Multi-product,rifamycin+Biocide,1,0
Shewanella algae,136,Multi-product,streptogramin+Biocide,1,0
Shewanella algae,136,Multi-product,streptothricin+Biocide,1,0
Shewanella algae,136,Multi-product,sulphonamide+Biocide,1,0
Shewanella algae,136,Multi-product,tetracenomycin+Biocide,1,0
Shewanella algae,136,Multi-product,tetracycline+Biocide,1,0
Shewanella algae,136,Multi-product,thiostrepton+Biocide,1,0
Shewanella algae,136,Multi-product,trimethoprim+Biocide,1,0
Shewanella algae,136,Multi-product,tuberactinomycin+Biocide,1,0
Shewanella algae,136,Multi-product,Metal+Biocide,1,0
Shewanella algae,136,Meat/Poultry,aminoglycoside+Biocide,,
Shewanella algae,136,Meat/Poultry,betalactam+Biocide,,
Shewanella algae,136,Meat/Poultry,bleomycin+Biocide,,
Shewanella algae,136,Meat/Poultry,fosfomycin+Biocide,,
Shewanella algae,136,Meat/Poultry,fusidic acid+Biocide,,
Shewanella algae,136,Meat/Poultry,glycopeptide+Biocide,,
Shewanella algae,136,Meat/Poultry,MLS+Biocide,,
Shewanella algae,136,Meat/Poultry,macrolide+Biocide,,
Shewanella algae,136,Meat/Poultry,lincosamide+Biocide,,
Shewanella algae,136,Meat/Poultry,lincosamide_streptogramin+Biocide,,
Shewanella algae,136,Meat/Poultry,mupirocin+Biocide,,
Shewanella algae,136,Meat/Poultry,nitroimidazole+Biocide,,
Shewanella algae,136,Meat/Poultry,phenicol+Biocide,,
Shewanella algae,136,Meat/Poultry,phenicol_oxazolidinone+Biocide,,
Shewanella algae,136,Meat/Poultry,phenicol_quinolone+Biocide,,
Shewanella algae,136,Meat/Poultry,pluromutilin+Biocide,,
Shewanella algae,136,Meat/Poultry,polymyxin+Biocide,,
Shewanella algae,136,Meat/Poultry,quinolone+Biocide,,
Shewanella algae,136,Meat/Poultry,rifamycin+Biocide,,
Shewanella algae,136,Meat/Poultry,streptogramin+Biocide,,
Shewanella algae,136,Meat/Poultry,streptothricin+Biocide,,
Shewanella algae,136,Meat/Poultry,sulphonamide+Biocide,,
Shewanella algae,136,Meat/Poultry,tetracenomycin+Biocide,,
Shewanella algae,136,Meat/Poultry,tetracycline+Biocide,,
Shewanella algae,136,Meat/Poultry,thiostrepton+Biocide,,
Shewanella algae,136,Meat/Poultry,trimethoprim+Biocide,,
Shewanella algae,136,Meat/Poultry,tuberactinomycin+Biocide,,
Shewanella algae,136,Meat/Poultry,Metal+Biocide,,
Shewanella algae,136,Cider,aminoglycoside+Biocide,,
Shewanella algae,136,Cider,betalactam+Biocide,,
Shewanella algae,136,Cider,bleomycin+Biocide,,
Shewanella algae,136,Cider,fosfomycin+Biocide,,
Shewanella algae,136,Cider,fusidic acid+Biocide,,
Shewanella algae,136,Cider,glycopeptide+Biocide,,
Shewanella algae,136,Cider,MLS+Biocide,,
Shewanella algae,136,Cider,macrolide+Biocide,,
Shewanella algae,136,Cider,lincosamide+Biocide,,
Shewanella algae,136,Cider,lincosamide_streptogramin+Biocide,,
Shewanella algae,136,Cider,mupirocin+Biocide,,
Shewanella algae,136,Cider,nitroimidazole+Biocide,,
Shewanella algae,136,Cider,phenicol+Biocide,,
Shewanella algae,136,Cider,phenicol_oxazolidinone+Biocide,,
Shewanella algae,136,Cider,phenicol_quinolone+Biocide,,
Shewanella algae,136,Cider,pluromutilin+Biocide,,
Shewanella algae,136,Cider,polymyxin+Biocide,,
Shewanella algae,136,Cider,quinolone+Biocide,,
Shewanella algae,136,Cider,rifamycin+Biocide,,
Shewanella algae,136,Cider,streptogramin+Biocide,,
Shewanella algae,136,Cider,streptothricin+Biocide,,
Shewanella algae,136,Cider,sulphonamide+Biocide,,
Shewanella algae,136,Cider,tetracenomycin+Biocide,,
Shewanella algae,136,Cider,tetracycline+Biocide,,
Shewanella algae,136,Cider,thiostrepton+Biocide,,
Shewanella algae,136,Cider,trimethoprim+Biocide,,
Shewanella algae,136,Cider,tuberactinomycin+Biocide,,
Shewanella algae,136,Cider,Metal+Biocide,,
Shewanella algae,136,Dairy,aminoglycoside+Biocide,,
Shewanella algae,136,Dairy,betalactam+Biocide,,
Shewanella algae,136,Dairy,bleomycin+Biocide,,
Shewanella algae,136,Dairy,fosfomycin+Biocide,,
Shewanella algae,136,Dairy,fusidic acid+Biocide,,
Shewanella algae,136,Dairy,glycopeptide+Biocide,,
Shewanella algae,136,Dairy,MLS+Biocide,,
Shewanella algae,136,Dairy,macrolide+Biocide,,
Shewanella algae,136,Dairy,lincosamide+Biocide,,
Shewanella algae,136,Dairy,lincosamide_streptogramin+Biocide,,
Shewanella algae,136,Dairy,mupirocin+Biocide,,
Shewanella algae,136,Dairy,nitroimidazole+Biocide,,
Shewanella algae,136,Dairy,phenicol+Biocide,,
Shewanella algae,136,Dairy,phenicol_oxazolidinone+Biocide,,
Shewanella algae,136,Dairy,phenicol_quinolone+Biocide,,
Shewanella algae,136,Dairy,pluromutilin+Biocide,,
Shewanella algae,136,Dairy,polymyxin+Biocide,,
Shewanella algae,136,Dairy,quinolone+Biocide,,
Shewanella algae,136,Dairy,rifamycin+Biocide,,
Shewanella algae,136,Dairy,streptogramin+Biocide,,
Shewanella algae,136,Dairy,streptothricin+Biocide,,
Shewanella algae,136,Dairy,sulphonamide+Biocide,,
Shewanella algae,136,Dairy,tetracenomycin+Biocide,,
Shewanella algae,136,Dairy,tetracycline+Biocide,,
Shewanella algae,136,Dairy,thiostrepton+Biocide,,
Shewanella algae,136,Dairy,trimethoprim+Biocide,,
Shewanella algae,136,Dairy,tuberactinomycin+Biocide,,
Shewanella algae,136,Dairy,Metal+Biocide,,
Shewanella algae,136,Flour,aminoglycoside+Biocide,,
Shewanella algae,136,Flour,betalactam+Biocide,,
Shewanella algae,136,Flour,bleomycin+Biocide,,
Shewanella algae,136,Flour,fosfomycin+Biocide,,
Shewanella algae,136,Flour,fusidic acid+Biocide,,
Shewanella algae,136,Flour,glycopeptide+Biocide,,
Shewanella algae,136,Flour,MLS+Biocide,,
Shewanella algae,136,Flour,macrolide+Biocide,,
Shewanella algae,136,Flour,lincosamide+Biocide,,
Shewanella algae,136,Flour,lincosamide_streptogramin+Biocide,,
Shewanella algae,136,Flour,mupirocin+Biocide,,
Shewanella algae,136,Flour,nitroimidazole+Biocide,,
Shewanella algae,136,Flour,phenicol+Biocide,,
Shewanella algae,136,Flour,phenicol_oxazolidinone+Biocide,,
Shewanella algae,136,Flour,phenicol_quinolone+Biocide,,
Shewanella algae,136,Flour,pluromutilin+Biocide,,
Shewanella algae,136,Flour,polymyxin+Biocide,,
Shewanella algae,136,Flour,quinolone+Biocide,,
Shewanella algae,136,Flour,rifamycin+Biocide,,
Shewanella algae,136,Flour,streptogramin+Biocide,,
Shewanella algae,136,Flour,streptothricin+Biocide,,
Shewanella algae,136,Flour,sulphonamide+Biocide,,
Shewanella algae,136,Flour,tetracenomycin+Biocide,,
Shewanella algae,136,Flour,tetracycline+Biocide,,
Shewanella algae,136,Flour,thiostrepton+Biocide,,
Shewanella algae,136,Flour,trimethoprim+Biocide,,
Shewanella algae,136,Flour,tuberactinomycin+Biocide,,
Shewanella algae,136,Flour,Metal+Biocide,,
Shewanella algae,136,Fruit/Vegetables,aminoglycoside+Biocide,,
Shewanella algae,136,Fruit/Vegetables,betalactam+Biocide,,
Shewanella algae,136,Fruit/Vegetables,bleomycin+Biocide,,
Shewanella algae,136,Fruit/Vegetables,fosfomycin+Biocide,,
Shewanella algae,136,Fruit/Vegetables,fusidic acid+Biocide,,
Shewanella algae,136,Fruit/Vegetables,glycopeptide+Biocide,,
Shewanella algae,136,Fruit/Vegetables,MLS+Biocide,,
Shewanella algae,136,Fruit/Vegetables,macrolide+Biocide,,
Shewanella algae,136,Fruit/Vegetables,lincosamide+Biocide,,
Shewanella algae,136,Fruit/Vegetables,lincosamide_streptogramin+Biocide,,
Shewanella algae,136,Fruit/Vegetables,mupirocin+Biocide,,
Shewanella algae,136,Fruit/Vegetables,nitroimidazole+Biocide,,
Shewanella algae,136,Fruit/Vegetables,phenicol+Biocide,,
Shewanella algae,136,Fruit/Vegetables,phenicol_oxazolidinone+Biocide,,
Shewanella algae,136,Fruit/Vegetables,phenicol_quinolone+Biocide,,
Shewanella algae,136,Fruit/Vegetables,pluromutilin+Biocide,,
Shewanella algae,136,Fruit/Vegetables,polymyxin+Biocide,,
Shewanella algae,136,Fruit/Vegetables,quinolone+Biocide,,
Shewanella algae,136,Fruit/Vegetables,rifamycin+Biocide,,
Shewanella algae,136,Fruit/Vegetables,streptogramin+Biocide,,
Shewanella algae,136,Fruit/Vegetables,streptothricin+Biocide,,
Shewanella algae,136,Fruit/Vegetables,sulphonamide+Biocide,,
Shewanella algae,136,Fruit/Vegetables,tetracenomycin+Biocide,,
Shewanella algae,136,Fruit/Vegetables,tetracycline+Biocide,,
Shewanella algae,136,Fruit/Vegetables,thiostrepton+Biocide,,
Shewanella algae,136,Fruit/Vegetables,trimethoprim+Biocide,,
Shewanella algae,136,Fruit/Vegetables,tuberactinomycin+Biocide,,
Shewanella algae,136,Fruit/Vegetables,Metal+Biocide,,
Shewanella algae,136,Spice/Herbs,aminoglycoside+Biocide,,
Shewanella algae,136,Spice/Herbs,betalactam+Biocide,,
Shewanella algae,136,Spice/Herbs,bleomycin+Biocide,,
Shewanella algae,136,Spice/Herbs,fosfomycin+Biocide,,
Shewanella algae,136,Spice/Herbs,fusidic acid+Biocide,,
Shewanella algae,136,Spice/Herbs,glycopeptide+Biocide,,
Shewanella algae,136,Spice/Herbs,MLS+Biocide,,
Shewanella algae,136,Spice/Herbs,macrolide+Biocide,,
Shewanella algae,136,Spice/Herbs,lincosamide+Biocide,,
Shewanella algae,136,Spice/Herbs,lincosamide_streptogramin+Biocide,,
Shewanella algae,136,Spice/Herbs,mupirocin+Biocide,,
Shewanella algae,136,Spice/Herbs,nitroimidazole+Biocide,,
Shewanella algae,136,Spice/Herbs,phenicol+Biocide,,
Shewanella algae,136,Spice/Herbs,phenicol_oxazolidinone+Biocide,,
Shewanella algae,136,Spice/Herbs,phenicol_quinolone+Biocide,,
Shewanella algae,136,Spice/Herbs,pluromutilin+Biocide,,
Shewanella algae,136,Spice/Herbs,polymyxin+Biocide,,
Shewanella algae,136,Spice/Herbs,quinolone+Biocide,,
Shewanella algae,136,Spice/Herbs,rifamycin+Biocide,,
Shewanella algae,136,Spice/Herbs,streptogramin+Biocide,,
Shewanella algae,136,Spice/Herbs,streptothricin+Biocide,,
Shewanella algae,136,Spice/Herbs,sulphonamide+Biocide,,
Shewanella algae,136,Spice/Herbs,tetracenomycin+Biocide,,
Shewanella algae,136,Spice/Herbs,tetracycline+Biocide,,
Shewanella algae,136,Spice/Herbs,thiostrepton+Biocide,,
Shewanella algae,136,Spice/Herbs,trimethoprim+Biocide,,
Shewanella algae,136,Spice/Herbs,tuberactinomycin+Biocide,,
Shewanella algae,136,Spice/Herbs,Metal+Biocide,,
Shewanella algae,136,Nuts/Seeds,aminoglycoside+Biocide,,
Shewanella algae,136,Nuts/Seeds,betalactam+Biocide,,
Shewanella algae,136,Nuts/Seeds,bleomycin+Biocide,,
Shewanella algae,136,Nuts/Seeds,fosfomycin+Biocide,,
Shewanella algae,136,Nuts/Seeds,fusidic acid+Biocide,,
Shewanella algae,136,Nuts/Seeds,glycopeptide+Biocide,,
Shewanella algae,136,Nuts/Seeds,MLS+Biocide,,
Shewanella algae,136,Nuts/Seeds,macrolide+Biocide,,
Shewanella algae,136,Nuts/Seeds,lincosamide+Biocide,,
Shewanella algae,136,Nuts/Seeds,lincosamide_streptogramin+Biocide,,
Shewanella algae,136,Nuts/Seeds,mupirocin+Biocide,,
Shewanella algae,136,Nuts/Seeds,nitroimidazole+Biocide,,
Shewanella algae,136,Nuts/Seeds,phenicol+Biocide,,
Shewanella algae,136,Nuts/Seeds,phenicol_oxazolidinone+Biocide,,
Shewanella algae,136,Nuts/Seeds,phenicol_quinolone+Biocide,,
Shewanella algae,136,Nuts/Seeds,pluromutilin+Biocide,,
Shewanella algae,136,Nuts/Seeds,polymyxin+Biocide,,
Shewanella algae,136,Nuts/Seeds,quinolone+Biocide,,
Shewanella algae,136,Nuts/Seeds,rifamycin+Biocide,,
Shewanella algae,136,Nuts/Seeds,streptogramin+Biocide,,
Shewanella algae,136,Nuts/Seeds,streptothricin+Biocide,,
Shewanella algae,136,Nuts/Seeds,sulphonamide+Biocide,,
Shewanella algae,136,Nuts/Seeds,tetracenomycin+Biocide,,
Shewanella algae,136,Nuts/Seeds,tetracycline+Biocide,,
Shewanella algae,136,Nuts/Seeds,thiostrepton+Biocide,,
Shewanella algae,136,Nuts/Seeds,trimethoprim+Biocide,,
Shewanella algae,136,Nuts/Seeds,tuberactinomycin+Biocide,,
Shewanella algae,136,Nuts/Seeds,Metal+Biocide,,
Shewanella algae,136,Tea,aminoglycoside+Biocide,,
Shewanella algae,136,Tea,betalactam+Biocide,,
Shewanella algae,136,Tea,bleomycin+Biocide,,
Shewanella algae,136,Tea,fosfomycin+Biocide,,
Shewanella algae,136,Tea,fusidic acid+Biocide,,
Shewanella algae,136,Tea,glycopeptide+Biocide,,
Shewanella algae,136,Tea,MLS+Biocide,,
Shewanella algae,136,Tea,macrolide+Biocide,,
Shewanella algae,136,Tea,lincosamide+Biocide,,
Shewanella algae,136,Tea,lincosamide_streptogramin+Biocide,,
Shewanella algae,136,Tea,mupirocin+Biocide,,
Shewanella algae,136,Tea,nitroimidazole+Biocide,,
Shewanella algae,136,Tea,phenicol+Biocide,,
Shewanella algae,136,Tea,phenicol_oxazolidinone+Biocide,,
Shewanella algae,136,Tea,phenicol_quinolone+Biocide,,
Shewanella algae,136,Tea,pluromutilin+Biocide,,
Shewanella algae,136,Tea,polymyxin+Biocide,,
Shewanella algae,136,Tea,quinolone+Biocide,,
Shewanella algae,136,Tea,rifamycin+Biocide,,
Shewanella algae,136,Tea,streptogramin+Biocide,,
Shewanella algae,136,Tea,streptothricin+Biocide,,
Shewanella algae,136,Tea,sulphonamide+Biocide,,
Shewanella algae,136,Tea,tetracenomycin+Biocide,,
Shewanella algae,136,Tea,tetracycline+Biocide,,
Shewanella algae,136,Tea,thiostrepton+Biocide,,
Shewanella algae,136,Tea,trimethoprim+Biocide,,
Shewanella algae,136,Tea,tuberactinomycin+Biocide,,
Shewanella algae,136,Tea,Metal+Biocide,,
Shewanella algae,136,Clinical,aminoglycoside+Biocide,76,1
