Genus,total_genus,Source,Gene1,Gene2,total_source,amr_only,both_genes,comparison
Salmonella,582619,Meat/Poultry,mcr-,qac,48436,619,226,mcr-+qac
Salmonella,582619,Meat/Poultry,mcr-,bcrABC,48436,619,0,mcr-+bcrABC
Salmonella,582619,Meat/Poultry,mcr-,crcB,48436,619,0,mcr-+crcB
Salmonella,582619,Meat/Poultry,mcr-,lmrS,48436,619,0,mcr-+lmrS
Salmonella,582619,Meat/Poultry,mcr-,smr,48436,619,0,mcr-+smr
Salmonella,582619,Meat/Poultry,mcr-,emrE,48436,619,0,mcr-+emrE
Salmonella,582619,Meat/Poultry,qnrS,qac,48436,742,455,qnrS+qac
Salmonella,582619,Meat/Poultry,qnrS,bcrABC,48436,742,0,qnrS+bcrABC
Salmonella,582619,Meat/Poultry,qnrS,crcB,48436,742,0,qnrS+crcB
Salmonella,582619,Meat/Poultry,qnrS,lmrS,48436,742,0,qnrS+lmrS
Salmonella,582619,Meat/Poultry,qnrS,smr,48436,742,0,qnrS+smr
Salmonella,582619,Meat/Poultry,qnrS,emrE,48436,742,2,qnrS+emrE
Salmonella,582619,Meat/Poultry,sul,qac,48436,14915,9099,sul+qac
Salmonella,582619,Meat/Poultry,sul,bcrABC,48436,14915,0,sul+bcrABC
Salmonella,582619,Meat/Poultry,sul,crcB,48436,14915,0,sul+crcB
Salmonella,582619,Meat/Poultry,sul,lmrS,48436,14915,0,sul+lmrS
Salmonella,582619,Meat/Poultry,sul,smr,48436,14915,0,sul+smr
Salmonella,582619,Meat/Poultry,sul,emrE,48436,14915,4,sul+emrE
Salmonella,582619,Meat/Poultry,tet,qac,48436,22077,8346,tet+qac
Salmonella,582619,Meat/Poultry,tet,bcrABC,48436,22077,0,tet+bcrABC
Salmonella,582619,Meat/Poultry,tet,crcB,48436,22077,0,tet+crcB
Salmonella,582619,Meat/Poultry,tet,lmrS,48436,22077,0,tet+lmrS
Salmonella,582619,Meat/Poultry,tet,smr,48436,22077,0,tet+smr
Salmonella,582619,Meat/Poultry,tet,emrE,48436,22077,4,tet+emrE
Salmonella,582619,Meat/Poultry,van,qac,48436,0,0,van+qac
Salmonella,582619,Meat/Poultry,van,bcrABC,48436,0,0,van+bcrABC
Salmonella,582619,Meat/Poultry,van,crcB,48436,0,0,van+crcB
Salmonella,582619,Meat/Poultry,van,lmrS,48436,0,0,van+lmrS
Salmonella,582619,Meat/Poultry,van,smr,48436,0,0,van+smr
Salmonella,582619,Meat/Poultry,van,emrE,48436,0,0,van+emrE
Salmonella,582619,Dairy,aac(3),qac,622,2,2,aac(3)+qac
Salmonella,582619,Dairy,aac(3),bcrABC,622,2,0,aac(3)+bcrABC
Salmonella,582619,Dairy,aac(3),crcB,622,2,0,aac(3)+crcB
Salmonella,582619,Dairy,aac(3),lmrS,622,2,0,aac(3)+lmrS
Salmonella,582619,Dairy,aac(3),smr,622,2,0,aac(3)+smr
Salmonella,582619,Dairy,aac(3),emrE,622,2,0,aac(3)+emrE
Salmonella,582619,Dairy,aac(6')-Ib-cr,qac,622,0,0,aac(6')-Ib-cr+qac
Salmonella,582619,Dairy,aac(6')-Ib-cr,bcrABC,622,0,0,aac(6')-Ib-cr+bcrABC
Salmonella,582619,Dairy,aac(6')-Ib-cr,crcB,622,0,0,aac(6')-Ib-cr+crcB
Salmonella,582619,Dairy,aac(6')-Ib-cr,lmrS,622,0,0,aac(6')-Ib-cr+lmrS
Salmonella,582619,Dairy,aac(6')-Ib-cr,smr,622,0,0,aac(6')-Ib-cr+smr
Salmonella,582619,Dairy,aac(6')-Ib-cr,emrE,622,0,0,aac(6')-Ib-cr+emrE
Salmonella,582619,Dairy,aadA,qac,622,15,15,aadA+qac
Salmonella,582619,Dairy,aadA,bcrABC,622,15,0,aadA+bcrABC
Salmonella,582619,Dairy,aadA,crcB,622,15,0,aadA+crcB
Salmonella,582619,Dairy,aadA,lmrS,622,15,0,aadA+lmrS
Salmonella,582619,Dairy,aadA,smr,622,15,0,aadA+smr
Salmonella,582619,Dairy,aadA,emrE,622,15,0,aadA+emrE
Salmonella,582619,Dairy,aph(3'')-Ib,qac,622,39,6,aph(3'')-Ib+qac
Salmonella,582619,Dairy,aph(3'')-Ib,bcrABC,622,39,0,aph(3'')-Ib+bcrABC
Salmonella,582619,Dairy,aph(3'')-Ib,crcB,622,39,0,aph(3'')-Ib+crcB
Salmonella,582619,Dairy,aph(3'')-Ib,lmrS,622,39,0,aph(3'')-Ib+lmrS
Salmonella,582619,Dairy,aph(3'')-Ib,smr,622,39,0,aph(3'')-Ib+smr
Salmonella,582619,Dairy,aph(3'')-Ib,emrE,622,39,0,aph(3'')-Ib+emrE
Salmonella,582619,Dairy,aph(3'),qac,622,15,10,aph(3')+qac
Salmonella,582619,Dairy,aph(3'),bcrABC,622,15,0,aph(3')+bcrABC
Salmonella,582619,Dairy,aph(3'),crcB,622,15,0,aph(3')+crcB
Salmonella,582619,Dairy,aph(3'),lmrS,622,15,0,aph(3')+lmrS
Salmonella,582619,Dairy,aph(3'),smr,622,15,0,aph(3')+smr
Salmonella,582619,Dairy,aph(3'),emrE,622,15,0,aph(3')+emrE
Salmonella,582619,Dairy,aph(6)-Id,qac,622,37,6,aph(6)-Id+qac
Salmonella,582619,Dairy,aph(6)-Id,bcrABC,622,37,0,aph(6)-Id+bcrABC
Salmonella,582619,Dairy,aph(6)-Id,crcB,622,37,0,aph(6)-Id+crcB
Salmonella,582619,Dairy,aph(6)-Id,lmrS,622,37,0,aph(6)-Id+lmrS
Salmonella,582619,Dairy,aph(6)-Id,smr,622,37,0,aph(6)-Id+smr
Salmonella,582619,Dairy,aph(6)-Id,emrE,622,37,0,aph(6)-Id+emrE
Salmonella,582619,Dairy,blaCMY,qac,622,23,4,blaCMY+qac
Salmonella,582619,Dairy,blaCMY,bcrABC,622,23,0,blaCMY+bcrABC
Salmonella,582619,Dairy,blaCMY,crcB,622,23,0,blaCMY+crcB
Salmonella,582619,Dairy,blaCMY,lmrS,622,23,0,blaCMY+lmrS
Salmonella,582619,Dairy,blaCMY,smr,622,23,0,blaCMY+smr
Salmonella,582619,Dairy,blaCMY,emrE,622,23,0,blaCMY+emrE
Salmonella,582619,Dairy,blaCMY-2,qac,622,23,4,blaCMY-2+qac
Salmonella,582619,Dairy,blaCMY-2,bcrABC,622,23,0,blaCMY-2+bcrABC
Salmonella,582619,Dairy,blaCMY-2,crcB,622,23,0,blaCMY-2+crcB
Salmonella,582619,Dairy,blaCMY-2,lmrS,622,23,0,blaCMY-2+lmrS
Salmonella,582619,Dairy,blaCMY-2,smr,622,23,0,blaCMY-2+smr
Salmonella,582619,Dairy,blaCMY-2,emrE,622,23,0,blaCMY-2+emrE
Salmonella,582619,Dairy,blaCTX-M,qac,622,0,0,blaCTX-M+qac
Salmonella,582619,Dairy,blaCTX-M,bcrABC,622,0,0,blaCTX-M+bcrABC
Salmonella,582619,Dairy,blaCTX-M,crcB,622,0,0,blaCTX-M+crcB
Salmonella,582619,Dairy,blaCTX-M,lmrS,622,0,0,blaCTX-M+lmrS
Salmonella,582619,Dairy,blaCTX-M,smr,622,0,0,blaCTX-M+smr
Salmonella,582619,Dairy,blaCTX-M,emrE,622,0,0,blaCTX-M+emrE
Salmonella,582619,Dairy,blaIMP,qac,622,0,0,blaIMP+qac
Salmonella,582619,Dairy,blaIMP,bcrABC,622,0,0,blaIMP+bcrABC
Salmonella,582619,Dairy,blaIMP,crcB,622,0,0,blaIMP+crcB
Salmonella,582619,Dairy,blaIMP,lmrS,622,0,0,blaIMP+lmrS
Salmonella,582619,Dairy,blaIMP,smr,622,0,0,blaIMP+smr
Salmonella,582619,Dairy,blaIMP,emrE,622,0,0,blaIMP+emrE
Salmonella,582619,Dairy,blaKPC,qac,622,0,0,blaKPC+qac
Salmonella,582619,Dairy,blaKPC,bcrABC,622,0,0,blaKPC+bcrABC
Salmonella,582619,Dairy,blaKPC,crcB,622,0,0,blaKPC+crcB
Salmonella,582619,Dairy,blaKPC,lmrS,622,0,0,blaKPC+lmrS
Salmonella,582619,Dairy,blaKPC,smr,622,0,0,blaKPC+smr
Salmonella,582619,Dairy,blaKPC,emrE,622,0,0,blaKPC+emrE
Salmonella,582619,Dairy,blaNDM,qac,622,0,0,blaNDM+qac
Salmonella,582619,Dairy,blaNDM,bcrABC,622,0,0,blaNDM+bcrABC
Salmonella,582619,Dairy,blaNDM,crcB,622,0,0,blaNDM+crcB
Salmonella,582619,Dairy,blaNDM,lmrS,622,0,0,blaNDM+lmrS
Salmonella,582619,Dairy,blaNDM,smr,622,0,0,blaNDM+smr
Salmonella,582619,Dairy,blaNDM,emrE,622,0,0,blaNDM+emrE
Salmonella,582619,Dairy,blaOXA,qac,622,2,2,blaOXA+qac
Salmonella,582619,Dairy,blaOXA,bcrABC,622,2,0,blaOXA+bcrABC
Salmonella,582619,Dairy,blaOXA,crcB,622,2,0,blaOXA+crcB
Salmonella,582619,Dairy,blaOXA,lmrS,622,2,0,blaOXA+lmrS
Salmonella,582619,Dairy,blaOXA,smr,622,2,0,blaOXA+smr
Salmonella,582619,Dairy,blaOXA,emrE,622,2,0,blaOXA+emrE
Salmonella,582619,Dairy,blaPER,qac,622,0,0,blaPER+qac
Salmonella,582619,Dairy,blaPER,bcrABC,622,0,0,blaPER+bcrABC
Salmonella,582619,Dairy,blaPER,crcB,622,0,0,blaPER+crcB
Salmonella,582619,Dairy,blaPER,lmrS,622,0,0,blaPER+lmrS
Salmonella,582619,Dairy,blaPER,smr,622,0,0,blaPER+smr
Salmonella,582619,Dairy,blaPER,emrE,622,0,0,blaPER+emrE
Salmonella,582619,Dairy,blaSHV,qac,622,0,0,blaSHV+qac
Salmonella,582619,Dairy,blaSHV,bcrABC,622,0,0,blaSHV+bcrABC
Salmonella,582619,Dairy,blaSHV,crcB,622,0,0,blaSHV+crcB
Salmonella,582619,Dairy,blaSHV,lmrS,622,0,0,blaSHV+lmrS
Salmonella,582619,Dairy,blaSHV,smr,622,0,0,blaSHV+smr
Salmonella,582619,Dairy,blaSHV,emrE,622,0,0,blaSHV+emrE
Salmonella,582619,Dairy,blaTEM,qac,622,11,6,blaTEM+qac
Salmonella,582619,Dairy,blaTEM,bcrABC,622,11,0,blaTEM+bcrABC
Salmonella,582619,Dairy,blaTEM,crcB,622,11,0,blaTEM+crcB
Salmonella,582619,Dairy,blaTEM,lmrS,622,11,0,blaTEM+lmrS
Salmonella,582619,Dairy,blaTEM,smr,622,11,0,blaTEM+smr
Salmonella,582619,Dairy,blaTEM,emrE,622,11,0,blaTEM+emrE
Salmonella,582619,Dairy,blaVIM,qac,622,0,0,blaVIM+qac
Salmonella,582619,Dairy,blaVIM,bcrABC,622,0,0,blaVIM+bcrABC
Salmonella,582619,Dairy,blaVIM,crcB,622,0,0,blaVIM+crcB
Salmonella,582619,Dairy,blaVIM,lmrS,622,0,0,blaVIM+lmrS
Salmonella,582619,Dairy,blaVIM,smr,622,0,0,blaVIM+smr
Salmonella,582619,Dairy,blaVIM,emrE,622,0,0,blaVIM+emrE
Salmonella,582619,Dairy,catA,qac,622,1,0,catA+qac
Salmonella,582619,Dairy,catA,bcrABC,622,1,0,catA+bcrABC
Salmonella,582619,Dairy,catA,crcB,622,1,0,catA+crcB
Salmonella,582619,Dairy,catA,lmrS,622,1,0,catA+lmrS
Salmonella,582619,Dairy,catA,smr,622,1,0,catA+smr
Salmonella,582619,Dairy,catA,emrE,622,1,0,catA+emrE
Salmonella,582619,Dairy,cmlA,qac,622,1,1,cmlA+qac
Salmonella,582619,Dairy,cmlA,bcrABC,622,1,0,cmlA+bcrABC
Salmonella,582619,Dairy,cmlA,crcB,622,1,0,cmlA+crcB
Salmonella,582619,Dairy,cmlA,lmrS,622,1,0,cmlA+lmrS
Salmonella,582619,Dairy,cmlA,smr,622,1,0,cmlA+smr
Salmonella,582619,Dairy,cmlA,emrE,622,1,0,cmlA+emrE
Salmonella,582619,Dairy,dfrA,qac,622,5,5,dfrA+qac
Salmonella,582619,Dairy,dfrA,bcrABC,622,5,0,dfrA+bcrABC
Salmonella,582619,Dairy,dfrA,crcB,622,5,0,dfrA+crcB
Salmonella,582619,Dairy,dfrA,lmrS,622,5,0,dfrA+lmrS
Salmonella,582619,Dairy,dfrA,smr,622,5,0,dfrA+smr
Salmonella,582619,Dairy,dfrA,emrE,622,5,0,dfrA+emrE
Salmonella,582619,Dairy,mec,qac,622,0,0,mec+qac
Salmonella,582619,Dairy,mec,bcrABC,622,0,0,mec+bcrABC
Salmonella,582619,Dairy,mec,crcB,622,0,0,mec+crcB
Salmonella,582619,Dairy,mec,lmrS,622,0,0,mec+lmrS
Salmonella,582619,Dairy,mec,smr,622,0,0,mec+smr
Salmonella,582619,Dairy,mec,emrE,622,0,0,mec+emrE
Salmonella,582619,Dairy,mcr-,qac,622,4,0,mcr-+qac
Salmonella,582619,Dairy,mcr-,bcrABC,622,4,0,mcr-+bcrABC
Salmonella,582619,Dairy,mcr-,crcB,622,4,0,mcr-+crcB
Salmonella,582619,Dairy,mcr-,lmrS,622,4,0,mcr-+lmrS
Salmonella,582619,Dairy,mcr-,smr,622,4,0,mcr-+smr
Salmonella,582619,Dairy,mcr-,emrE,622,4,0,mcr-+emrE
Salmonella,582619,Dairy,qnrS,qac,622,0,0,qnrS+qac
Salmonella,582619,Dairy,qnrS,bcrABC,622,0,0,qnrS+bcrABC
Salmonella,582619,Dairy,qnrS,crcB,622,0,0,qnrS+crcB
Salmonella,582619,Dairy,qnrS,lmrS,622,0,0,qnrS+lmrS
Salmonella,582619,Dairy,qnrS,smr,622,0,0,qnrS+smr
Salmonella,582619,Dairy,qnrS,emrE,622,0,0,qnrS+emrE
Salmonella,582619,Dairy,sul,qac,622,47,18,sul+qac
Salmonella,582619,Dairy,sul,bcrABC,622,47,0,sul+bcrABC
Salmonella,582619,Dairy,sul,crcB,622,47,0,sul+crcB
Salmonella,582619,Dairy,sul,lmrS,622,47,0,sul+lmrS
Salmonella,582619,Dairy,sul,smr,622,47,0,sul+smr
Salmonella,582619,Dairy,sul,emrE,622,47,0,sul+emrE
Salmonella,582619,Dairy,tet,qac,622,65,18,tet+qac
Salmonella,582619,Dairy,tet,bcrABC,622,65,0,tet+bcrABC
Salmonella,582619,Dairy,tet,crcB,622,65,0,tet+crcB
Salmonella,582619,Dairy,tet,lmrS,622,65,0,tet+lmrS
Salmonella,582619,Dairy,tet,smr,622,65,0,tet+smr
Salmonella,582619,Dairy,tet,emrE,622,65,0,tet+emrE
Salmonella,582619,Dairy,van,qac,622,0,0,van+qac
Salmonella,582619,Dairy,van,bcrABC,622,0,0,van+bcrABC
Salmonella,582619,Dairy,van,crcB,622,0,0,van+crcB
Salmonella,582619,Dairy,van,lmrS,622,0,0,van+lmrS
Salmonella,582619,Dairy,van,smr,622,0,0,van+smr
Salmonella,582619,Dairy,van,emrE,622,0,0,van+emrE
Salmonella,582619,Food processing environment,aac(3),qac,1814,66,60,aac(3)+qac
Salmonella,582619,Food processing environment,aac(3),bcrABC,1814,66,0,aac(3)+bcrABC
Salmonella,582619,Food processing environment,aac(3),crcB,1814,66,0,aac(3)+crcB
Salmonella,582619,Food processing environment,aac(3),lmrS,1814,66,0,aac(3)+lmrS
Salmonella,582619,Food processing environment,aac(3),smr,1814,66,0,aac(3)+smr
Salmonella,582619,Food processing environment,aac(3),emrE,1814,66,0,aac(3)+emrE
Salmonella,582619,Food processing environment,aac(6')-Ib-cr,qac,1814,4,4,aac(6')-Ib-cr+qac
Salmonella,582619,Food processing environment,aac(6')-Ib-cr,bcrABC,1814,4,0,aac(6')-Ib-cr+bcrABC
Salmonella,582619,Food processing environment,aac(6')-Ib-cr,crcB,1814,4,0,aac(6')-Ib-cr+crcB
Salmonella,582619,Food processing environment,aac(6')-Ib-cr,lmrS,1814,4,0,aac(6')-Ib-cr+lmrS
Salmonella,582619,Food processing environment,aac(6')-Ib-cr,smr,1814,4,0,aac(6')-Ib-cr+smr
Salmonella,582619,Food processing environment,aac(6')-Ib-cr,emrE,1814,4,0,aac(6')-Ib-cr+emrE
Salmonella,582619,Food processing environment,aadA,qac,1814,150,129,aadA+qac
Salmonella,582619,Food processing environment,aadA,bcrABC,1814,150,0,aadA+bcrABC
Salmonella,582619,Food processing environment,aadA,crcB,1814,150,0,aadA+crcB
Salmonella,582619,Food processing environment,aadA,lmrS,1814,150,0,aadA+lmrS
Salmonella,582619,Food processing environment,aadA,smr,1814,150,0,aadA+smr
Salmonella,582619,Food processing environment,aadA,emrE,1814,150,0,aadA+emrE
Salmonella,582619,Food processing environment,aph(3'')-Ib,qac,1814,109,15,aph(3'')-Ib+qac
Salmonella,582619,Food processing environment,aph(3'')-Ib,bcrABC,1814,109,0,aph(3'')-Ib+bcrABC
Salmonella,582619,Food processing environment,aph(3'')-Ib,crcB,1814,109,0,aph(3'')-Ib+crcB
Salmonella,582619,Food processing environment,aph(3'')-Ib,lmrS,1814,109,0,aph(3'')-Ib+lmrS
Salmonella,582619,Food processing environment,aph(3'')-Ib,smr,1814,109,0,aph(3'')-Ib+smr
Salmonella,582619,Food processing environment,aph(3'')-Ib,emrE,1814,109,0,aph(3'')-Ib+emrE
Salmonella,582619,Food processing environment,aph(3'),qac,1814,55,35,aph(3')+qac
Salmonella,582619,Food processing environment,aph(3'),bcrABC,1814,55,0,aph(3')+bcrABC
Salmonella,582619,Food processing environment,aph(3'),crcB,1814,55,0,aph(3')+crcB
Salmonella,582619,Food processing environment,aph(3'),lmrS,1814,55,0,aph(3')+lmrS
Salmonella,582619,Food processing environment,aph(3'),smr,1814,55,0,aph(3')+smr
Salmonella,582619,Food processing environment,aph(3'),emrE,1814,55,0,aph(3')+emrE
Salmonella,582619,Food processing environment,aph(6)-Id,qac,1814,104,14,aph(6)-Id+qac
Salmonella,582619,Food processing environment,aph(6)-Id,bcrABC,1814,104,0,aph(6)-Id+bcrABC
Salmonella,582619,Food processing environment,aph(6)-Id,crcB,1814,104,0,aph(6)-Id+crcB
Salmonella,582619,Food processing environment,aph(6)-Id,lmrS,1814,104,0,aph(6)-Id+lmrS
Salmonella,582619,Food processing environment,aph(6)-Id,smr,1814,104,0,aph(6)-Id+smr
Salmonella,582619,Food processing environment,aph(6)-Id,emrE,1814,104,0,aph(6)-Id+emrE
Salmonella,582619,Food processing environment,blaCMY,qac,1814,34,4,blaCMY+qac
Salmonella,582619,Food processing environment,blaCMY,bcrABC,1814,34,0,blaCMY+bcrABC
Salmonella,582619,Food processing environment,blaCMY,crcB,1814,34,0,blaCMY+crcB
Salmonella,582619,Food processing environment,blaCMY,lmrS,1814,34,0,blaCMY+lmrS
Salmonella,582619,Food processing environment,blaCMY,smr,1814,34,0,blaCMY+smr
Salmonella,582619,Food processing environment,blaCMY,emrE,1814,34,0,blaCMY+emrE
Salmonella,582619,Food processing environment,blaCMY-2,qac,1814,32,3,blaCMY-2+qac
Salmonella,582619,Food processing environment,blaCMY-2,bcrABC,1814,32,0,blaCMY-2+bcrABC
Salmonella,582619,Food processing environment,blaCMY-2,crcB,1814,32,0,blaCMY-2+crcB
Salmonella,582619,Food processing environment,blaCMY-2,lmrS,1814,32,0,blaCMY-2+lmrS
Salmonella,582619,Food processing environment,blaCMY-2,smr,1814,32,0,blaCMY-2+smr
Salmonella,582619,Food processing environment,blaCMY-2,emrE,1814,32,0,blaCMY-2+emrE
Salmonella,582619,Food processing environment,blaCTX-M,qac,1814,47,42,blaCTX-M+qac
Salmonella,582619,Food processing environment,blaCTX-M,bcrABC,1814,47,0,blaCTX-M+bcrABC
Salmonella,582619,Food processing environment,blaCTX-M,crcB,1814,47,0,blaCTX-M+crcB
Salmonella,582619,Food processing environment,blaCTX-M,lmrS,1814,47,0,blaCTX-M+lmrS
Salmonella,582619,Food processing environment,blaCTX-M,smr,1814,47,0,blaCTX-M+smr
Salmonella,582619,Food processing environment,blaCTX-M,emrE,1814,47,0,blaCTX-M+emrE
Salmonella,582619,Food processing environment,blaIMP,qac,1814,0,0,blaIMP+qac
Salmonella,582619,Food processing environment,blaIMP,bcrABC,1814,0,0,blaIMP+bcrABC
Salmonella,582619,Food processing environment,blaIMP,crcB,1814,0,0,blaIMP+crcB
Salmonella,582619,Food processing environment,blaIMP,lmrS,1814,0,0,blaIMP+lmrS
Salmonella,582619,Food processing environment,blaIMP,smr,1814,0,0,blaIMP+smr
Salmonella,582619,Food processing environment,blaIMP,emrE,1814,0,0,blaIMP+emrE
Salmonella,582619,Food processing environment,blaKPC,qac,1814,0,0,blaKPC+qac
Salmonella,582619,Food processing environment,blaKPC,bcrABC,1814,0,0,blaKPC+bcrABC
Salmonella,582619,Food processing environment,blaKPC,crcB,1814,0,0,blaKPC+crcB
Salmonella,582619,Food processing environment,blaKPC,lmrS,1814,0,0,blaKPC+lmrS
Salmonella,582619,Food processing environment,blaKPC,smr,1814,0,0,blaKPC+smr
Salmonella,582619,Food processing environment,blaKPC,emrE,1814,0,0,blaKPC+emrE
Salmonella,582619,Food processing environment,blaNDM,qac,1814,0,0,blaNDM+qac
Salmonella,582619,Food processing environment,blaNDM,bcrABC,1814,0,0,blaNDM+bcrABC
Salmonella,582619,Food processing environment,blaNDM,crcB,1814,0,0,blaNDM+crcB
Salmonella,582619,Food processing environment,blaNDM,lmrS,1814,0,0,blaNDM+lmrS
Salmonella,582619,Food processing environment,blaNDM,smr,1814,0,0,blaNDM+smr
Salmonella,582619,Food processing environment,blaNDM,emrE,1814,0,0,blaNDM+emrE
Salmonella,582619,Food processing environment,blaOXA,qac,1814,4,4,blaOXA+qac
Salmonella,582619,Food processing environment,blaOXA,bcrABC,1814,4,0,blaOXA+bcrABC
Salmonella,582619,Food processing environment,blaOXA,crcB,1814,4,0,blaOXA+crcB
Salmonella,582619,Food processing environment,blaOXA,lmrS,1814,4,0,blaOXA+lmrS
Salmonella,582619,Food processing environment,blaOXA,smr,1814,4,0,blaOXA+smr
Salmonella,582619,Food processing environment,blaOXA,emrE,1814,4,0,blaOXA+emrE
Salmonella,582619,Food processing environment,blaPER,qac,1814,0,0,blaPER+qac
Salmonella,582619,Food processing environment,blaPER,bcrABC,1814,0,0,blaPER+bcrABC
Salmonella,582619,Food processing environment,blaPER,crcB,1814,0,0,blaPER+crcB
Salmonella,582619,Food processing environment,blaPER,lmrS,1814,0,0,blaPER+lmrS
Salmonella,582619,Food processing environment,blaPER,smr,1814,0,0,blaPER+smr
Salmonella,582619,Food processing environment,blaPER,emrE,1814,0,0,blaPER+emrE
Salmonella,582619,Food processing environment,blaSHV,qac,1814,1,1,blaSHV+qac
Salmonella,582619,Food processing environment,blaSHV,bcrABC,1814,1,0,blaSHV+bcrABC
Salmonella,582619,Food processing environment,blaSHV,crcB,1814,1,0,blaSHV+crcB
Salmonella,582619,Food processing environment,blaSHV,lmrS,1814,1,0,blaSHV+lmrS
Salmonella,582619,Food processing environment,blaSHV,smr,1814,1,0,blaSHV+smr
Salmonella,582619,Food processing environment,blaSHV,emrE,1814,1,0,blaSHV+emrE
Salmonella,582619,Food processing environment,blaTEM,qac,1814,85,31,blaTEM+qac
Salmonella,582619,Food processing environment,blaTEM,bcrABC,1814,85,0,blaTEM+bcrABC
Salmonella,582619,Food processing environment,blaTEM,crcB,1814,85,0,blaTEM+crcB
Salmonella,582619,Food processing environment,blaTEM,lmrS,1814,85,0,blaTEM+lmrS
Salmonella,582619,Food processing environment,blaTEM,smr,1814,85,0,blaTEM+smr
Salmonella,582619,Food processing environment,blaTEM,emrE,1814,85,0,blaTEM+emrE
Salmonella,582619,Food processing environment,blaVIM,qac,1814,0,0,blaVIM+qac
Salmonella,582619,Food processing environment,blaVIM,bcrABC,1814,0,0,blaVIM+bcrABC
Salmonella,582619,Food processing environment,blaVIM,crcB,1814,0,0,blaVIM+crcB
Salmonella,582619,Food processing environment,blaVIM,lmrS,1814,0,0,blaVIM+lmrS
Salmonella,582619,Food processing environment,blaVIM,smr,1814,0,0,blaVIM+smr
Salmonella,582619,Food processing environment,blaVIM,emrE,1814,0,0,blaVIM+emrE
Salmonella,582619,Food processing environment,catA,qac,1814,4,2,catA+qac
Salmonella,582619,Food processing environment,catA,bcrABC,1814,4,0,catA+bcrABC
Salmonella,582619,Food processing environment,catA,crcB,1814,4,0,catA+crcB
Salmonella,582619,Food processing environment,catA,lmrS,1814,4,0,catA+lmrS
Salmonella,582619,Food processing environment,catA,smr,1814,4,0,catA+smr
Salmonella,582619,Food processing environment,catA,emrE,1814,4,0,catA+emrE
Salmonella,582619,Food processing environment,cmlA,qac,1814,11,11,cmlA+qac
Salmonella,582619,Food processing environment,cmlA,bcrABC,1814,11,0,cmlA+bcrABC
Salmonella,582619,Food processing environment,cmlA,crcB,1814,11,0,cmlA+crcB
Salmonella,582619,Food processing environment,cmlA,lmrS,1814,11,0,cmlA+lmrS
Salmonella,582619,Food processing environment,cmlA,smr,1814,11,0,cmlA+smr
Salmonella,582619,Food processing environment,cmlA,emrE,1814,11,0,cmlA+emrE
Salmonella,582619,Food processing environment,dfrA,qac,1814,81,70,dfrA+qac
Salmonella,582619,Food processing environment,dfrA,bcrABC,1814,81,0,dfrA+bcrABC
Salmonella,582619,Food processing environment,dfrA,crcB,1814,81,0,dfrA+crcB
Salmonella,582619,Food processing environment,dfrA,lmrS,1814,81,0,dfrA+lmrS
Salmonella,582619,Food processing environment,dfrA,smr,1814,81,0,dfrA+smr
Salmonella,582619,Food processing environment,dfrA,emrE,1814,81,0,dfrA+emrE
Salmonella,582619,Food processing environment,mec,qac,1814,0,0,mec+qac
Salmonella,582619,Food processing environment,mec,bcrABC,1814,0,0,mec+bcrABC
Salmonella,582619,Food processing environment,mec,crcB,1814,0,0,mec+crcB
Salmonella,582619,Food processing environment,mec,lmrS,1814,0,0,mec+lmrS
Salmonella,582619,Food processing environment,mec,smr,1814,0,0,mec+smr
Salmonella,582619,Food processing environment,mec,emrE,1814,0,0,mec+emrE
Salmonella,582619,Food processing environment,mcr-,qac,1814,7,1,mcr-+qac
Salmonella,582619,Food processing environment,mcr-,bcrABC,1814,7,0,mcr-+bcrABC
Salmonella,582619,Food processing environment,mcr-,crcB,1814,7,0,mcr-+crcB
Salmonella,582619,Food processing environment,mcr-,lmrS,1814,7,0,mcr-+lmrS
Salmonella,582619,Food processing environment,mcr-,smr,1814,7,0,mcr-+smr
Salmonella,582619,Food processing environment,mcr-,emrE,1814,7,0,mcr-+emrE
Salmonella,582619,Food processing environment,qnrS,qac,1814,21,7,qnrS+qac
Salmonella,582619,Food processing environment,qnrS,bcrABC,1814,21,0,qnrS+bcrABC
Salmonella,582619,Food processing environment,qnrS,crcB,1814,21,0,qnrS+crcB
Salmonella,582619,Food processing environment,qnrS,lmrS,1814,21,0,qnrS+lmrS
Salmonella,582619,Food processing environment,qnrS,smr,1814,21,0,qnrS+smr
Salmonella,582619,Food processing environment,qnrS,emrE,1814,21,0,qnrS+emrE
Salmonella,582619,Food processing environment,sul,qac,1814,203,130,sul+qac
Salmonella,582619,Food processing environment,sul,bcrABC,1814,203,0,sul+bcrABC
Salmonella,582619,Food processing environment,sul,crcB,1814,203,0,sul+crcB
Salmonella,582619,Food processing environment,sul,lmrS,1814,203,0,sul+lmrS
Salmonella,582619,Food processing environment,sul,smr,1814,203,0,sul+smr
Salmonella,582619,Food processing environment,sul,emrE,1814,203,0,sul+emrE
Salmonella,582619,Food processing environment,tet,qac,1814,272,128,tet+qac
Salmonella,582619,Food processing environment,tet,bcrABC,1814,272,0,tet+bcrABC
Salmonella,582619,Food processing environment,tet,crcB,1814,272,0,tet+crcB
Salmonella,582619,Food processing environment,tet,lmrS,1814,272,0,tet+lmrS
Salmonella,582619,Food processing environment,tet,smr,1814,272,0,tet+smr
