Genus,Total_genus,Source,Class,total_from_source,number_res
Escherichia,305599,Spice/Herbs,MLS,147,0
Escherichia,305599,Spice/Herbs,macrolide,147,10
Escherichia,305599,Spice/Herbs,lincosamide,147,3
Escherichia,305599,Spice/Herbs,lincosamide_streptogramin,147,0
Escherichia,305599,Spice/Herbs,mupirocin,147,0
Escherichia,305599,Spice/Herbs,nitroimidazole,147,0
Escherichia,305599,Spice/Herbs,phenicol,147,27
Escherichia,305599,Spice/Herbs,phenicol_oxazolidinone,147,0
Escherichia,305599,Spice/Herbs,phenicol_quinolone,147,0
Escherichia,305599,Spice/Herbs,pluromutilin,147,0
Escherichia,305599,Spice/Herbs,polymyxin,147,0
Escherichia,305599,Spice/Herbs,quinolone,147,33
Escherichia,305599,Spice/Herbs,rifamycin,147,0
Escherichia,305599,Spice/Herbs,streptogramin,147,0
Escherichia,305599,Spice/Herbs,streptothricin,147,0
Escherichia,305599,Spice/Herbs,sulphonamide,147,47
Escherichia,305599,Spice/Herbs,tetracenomycin,147,0
Escherichia,305599,Spice/Herbs,tetracycline,147,50
Escherichia,305599,Spice/Herbs,thiostrepton,147,0
Escherichia,305599,Spice/Herbs,trimethoprim,147,19
Escherichia,305599,Spice/Herbs,tuberactinomycin,147,0
Escherichia,305599,Spice/Herbs,Biocide,147,98
Escherichia,305599,Spice/Herbs,Metal,147,60
Escherichia,305599,Nuts/Seeds,aminoglycoside,16,6
Escherichia,305599,Nuts/Seeds,betalactam,16,7
Escherichia,305599,Nuts/Seeds,bleomycin,16,0
Escherichia,305599,Nuts/Seeds,fosfomycin,16,2
Escherichia,305599,Nuts/Seeds,fusidic acid,16,0
Escherichia,305599,Nuts/Seeds,glycopeptide,16,0
Escherichia,305599,Nuts/Seeds,MLS,16,0
Escherichia,305599,Nuts/Seeds,macrolide,16,2
Escherichia,305599,Nuts/Seeds,lincosamide,16,1
Escherichia,305599,Nuts/Seeds,lincosamide_streptogramin,16,0
Escherichia,305599,Nuts/Seeds,mupirocin,16,0
Escherichia,305599,Nuts/Seeds,nitroimidazole,16,0
Escherichia,305599,Nuts/Seeds,phenicol,16,4
Escherichia,305599,Nuts/Seeds,phenicol_oxazolidinone,16,0
Escherichia,305599,Nuts/Seeds,phenicol_quinolone,16,0
Escherichia,305599,Nuts/Seeds,pluromutilin,16,0
Escherichia,305599,Nuts/Seeds,polymyxin,16,1
Escherichia,305599,Nuts/Seeds,quinolone,16,7
Escherichia,305599,Nuts/Seeds,rifamycin,16,0
Escherichia,305599,Nuts/Seeds,streptogramin,16,0
Escherichia,305599,Nuts/Seeds,streptothricin,16,0
Escherichia,305599,Nuts/Seeds,sulphonamide,16,6
Escherichia,305599,Nuts/Seeds,tetracenomycin,16,0
Escherichia,305599,Nuts/Seeds,tetracycline,16,6
Escherichia,305599,Nuts/Seeds,thiostrepton,16,0
Escherichia,305599,Nuts/Seeds,trimethoprim,16,5
Escherichia,305599,Nuts/Seeds,tuberactinomycin,16,0
Escherichia,305599,Nuts/Seeds,Biocide,16,9
Escherichia,305599,Nuts/Seeds,Metal,16,6
Escherichia,305599,Tea,aminoglycoside,,
Escherichia,305599,Tea,betalactam,,
Escherichia,305599,Tea,bleomycin,,
Escherichia,305599,Tea,fosfomycin,,
Escherichia,305599,Tea,fusidic acid,,
Escherichia,305599,Tea,glycopeptide,,
Escherichia,305599,Tea,MLS,,
Escherichia,305599,Tea,macrolide,,
Escherichia,305599,Tea,lincosamide,,
Escherichia,305599,Tea,lincosamide_streptogramin,,
Escherichia,305599,Tea,mupirocin,,
Escherichia,305599,Tea,nitroimidazole,,
Escherichia,305599,Tea,phenicol,,
Escherichia,305599,Tea,phenicol_oxazolidinone,,
Escherichia,305599,Tea,phenicol_quinolone,,
Escherichia,305599,Tea,pluromutilin,,
Escherichia,305599,Tea,polymyxin,,
Escherichia,305599,Tea,quinolone,,
Escherichia,305599,Tea,rifamycin,,
Escherichia,305599,Tea,streptogramin,,
Escherichia,305599,Tea,streptothricin,,
Escherichia,305599,Tea,sulphonamide,,
Escherichia,305599,Tea,tetracenomycin,,
Escherichia,305599,Tea,tetracycline,,
Escherichia,305599,Tea,thiostrepton,,
Escherichia,305599,Tea,trimethoprim,,
Escherichia,305599,Tea,tuberactinomycin,,
Escherichia,305599,Tea,Biocide,,
Escherichia,305599,Tea,Metal,,
Escherichia,305599,Clinical,aminoglycoside,90808,47652
Escherichia,305599,Clinical,betalactam,90808,55439
Escherichia,305599,Clinical,bleomycin,90808,881
Escherichia,305599,Clinical,fosfomycin,90808,15717
Escherichia,305599,Clinical,fusidic acid,90808,0
Escherichia,305599,Clinical,glycopeptide,90808,3
Escherichia,305599,Clinical,MLS,90808,2
Escherichia,305599,Clinical,macrolide,90808,26085
Escherichia,305599,Clinical,lincosamide,90808,949
Escherichia,305599,Clinical,lincosamide_streptogramin,90808,1
Escherichia,305599,Clinical,mupirocin,90808,0
Escherichia,305599,Clinical,nitroimidazole,90808,0
Escherichia,305599,Clinical,phenicol,90808,20370
Escherichia,305599,Clinical,phenicol_oxazolidinone,90808,0
Escherichia,305599,Clinical,phenicol_quinolone,90808,789
Escherichia,305599,Clinical,pluromutilin,90808,0
Escherichia,305599,Clinical,polymyxin,90808,2503
Escherichia,305599,Clinical,quinolone,90808,48039
Escherichia,305599,Clinical,rifamycin,90808,1865
Escherichia,305599,Clinical,streptogramin,90808,1
Escherichia,305599,Clinical,streptothricin,90808,8
Escherichia,305599,Clinical,sulphonamide,90808,43700
Escherichia,305599,Clinical,tetracenomycin,90808,0
Escherichia,305599,Clinical,tetracycline,90808,38062
Escherichia,305599,Clinical,thiostrepton,90808,0
Escherichia,305599,Clinical,trimethoprim,90808,38935
Escherichia,305599,Clinical,tuberactinomycin,90808,0
Escherichia,305599,Clinical,Biocide,90808,74325
Escherichia,305599,Clinical,Metal,90808,38203
Klebsiella,90993,Raw pet food,aminoglycoside,1,0
Klebsiella,90993,Raw pet food,betalactam,1,1
Klebsiella,90993,Raw pet food,bleomycin,1,0
Klebsiella,90993,Raw pet food,fosfomycin,1,1
Klebsiella,90993,Raw pet food,fusidic acid,1,0
Klebsiella,90993,Raw pet food,glycopeptide,1,0
Klebsiella,90993,Raw pet food,MLS,1,0
Klebsiella,90993,Raw pet food,macrolide,1,0
Klebsiella,90993,Raw pet food,lincosamide,1,0
Klebsiella,90993,Raw pet food,lincosamide_streptogramin,1,0
Klebsiella,90993,Raw pet food,mupirocin,1,0
Klebsiella,90993,Raw pet food,nitroimidazole,1,0
Klebsiella,90993,Raw pet food,phenicol,1,1
Klebsiella,90993,Raw pet food,phenicol_oxazolidinone,1,0
Klebsiella,90993,Raw pet food,phenicol_quinolone,1,1
Klebsiella,90993,Raw pet food,pluromutilin,1,0
Klebsiella,90993,Raw pet food,polymyxin,1,0
Klebsiella,90993,Raw pet food,quinolone,1,1
Klebsiella,90993,Raw pet food,rifamycin,1,0
Klebsiella,90993,Raw pet food,streptogramin,1,0
Klebsiella,90993,Raw pet food,streptothricin,1,0
Klebsiella,90993,Raw pet food,sulphonamide,1,0
Klebsiella,90993,Raw pet food,tetracenomycin,1,0
Klebsiella,90993,Raw pet food,tetracycline,1,0
Klebsiella,90993,Raw pet food,thiostrepton,1,0
Klebsiella,90993,Raw pet food,trimethoprim,1,0
Klebsiella,90993,Raw pet food,tuberactinomycin,1,0
Klebsiella,90993,Raw pet food,Biocide,1,0
Klebsiella,90993,Raw pet food,Metal,1,1
Klebsiella,90993,Pet food,aminoglycoside,5,5
Klebsiella,90993,Pet food,betalactam,5,5
Klebsiella,90993,Pet food,bleomycin,5,0
Klebsiella,90993,Pet food,fosfomycin,5,5
Klebsiella,90993,Pet food,fusidic acid,5,0
Klebsiella,90993,Pet food,glycopeptide,5,0
Klebsiella,90993,Pet food,MLS,5,0
Klebsiella,90993,Pet food,macrolide,5,1
Klebsiella,90993,Pet food,lincosamide,5,0
Klebsiella,90993,Pet food,lincosamide_streptogramin,5,0
Klebsiella,90993,Pet food,mupirocin,5,0
Klebsiella,90993,Pet food,nitroimidazole,5,0
Klebsiella,90993,Pet food,phenicol,5,5
Klebsiella,90993,Pet food,phenicol_oxazolidinone,5,0
Klebsiella,90993,Pet food,phenicol_quinolone,5,5
Klebsiella,90993,Pet food,pluromutilin,5,0
Klebsiella,90993,Pet food,polymyxin,5,1
Klebsiella,90993,Pet food,quinolone,5,5
Klebsiella,90993,Pet food,rifamycin,5,1
Klebsiella,90993,Pet food,streptogramin,5,0
Klebsiella,90993,Pet food,streptothricin,5,0
Klebsiella,90993,Pet food,sulphonamide,5,4
Klebsiella,90993,Pet food,tetracenomycin,5,0
Klebsiella,90993,Pet food,tetracycline,5,4
Klebsiella,90993,Pet food,thiostrepton,5,0
Klebsiella,90993,Pet food,trimethoprim,5,4
Klebsiella,90993,Pet food,tuberactinomycin,5,0
Klebsiella,90993,Pet food,Biocide,5,2
Klebsiella,90993,Pet food,Metal,5,5
Klebsiella,90993,Egg,aminoglycoside,1,1
Klebsiella,90993,Egg,betalactam,1,1
Klebsiella,90993,Egg,bleomycin,1,0
Klebsiella,90993,Egg,fosfomycin,1,1
Klebsiella,90993,Egg,fusidic acid,1,0
Klebsiella,90993,Egg,glycopeptide,1,0
Klebsiella,90993,Egg,MLS,1,0
Klebsiella,90993,Egg,macrolide,1,0
Klebsiella,90993,Egg,lincosamide,1,0
Klebsiella,90993,Egg,lincosamide_streptogramin,1,0
Klebsiella,90993,Egg,mupirocin,1,0
Klebsiella,90993,Egg,nitroimidazole,1,0
Klebsiella,90993,Egg,phenicol,1,1
Klebsiella,90993,Egg,phenicol_oxazolidinone,1,0
Klebsiella,90993,Egg,phenicol_quinolone,1,1
Klebsiella,90993,Egg,pluromutilin,1,0
Klebsiella,90993,Egg,polymyxin,1,0
Klebsiella,90993,Egg,quinolone,1,1
Klebsiella,90993,Egg,rifamycin,1,0
Klebsiella,90993,Egg,streptogramin,1,0
Klebsiella,90993,Egg,streptothricin,1,0
Klebsiella,90993,Egg,sulphonamide,1,1
Klebsiella,90993,Egg,tetracenomycin,1,0
Klebsiella,90993,Egg,tetracycline,1,1
Klebsiella,90993,Egg,thiostrepton,1,0
Klebsiella,90993,Egg,trimethoprim,1,1
Klebsiella,90993,Egg,tuberactinomycin,1,0
Klebsiella,90993,Egg,Biocide,1,1
Klebsiella,90993,Egg,Metal,1,1
Klebsiella,90993,Fish/Seafood,aminoglycoside,42,18
Klebsiella,90993,Fish/Seafood,betalactam,42,42
Klebsiella,90993,Fish/Seafood,bleomycin,42,0
Klebsiella,90993,Fish/Seafood,fosfomycin,42,42
Klebsiella,90993,Fish/Seafood,fusidic acid,42,0
Klebsiella,90993,Fish/Seafood,glycopeptide,42,0
Klebsiella,90993,Fish/Seafood,MLS,42,0
Klebsiella,90993,Fish/Seafood,macrolide,42,5
Klebsiella,90993,Fish/Seafood,lincosamide,42,0
Klebsiella,90993,Fish/Seafood,lincosamide_streptogramin,42,0
Klebsiella,90993,Fish/Seafood,mupirocin,42,0
Klebsiella,90993,Fish/Seafood,nitroimidazole,42,0
Klebsiella,90993,Fish/Seafood,phenicol,42,40
Klebsiella,90993,Fish/Seafood,phenicol_oxazolidinone,42,0
Klebsiella,90993,Fish/Seafood,phenicol_quinolone,42,40
Klebsiella,90993,Fish/Seafood,pluromutilin,42,0
Klebsiella,90993,Fish/Seafood,polymyxin,42,0
Klebsiella,90993,Fish/Seafood,quinolone,42,40
Klebsiella,90993,Fish/Seafood,rifamycin,42,3
Klebsiella,90993,Fish/Seafood,streptogramin,42,0
Klebsiella,90993,Fish/Seafood,streptothricin,42,0
Klebsiella,90993,Fish/Seafood,sulphonamide,42,17
Klebsiella,90993,Fish/Seafood,tetracenomycin,42,0
Klebsiella,90993,Fish/Seafood,tetracycline,42,11
Klebsiella,90993,Fish/Seafood,thiostrepton,42,0
Klebsiella,90993,Fish/Seafood,trimethoprim,42,14
Klebsiella,90993,Fish/Seafood,tuberactinomycin,42,0
Klebsiella,90993,Fish/Seafood,Biocide,42,10
Klebsiella,90993,Fish/Seafood,Metal,42,42
Klebsiella,90993,Multi-product,aminoglycoside,102,28
Klebsiella,90993,Multi-product,betalactam,102,102
Klebsiella,90993,Multi-product,bleomycin,102,0
Klebsiella,90993,Multi-product,fosfomycin,102,80
Klebsiella,90993,Multi-product,fusidic acid,102,0
Klebsiella,90993,Multi-product,glycopeptide,102,0
Klebsiella,90993,Multi-product,MLS,102,0
Klebsiella,90993,Multi-product,macrolide,102,8
Klebsiella,90993,Multi-product,lincosamide,102,0
Klebsiella,90993,Multi-product,lincosamide_streptogramin,102,0
Klebsiella,90993,Multi-product,mupirocin,102,0
Klebsiella,90993,Multi-product,nitroimidazole,102,0
Klebsiella,90993,Multi-product,phenicol,102,98
Klebsiella,90993,Multi-product,phenicol_oxazolidinone,102,0
Klebsiella,90993,Multi-product,phenicol_quinolone,102,98
Klebsiella,90993,Multi-product,pluromutilin,102,0
Klebsiella,90993,Multi-product,polymyxin,102,7
Klebsiella,90993,Multi-product,quinolone,102,98
Klebsiella,90993,Multi-product,rifamycin,102,1
Klebsiella,90993,Multi-product,streptogramin,102,0
Klebsiella,90993,Multi-product,streptothricin,102,0
Klebsiella,90993,Multi-product,sulphonamide,102,18
Klebsiella,90993,Multi-product,tetracenomycin,102,0
Klebsiella,90993,Multi-product,tetracycline,102,15
Klebsiella,90993,Multi-product,thiostrepton,102,0
Klebsiella,90993,Multi-product,trimethoprim,102,16
Klebsiella,90993,Multi-product,tuberactinomycin,102,0
Klebsiella,90993,Multi-product,Biocide,102,16
Klebsiella,90993,Multi-product,Metal,102,93
Klebsiella,90993,Meat/Poultry,aminoglycoside,215,90
Klebsiella,90993,Meat/Poultry,betalactam,215,215
Klebsiella,90993,Meat/Poultry,bleomycin,215,2
Klebsiella,90993,Meat/Poultry,fosfomycin,215,215
Klebsiella,90993,Meat/Poultry,fusidic acid,215,0
Klebsiella,90993,Meat/Poultry,glycopeptide,215,0
Klebsiella,90993,Meat/Poultry,MLS,215,0
Klebsiella,90993,Meat/Poultry,macrolide,215,20
Klebsiella,90993,Meat/Poultry,lincosamide,215,14
Klebsiella,90993,Meat/Poultry,lincosamide_streptogramin,215,0
Klebsiella,90993,Meat/Poultry,mupirocin,215,0
Klebsiella,90993,Meat/Poultry,nitroimidazole,215,0
Klebsiella,90993,Meat/Poultry,phenicol,215,208
Klebsiella,90993,Meat/Poultry,phenicol_oxazolidinone,215,0
Klebsiella,90993,Meat/Poultry,phenicol_quinolone,215,208
Klebsiella,90993,Meat/Poultry,pluromutilin,215,0
Klebsiella,90993,Meat/Poultry,polymyxin,215,5
Klebsiella,90993,Meat/Poultry,quinolone,215,210
Klebsiella,90993,Meat/Poultry,rifamycin,215,13
Klebsiella,90993,Meat/Poultry,streptogramin,215,0
Klebsiella,90993,Meat/Poultry,streptothricin,215,0
Klebsiella,90993,Meat/Poultry,sulphonamide,215,88
Klebsiella,90993,Meat/Poultry,tetracenomycin,215,0
Klebsiella,90993,Meat/Poultry,tetracycline,215,89
Klebsiella,90993,Meat/Poultry,thiostrepton,215,0
Klebsiella,90993,Meat/Poultry,trimethoprim,215,72
Klebsiella,90993,Meat/Poultry,tuberactinomycin,215,0
Klebsiella,90993,Meat/Poultry,Biocide,215,90
Klebsiella,90993,Meat/Poultry,Metal,215,215
Klebsiella,90993,Cider,aminoglycoside,,
Klebsiella,90993,Cider,betalactam,,
Klebsiella,90993,Cider,bleomycin,,
Klebsiella,90993,Cider,fosfomycin,,
Klebsiella,90993,Cider,fusidic acid,,
Klebsiella,90993,Cider,glycopeptide,,
Klebsiella,90993,Cider,MLS,,
Klebsiella,90993,Cider,macrolide,,
Klebsiella,90993,Cider,lincosamide,,
Klebsiella,90993,Cider,lincosamide_streptogramin,,
Klebsiella,90993,Cider,mupirocin,,
Klebsiella,90993,Cider,nitroimidazole,,
Klebsiella,90993,Cider,phenicol,,
Klebsiella,90993,Cider,phenicol_oxazolidinone,,
Klebsiella,90993,Cider,phenicol_quinolone,,
Klebsiella,90993,Cider,pluromutilin,,
Klebsiella,90993,Cider,polymyxin,,
Klebsiella,90993,Cider,quinolone,,
Klebsiella,90993,Cider,rifamycin,,
Klebsiella,90993,Cider,streptogramin,,
Klebsiella,90993,Cider,streptothricin,,
Klebsiella,90993,Cider,sulphonamide,,
Klebsiella,90993,Cider,tetracenomycin,,
Klebsiella,90993,Cider,tetracycline,,
Klebsiella,90993,Cider,thiostrepton,,
Klebsiella,90993,Cider,trimethoprim,,
Klebsiella,90993,Cider,tuberactinomycin,,
Klebsiella,90993,Cider,Biocide,,
Klebsiella,90993,Cider,Metal,,
Klebsiella,90993,Dairy,aminoglycoside,173,44
Klebsiella,90993,Dairy,betalactam,173,171
Klebsiella,90993,Dairy,bleomycin,173,0
Klebsiella,90993,Dairy,fosfomycin,173,172
Klebsiella,90993,Dairy,fusidic acid,173,0
Klebsiella,90993,Dairy,glycopeptide,173,0
Klebsiella,90993,Dairy,MLS,173,0
Klebsiella,90993,Dairy,macrolide,173,7
Klebsiella,90993,Dairy,lincosamide,173,1
Klebsiella,90993,Dairy,lincosamide_streptogramin,173,0
Klebsiella,90993,Dairy,mupirocin,173,0
Klebsiella,90993,Dairy,nitroimidazole,173,0
Klebsiella,90993,Dairy,phenicol,173,172
Klebsiella,90993,Dairy,phenicol_oxazolidinone,173,0
Klebsiella,90993,Dairy,phenicol_quinolone,173,172
Klebsiella,90993,Dairy,pluromutilin,173,0
Klebsiella,90993,Dairy,polymyxin,173,0
Klebsiella,90993,Dairy,quinolone,173,172
Klebsiella,90993,Dairy,rifamycin,173,3
Klebsiella,90993,Dairy,streptogramin,173,0
Klebsiella,90993,Dairy,streptothricin,173,0
Klebsiella,90993,Dairy,sulphonamide,173,14
Klebsiella,90993,Dairy,tetracenomycin,173,0
Klebsiella,90993,Dairy,tetracycline,173,20
Klebsiella,90993,Dairy,thiostrepton,173,0
Klebsiella,90993,Dairy,trimethoprim,173,10
Klebsiella,90993,Dairy,tuberactinomycin,173,0
Klebsiella,90993,Dairy,Biocide,173,17
Klebsiella,90993,Dairy,Metal,173,173
Klebsiella,90993,Flour,aminoglycoside,,
Klebsiella,90993,Flour,betalactam,,
Klebsiella,90993,Flour,bleomycin,,
Klebsiella,90993,Flour,fosfomycin,,
Klebsiella,90993,Flour,fusidic acid,,
Klebsiella,90993,Flour,glycopeptide,,
Klebsiella,90993,Flour,MLS,,
Klebsiella,90993,Flour,macrolide,,
Klebsiella,90993,Flour,lincosamide,,
Klebsiella,90993,Flour,lincosamide_streptogramin,,
Klebsiella,90993,Flour,mupirocin,,
Klebsiella,90993,Flour,nitroimidazole,,
Klebsiella,90993,Flour,phenicol,,
Klebsiella,90993,Flour,phenicol_oxazolidinone,,
Klebsiella,90993,Flour,phenicol_quinolone,,
Klebsiella,90993,Flour,pluromutilin,,
Klebsiella,90993,Flour,polymyxin,,
Klebsiella,90993,Flour,quinolone,,
Klebsiella,90993,Flour,rifamycin,,
Klebsiella,90993,Flour,streptogramin,,
Klebsiella,90993,Flour,streptothricin,,
Klebsiella,90993,Flour,sulphonamide,,
Klebsiella,90993,Flour,tetracenomycin,,
Klebsiella,90993,Flour,tetracycline,,
Klebsiella,90993,Flour,thiostrepton,,
Klebsiella,90993,Flour,trimethoprim,,
Klebsiella,90993,Flour,tuberactinomycin,,
Klebsiella,90993,Flour,Biocide,,
Klebsiella,90993,Flour,Metal,,
Klebsiella,90993,Fruit/Vegetables,aminoglycoside,93,44
Klebsiella,90993,Fruit/Vegetables,betalactam,93,93
Klebsiella,90993,Fruit/Vegetables,bleomycin,93,0
Klebsiella,90993,Fruit/Vegetables,fosfomycin,93,92
Klebsiella,90993,Fruit/Vegetables,fusidic acid,93,0
Klebsiella,90993,Fruit/Vegetables,glycopeptide,93,0
Klebsiella,90993,Fruit/Vegetables,MLS,93,0
Klebsiella,90993,Fruit/Vegetables,macrolide,93,11
Klebsiella,90993,Fruit/Vegetables,lincosamide,93,0
Klebsiella,90993,Fruit/Vegetables,lincosamide_streptogramin,93,0
Klebsiella,90993,Fruit/Vegetables,mupirocin,93,0
Klebsiella,90993,Fruit/Vegetables,nitroimidazole,93,0
Klebsiella,90993,Fruit/Vegetables,phenicol,93,92
Klebsiella,90993,Fruit/Vegetables,phenicol_oxazolidinone,93,0
Klebsiella,90993,Fruit/Vegetables,phenicol_quinolone,93,91
Klebsiella,90993,Fruit/Vegetables,pluromutilin,93,0
Klebsiella,90993,Fruit/Vegetables,polymyxin,93,0
Klebsiella,90993,Fruit/Vegetables,quinolone,93,92
Klebsiella,90993,Fruit/Vegetables,rifamycin,93,11
Klebsiella,90993,Fruit/Vegetables,streptogramin,93,0
Klebsiella,90993,Fruit/Vegetables,streptothricin,93,0
Klebsiella,90993,Fruit/Vegetables,sulphonamide,93,34
Klebsiella,90993,Fruit/Vegetables,tetracenomycin,93,0
Klebsiella,90993,Fruit/Vegetables,tetracycline,93,24
Klebsiella,90993,Fruit/Vegetables,thiostrepton,93,0
Klebsiella,90993,Fruit/Vegetables,trimethoprim,93,35
Klebsiella,90993,Fruit/Vegetables,tuberactinomycin,93,0
Klebsiella,90993,Fruit/Vegetables,Biocide,93,18
Klebsiella,90993,Fruit/Vegetables,Metal,93,92
Klebsiella,90993,Spice/Herbs,aminoglycoside,2,2
Klebsiella,90993,Spice/Herbs,betalactam,2,2
Klebsiella,90993,Spice/Herbs,bleomycin,2,0
Klebsiella,90993,Spice/Herbs,fosfomycin,2,2
Klebsiella,90993,Spice/Herbs,fusidic acid,2,0
Klebsiella,90993,Spice/Herbs,glycopeptide,2,0
Klebsiella,90993,Spice/Herbs,MLS,2,0
Klebsiella,90993,Spice/Herbs,macrolide,2,0
Klebsiella,90993,Spice/Herbs,lincosamide,2,0
Klebsiella,90993,Spice/Herbs,lincosamide_streptogramin,2,0
Klebsiella,90993,Spice/Herbs,mupirocin,2,0
Klebsiella,90993,Spice/Herbs,nitroimidazole,2,0
Klebsiella,90993,Spice/Herbs,phenicol,2,2
Klebsiella,90993,Spice/Herbs,phenicol_oxazolidinone,2,0
Klebsiella,90993,Spice/Herbs,phenicol_quinolone,2,2
Klebsiella,90993,Spice/Herbs,pluromutilin,2,0
Klebsiella,90993,Spice/Herbs,polymyxin,2,0
Klebsiella,90993,Spice/Herbs,quinolone,2,2
Klebsiella,90993,Spice/Herbs,rifamycin,2,0
Klebsiella,90993,Spice/Herbs,streptogramin,2,0
Klebsiella,90993,Spice/Herbs,streptothricin,2,0
Klebsiella,90993,Spice/Herbs,sulphonamide,2,1
Klebsiella,90993,Spice/Herbs,tetracenomycin,2,0
Klebsiella,90993,Spice/Herbs,tetracycline,2,1
Klebsiella,90993,Spice/Herbs,thiostrepton,2,0
Klebsiella,90993,Spice/Herbs,trimethoprim,2,2
Klebsiella,90993,Spice/Herbs,tuberactinomycin,2,0
Klebsiella,90993,Spice/Herbs,Biocide,2,0
Klebsiella,90993,Spice/Herbs,Metal,2,2
Klebsiella,90993,Nuts/Seeds,aminoglycoside,,
Klebsiella,90993,Nuts/Seeds,betalactam,,
Klebsiella,90993,Nuts/Seeds,bleomycin,,
Klebsiella,90993,Nuts/Seeds,fosfomycin,,
Klebsiella,90993,Nuts/Seeds,fusidic acid,,
Klebsiella,90993,Nuts/Seeds,glycopeptide,,
Klebsiella,90993,Nuts/Seeds,MLS,,
Klebsiella,90993,Nuts/Seeds,macrolide,,
Klebsiella,90993,Nuts/Seeds,lincosamide,,
Klebsiella,90993,Nuts/Seeds,lincosamide_streptogramin,,
Klebsiella,90993,Nuts/Seeds,mupirocin,,
Klebsiella,90993,Nuts/Seeds,nitroimidazole,,
Klebsiella,90993,Nuts/Seeds,phenicol,,
Klebsiella,90993,Nuts/Seeds,phenicol_oxazolidinone,,
Klebsiella,90993,Nuts/Seeds,phenicol_quinolone,,
Klebsiella,90993,Nuts/Seeds,pluromutilin,,
Klebsiella,90993,Nuts/Seeds,polymyxin,,
Klebsiella,90993,Nuts/Seeds,quinolone,,
Klebsiella,90993,Nuts/Seeds,rifamycin,,
Klebsiella,90993,Nuts/Seeds,streptogramin,,
Klebsiella,90993,Nuts/Seeds,streptothricin,,
Klebsiella,90993,Nuts/Seeds,sulphonamide,,
Klebsiella,90993,Nuts/Seeds,tetracenomycin,,
Klebsiella,90993,Nuts/Seeds,tetracycline,,
Klebsiella,90993,Nuts/Seeds,thiostrepton,,
Klebsiella,90993,Nuts/Seeds,trimethoprim,,
Klebsiella,90993,Nuts/Seeds,tuberactinomycin,,
Klebsiella,90993,Nuts/Seeds,Biocide,,
Klebsiella,90993,Nuts/Seeds,Metal,,
Klebsiella,90993,Tea,aminoglycoside,,
Klebsiella,90993,Tea,betalactam,,
Klebsiella,90993,Tea,bleomycin,,
Klebsiella,90993,Tea,fosfomycin,,
Klebsiella,90993,Tea,fusidic acid,,
Klebsiella,90993,Tea,glycopeptide,,
Klebsiella,90993,Tea,MLS,,
Klebsiella,90993,Tea,macrolide,,
Klebsiella,90993,Tea,lincosamide,,
Klebsiella,90993,Tea,lincosamide_streptogramin,,
Klebsiella,90993,Tea,mupirocin,,
Klebsiella,90993,Tea,nitroimidazole,,
Klebsiella,90993,Tea,phenicol,,
Klebsiella,90993,Tea,phenicol_oxazolidinone,,
Klebsiella,90993,Tea,phenicol_quinolone,,
Klebsiella,90993,Tea,pluromutilin,,
Klebsiella,90993,Tea,polymyxin,,
Klebsiella,90993,Tea,quinolone,,
Klebsiella,90993,Tea,rifamycin,,
Klebsiella,90993,Tea,streptogramin,,
Klebsiella,90993,Tea,streptothricin,,
Klebsiella,90993,Tea,sulphonamide,,
Klebsiella,90993,Tea,tetracenomycin,,
Klebsiella,90993,Tea,tetracycline,,
Klebsiella,90993,Tea,thiostrepton,,
Klebsiella,90993,Tea,trimethoprim,,
Klebsiella,90993,Tea,tuberactinomycin,,
Klebsiella,90993,Tea,Biocide,,
Klebsiella,90993,Tea,Metal,,
Klebsiella,90993,Clinical,aminoglycoside,60726,45693
Klebsiella,90993,Clinical,betalactam,60726,60642
Klebsiella,90993,Clinical,bleomycin,60726,163
Klebsiella,90993,Clinical,fosfomycin,60726,60052
Klebsiella,90993,Clinical,fusidic acid,60726,0
Klebsiella,90993,Clinical,glycopeptide,60726,3
Klebsiella,90993,Clinical,MLS,60726,4
Klebsiella,90993,Clinical,macrolide,60726,20057
Klebsiella,90993,Clinical,lincosamide,60726,79
Klebsiella,90993,Clinical,lincosamide_streptogramin,60726,1
Klebsiella,90993,Clinical,mupirocin,60726,0
Klebsiella,90993,Clinical,nitroimidazole,60726,0
Klebsiella,90993,Clinical,phenicol,60726,58292
Klebsiella,90993,Clinical,phenicol_oxazolidinone,60726,0
Klebsiella,90993,Clinical,phenicol_quinolone,60726,55678
Klebsiella,90993,Clinical,pluromutilin,60726,0
Klebsiella,90993,Clinical,polymyxin,60726,501
Klebsiella,90993,Clinical,quinolone,60726,60194
Klebsiella,90993,Clinical,rifamycin,60726,8219
Klebsiella,90993,Clinical,streptogramin,60726,1
Klebsiella,90993,Clinical,streptothricin,60726,6
Klebsiella,90993,Clinical,sulphonamide,60726,40692
Klebsiella,90993,Clinical,tetracenomycin,60726,0
Klebsiella,90993,Clinical,tetracycline,60726,20507
Klebsiella,90993,Clinical,thiostrepton,60726,0
Klebsiella,90993,Clinical,trimethoprim,60726,37100
Klebsiella,90993,Clinical,tuberactinomycin,60726,0
Klebsiella,90993,Clinical,Biocide,60726,32952
Klebsiella,90993,Clinical,Metal,60726,60430
Kluyvera intermedia,30,Raw pet food,aminoglycoside,,
Kluyvera intermedia,30,Raw pet food,betalactam,,
Kluyvera intermedia,30,Raw pet food,bleomycin,,
Kluyvera intermedia,30,Raw pet food,fosfomycin,,
