Genus,Source,Gene,number,total,Percent
Citrobacter,Slaughterhouse,qacEdelta,,,
Citrobacter,Farm water,qacEdelta,,,
Citrobacter,Flour,qacEdelta,,,
Citrobacter,Fruit/vegetables,qacEdelta,2,18,11.11111111
Citrobacter,Seeds,qacEdelta,,,
Citrobacter,Spice_Herbs,qacEdelta,,,
Citrobacter,Insect,qacEdelta,,,
Citrobacter,Nuts,qacEdelta,,,
Citrobacter,Plant,qacEdelta,,,
Citrobacter,Sewage,qacEdelta,7,12,58.33333333
Citrobacter,Wastewater,qacEdelta,15,45,33.33333333
Citrobacter,Water,qacEdelta,4,36,11.11111111
Citrobacter,Tea,qacEdelta,,,
Citrobacter,Clinical,qacC,0,812,0
Citrobacter,Animal,qacC,0,13,0
Citrobacter,Animal environment,qacC,,,
Citrobacter,Animal feces,qacC,,,
Citrobacter,Farm,qacC,0,22,0
Citrobacter,Egg,qacC,,,
Citrobacter,Farm sewage,qacC,,,
Citrobacter,Fish/Seafood,qacC,,,
Citrobacter,Food,qacC,0,6,0
Citrobacter,Meat,qacC,0,37,0
Citrobacter,Reptile,qacC,,,
Citrobacter,Cider,qacC,,,
Citrobacter,Dairy,qacC,0,2,0
Citrobacter,Slaughterhouse,qacC,,,
Citrobacter,Farm water,qacC,,,
Citrobacter,Flour,qacC,,,
Citrobacter,Fruit/vegetables,qacC,0,18,0
Citrobacter,Seeds,qacC,,,
Citrobacter,Spice_Herbs,qacC,,,
Citrobacter,Insect,qacC,,,
Citrobacter,Nuts,qacC,,,
Citrobacter,Plant,qacC,,,
Citrobacter,Sewage,qacC,0,12,0
Citrobacter,Wastewater,qacC,0,45,0
Citrobacter,Water,qacC,0,36,0
Citrobacter,Tea,qacC,,,
Citrobacter,Clinical,"qacE,",14,812,1.724137931
Citrobacter,Animal,"qacE,",0,13,0
Citrobacter,Animal environment,"qacE,",,,
Citrobacter,Animal feces,"qacE,",,,
Citrobacter,Farm,"qacE,",0,22,0
Citrobacter,Egg,"qacE,",,,
Citrobacter,Farm sewage,"qacE,",,,
Citrobacter,Fish/Seafood,"qacE,",,,
Citrobacter,Food,"qacE,",0,6,0
Citrobacter,Meat,"qacE,",0,37,0
Citrobacter,Reptile,"qacE,",,,
Citrobacter,Cider,"qacE,",,,
Citrobacter,Dairy,"qacE,",0,2,0
Citrobacter,Slaughterhouse,"qacE,",,,
Citrobacter,Farm water,"qacE,",,,
Citrobacter,Flour,"qacE,",,,
Citrobacter,Fruit/vegetables,"qacE,",0,18,0
Citrobacter,Seeds,"qacE,",,,
Citrobacter,Spice_Herbs,"qacE,",,,
Citrobacter,Insect,"qacE,",,,
Citrobacter,Nuts,"qacE,",,,
Citrobacter,Plant,"qacE,",,,
Citrobacter,Sewage,"qacE,",0,12,0
Citrobacter,Wastewater,"qacE,",0,45,0
Citrobacter,Water,"qacE,",0,36,0
Citrobacter,Tea,"qacE,",,,
Citrobacter,Clinical,qacA,0,812,0
Citrobacter,Animal,qacA,0,13,0
Citrobacter,Animal environment,qacA,,,
Citrobacter,Animal feces,qacA,,,
Citrobacter,Farm,qacA,0,22,0
Citrobacter,Egg,qacA,,,
Citrobacter,Farm sewage,qacA,,,
Citrobacter,Fish/Seafood,qacA,,,
Citrobacter,Food,qacA,0,6,0
Citrobacter,Meat,qacA,0,37,0
Citrobacter,Reptile,qacA,,,
Citrobacter,Cider,qacA,,,
Citrobacter,Dairy,qacA,0,2,0
Citrobacter,Slaughterhouse,qacA,,,
Citrobacter,Farm water,qacA,,,
Citrobacter,Flour,qacA,,,
Citrobacter,Fruit/vegetables,qacA,0,18,0
Citrobacter,Seeds,qacA,,,
Citrobacter,Spice_Herbs,qacA,,,
Citrobacter,Insect,qacA,,,
Citrobacter,Nuts,qacA,,,
Citrobacter,Plant,qacA,,,
Citrobacter,Sewage,qacA,0,12,0
Citrobacter,Wastewater,qacA,0,45,0
Citrobacter,Water,qacA,0,36,0
Citrobacter,Tea,qacA,,,
Citrobacter,Clinical,qacB,0,812,0
Citrobacter,Animal,qacB,0,13,0
Citrobacter,Animal environment,qacB,,,
Citrobacter,Animal feces,qacB,,,
Citrobacter,Farm,qacB,0,22,0
Citrobacter,Egg,qacB,,,
Citrobacter,Farm sewage,qacB,,,
Citrobacter,Fish/Seafood,qacB,,,
Citrobacter,Food,qacB,0,6,0
Citrobacter,Meat,qacB,0,37,0
Citrobacter,Reptile,qacB,,,
Citrobacter,Cider,qacB,,,
Citrobacter,Dairy,qacB,0,2,0
Citrobacter,Slaughterhouse,qacB,,,
Citrobacter,Farm water,qacB,,,
Citrobacter,Flour,qacB,,,
Citrobacter,Fruit/vegetables,qacB,0,18,0
Citrobacter,Seeds,qacB,,,
Citrobacter,Spice_Herbs,qacB,,,
Citrobacter,Insect,qacB,,,
Citrobacter,Nuts,qacB,,,
Citrobacter,Plant,qacB,,,
Citrobacter,Sewage,qacB,0,12,0
Citrobacter,Wastewater,qacB,0,45,0
Citrobacter,Water,qacB,0,36,0
Citrobacter,Tea,qacB,,,
Citrobacter,Clinical,qacF,1,812,0.123152709
Citrobacter,Animal,qacF,0,13,0
Citrobacter,Animal environment,qacF,,,
Citrobacter,Animal feces,qacF,,,
Citrobacter,Farm,qacF,0,22,0
Citrobacter,Egg,qacF,,,
Citrobacter,Farm sewage,qacF,,,
Citrobacter,Fish/Seafood,qacF,,,
Citrobacter,Food,qacF,0,6,0
Citrobacter,Meat,qacF,0,37,0
Citrobacter,Reptile,qacF,,,
Citrobacter,Cider,qacF,,,
Citrobacter,Dairy,qacF,0,2,0
Citrobacter,Slaughterhouse,qacF,,,
Citrobacter,Farm water,qacF,,,
Citrobacter,Flour,qacF,,,
Citrobacter,Fruit/vegetables,qacF,0,18,0
Citrobacter,Seeds,qacF,,,
Citrobacter,Spice_Herbs,qacF,,,
Citrobacter,Insect,qacF,,,
Citrobacter,Nuts,qacF,,,
Citrobacter,Plant,qacF,,,
Citrobacter,Sewage,qacF,0,12,0
Citrobacter,Wastewater,qacF,0,45,0
Citrobacter,Water,qacF,0,36,0
Citrobacter,Tea,qacF,,,
Citrobacter,Clinical,qacG,16,812,1.97044335
Citrobacter,Animal,qacG,0,13,0
Citrobacter,Animal environment,qacG,,,
Citrobacter,Animal feces,qacG,,,
Citrobacter,Farm,qacG,0,22,0
Citrobacter,Egg,qacG,,,
Citrobacter,Farm sewage,qacG,,,
Citrobacter,Fish/Seafood,qacG,,,
Citrobacter,Food,qacG,0,6,0
Citrobacter,Meat,qacG,1,37,2.702702703
Citrobacter,Reptile,qacG,,,
Citrobacter,Cider,qacG,,,
Citrobacter,Dairy,qacG,0,2,0
Citrobacter,Slaughterhouse,qacG,,,
Citrobacter,Farm water,qacG,,,
Citrobacter,Flour,qacG,,,
Citrobacter,Fruit/vegetables,qacG,0,18,0
Citrobacter,Seeds,qacG,,,
Citrobacter,Spice_Herbs,qacG,,,
Citrobacter,Insect,qacG,,,
Citrobacter,Nuts,qacG,,,
Citrobacter,Plant,qacG,,,
Citrobacter,Sewage,qacG,0,12,0
Citrobacter,Wastewater,qacG,1,45,2.222222222
Citrobacter,Water,qacG,0,36,0
Citrobacter,Tea,qacG,,,
Citrobacter,Clinical,qacH,0,812,0
Citrobacter,Animal,qacH,0,13,0
Citrobacter,Animal environment,qacH,,,
Citrobacter,Animal feces,qacH,,,
Citrobacter,Farm,qacH,0,22,0
Citrobacter,Egg,qacH,,,
Citrobacter,Farm sewage,qacH,,,
Citrobacter,Fish/Seafood,qacH,,,
Citrobacter,Food,qacH,0,6,0
Citrobacter,Meat,qacH,0,37,0
Citrobacter,Reptile,qacH,,,
Citrobacter,Cider,qacH,,,
Citrobacter,Dairy,qacH,0,2,0
Citrobacter,Slaughterhouse,qacH,,,
Citrobacter,Farm water,qacH,,,
Citrobacter,Flour,qacH,,,
Citrobacter,Fruit/vegetables,qacH,0,18,0
Citrobacter,Seeds,qacH,,,
Citrobacter,Spice_Herbs,qacH,,,
Citrobacter,Insect,qacH,,,
Citrobacter,Nuts,qacH,,,
Citrobacter,Plant,qacH,,,
Citrobacter,Sewage,qacH,0,12,0
Citrobacter,Wastewater,qacH,0,45,0
Citrobacter,Water,qacH,0,36,0
Citrobacter,Tea,qacH,,,
Citrobacter,Clinical,qacJ,0,812,0
Citrobacter,Animal,qacJ,0,13,0
Citrobacter,Animal environment,qacJ,,,
Citrobacter,Animal feces,qacJ,,,
Citrobacter,Farm,qacJ,0,22,0
Citrobacter,Egg,qacJ,,,
Citrobacter,Farm sewage,qacJ,,,
Citrobacter,Fish/Seafood,qacJ,,,
Citrobacter,Food,qacJ,0,6,0
Citrobacter,Meat,qacJ,0,37,0
Citrobacter,Reptile,qacJ,,,
Citrobacter,Cider,qacJ,,,
Citrobacter,Dairy,qacJ,0,2,0
Citrobacter,Slaughterhouse,qacJ,,,
Citrobacter,Farm water,qacJ,,,
Citrobacter,Flour,qacJ,,,
Citrobacter,Fruit/vegetables,qacJ,0,18,0
Citrobacter,Seeds,qacJ,,,
Citrobacter,Spice_Herbs,qacJ,,,
Citrobacter,Insect,qacJ,,,
Citrobacter,Nuts,qacJ,,,
Citrobacter,Plant,qacJ,,,
Citrobacter,Sewage,qacJ,0,12,0
Citrobacter,Wastewater,qacJ,0,45,0
Citrobacter,Water,qacJ,0,36,0
Citrobacter,Tea,qacJ,,,
Citrobacter,Clinical,qacK,0,812,0
Citrobacter,Animal,qacK,0,13,0
Citrobacter,Animal environment,qacK,,,
Citrobacter,Animal feces,qacK,,,
Citrobacter,Farm,qacK,0,22,0
Citrobacter,Egg,qacK,,,
Citrobacter,Farm sewage,qacK,,,
Citrobacter,Fish/Seafood,qacK,,,
Citrobacter,Food,qacK,0,6,0
Citrobacter,Meat,qacK,0,37,0
Citrobacter,Reptile,qacK,,,
Citrobacter,Cider,qacK,,,
Citrobacter,Dairy,qacK,0,2,0
Citrobacter,Slaughterhouse,qacK,,,
Citrobacter,Farm water,qacK,,,
Citrobacter,Flour,qacK,,,
Citrobacter,Fruit/vegetables,qacK,0,18,0
Citrobacter,Seeds,qacK,,,
Citrobacter,Spice_Herbs,qacK,,,
Citrobacter,Insect,qacK,,,
Citrobacter,Nuts,qacK,,,
Citrobacter,Plant,qacK,,,
Citrobacter,Sewage,qacK,0,12,0
Citrobacter,Wastewater,qacK,0,45,0
Citrobacter,Water,qacK,0,36,0
Citrobacter,Tea,qacK,,,
Citrobacter,Clinical,qacL,20,812,2.463054187
Citrobacter,Animal,qacL,0,13,0
Citrobacter,Animal environment,qacL,,,
Citrobacter,Animal feces,qacL,,,
Citrobacter,Farm,qacL,2,22,9.090909091
Citrobacter,Egg,qacL,,,
Citrobacter,Farm sewage,qacL,,,
Citrobacter,Fish/Seafood,qacL,,,
Citrobacter,Food,qacL,0,6,0
Citrobacter,Meat,qacL,0,37,0
Citrobacter,Reptile,qacL,,,
Citrobacter,Cider,qacL,,,
Citrobacter,Dairy,qacL,0,2,0
Citrobacter,Slaughterhouse,qacL,,,
Citrobacter,Farm water,qacL,,,
Citrobacter,Flour,qacL,,,
Citrobacter,Fruit/vegetables,qacL,0,18,0
Citrobacter,Seeds,qacL,,,
Citrobacter,Spice_Herbs,qacL,,,
Citrobacter,Insect,qacL,,,
Citrobacter,Nuts,qacL,,,
Citrobacter,Plant,qacL,,,
Citrobacter,Sewage,qacL,0,12,0
Citrobacter,Wastewater,qacL,0,45,0
Citrobacter,Water,qacL,0,36,0
Citrobacter,Tea,qacL,,,
Citrobacter,Clinical,qacM,0,812,0
Citrobacter,Animal,qacM,0,13,0
Citrobacter,Animal environment,qacM,,,
Citrobacter,Animal feces,qacM,,,
Citrobacter,Farm,qacM,0,22,0
Citrobacter,Egg,qacM,,,
Citrobacter,Farm sewage,qacM,,,
Citrobacter,Fish/Seafood,qacM,,,
Citrobacter,Food,qacM,0,6,0
Citrobacter,Meat,qacM,0,37,0
Citrobacter,Reptile,qacM,,,
Citrobacter,Cider,qacM,,,
Citrobacter,Dairy,qacM,0,2,0
Citrobacter,Slaughterhouse,qacM,,,
Citrobacter,Farm water,qacM,,,
Citrobacter,Flour,qacM,,,
Citrobacter,Fruit/vegetables,qacM,0,18,0
Citrobacter,Seeds,qacM,,,
Citrobacter,Spice_Herbs,qacM,,,
Citrobacter,Insect,qacM,,,
Citrobacter,Nuts,qacM,,,
Citrobacter,Plant,qacM,,,
Citrobacter,Sewage,qacM,0,12,0
Citrobacter,Wastewater,qacM,0,45,0
Citrobacter,Water,qacM,0,36,0
Citrobacter,Tea,qacM,,,
Citrobacter,Clinical,sugE,0,812,0
Citrobacter,Animal,sugE,0,13,0
Citrobacter,Animal environment,sugE,,,
Citrobacter,Animal feces,sugE,,,
Citrobacter,Farm,sugE,0,22,0
Citrobacter,Egg,sugE,,,
Citrobacter,Farm sewage,sugE,,,
Citrobacter,Fish/Seafood,sugE,,,
Citrobacter,Food,sugE,0,6,0
Citrobacter,Meat,sugE,0,37,0
Citrobacter,Reptile,sugE,,,
Citrobacter,Cider,sugE,,,
Citrobacter,Dairy,sugE,0,2,0
Citrobacter,Slaughterhouse,sugE,,,
Citrobacter,Farm water,sugE,,,
Citrobacter,Flour,sugE,,,
Citrobacter,Fruit/vegetables,sugE,0,18,0
Citrobacter,Seeds,sugE,,,
Citrobacter,Spice_Herbs,sugE,,,
Citrobacter,Insect,sugE,,,
Citrobacter,Nuts,sugE,,,
Citrobacter,Plant,sugE,,,
Citrobacter,Sewage,sugE,0,12,0
Citrobacter,Wastewater,sugE,0,45,0
Citrobacter,Water,sugE,0,36,0
Citrobacter,Tea,sugE,,,
Citrobacter,Clinical,bcrABC,0,812,0
Citrobacter,Animal,bcrABC,0,13,0
Citrobacter,Animal environment,bcrABC,,,
Citrobacter,Animal feces,bcrABC,,,
Citrobacter,Farm,bcrABC,0,22,0
Citrobacter,Egg,bcrABC,,,
Citrobacter,Farm sewage,bcrABC,,,
Citrobacter,Fish/Seafood,bcrABC,,,
Citrobacter,Food,bcrABC,0,6,0
Citrobacter,Meat,bcrABC,0,37,0
Citrobacter,Reptile,bcrABC,,,
Citrobacter,Cider,bcrABC,,,
Citrobacter,Dairy,bcrABC,0,2,0
Citrobacter,Slaughterhouse,bcrABC,,,
Citrobacter,Farm water,bcrABC,,,
Citrobacter,Flour,bcrABC,,,
Citrobacter,Fruit/vegetables,bcrABC,0,18,0
Citrobacter,Seeds,bcrABC,,,
Citrobacter,Spice_Herbs,bcrABC,,,
Citrobacter,Insect,bcrABC,,,
Citrobacter,Nuts,bcrABC,,,
Citrobacter,Plant,bcrABC,,,
Citrobacter,Sewage,bcrABC,0,12,0
Citrobacter,Wastewater,bcrABC,0,45,0
Citrobacter,Water,bcrABC,0,36,0
Citrobacter,Tea,bcrABC,,,
Citrobacter,Clinical,crcB,0,812,0
Citrobacter,Animal,crcB,0,13,0
Citrobacter,Animal environment,crcB,,,
Citrobacter,Animal feces,crcB,,,
Citrobacter,Farm,crcB,0,22,0
Citrobacter,Egg,crcB,,,
Citrobacter,Farm sewage,crcB,,,
Citrobacter,Fish/Seafood,crcB,,,
Citrobacter,Food,crcB,0,6,0
Citrobacter,Meat,crcB,0,37,0
Citrobacter,Reptile,crcB,,,
Citrobacter,Cider,crcB,,,
Citrobacter,Dairy,crcB,0,2,0
Citrobacter,Slaughterhouse,crcB,,,
Citrobacter,Farm water,crcB,,,
Citrobacter,Flour,crcB,,,
Citrobacter,Fruit/vegetables,crcB,0,18,0
Citrobacter,Seeds,crcB,,,
Citrobacter,Spice_Herbs,crcB,,,
Citrobacter,Insect,crcB,,,
Citrobacter,Nuts,crcB,,,
Citrobacter,Plant,crcB,,,
Citrobacter,Sewage,crcB,0,12,0
Citrobacter,Wastewater,crcB,0,45,0
Citrobacter,Water,crcB,0,36,0
Citrobacter,Tea,crcB,,,
Citrobacter,Clinical,srp,0,812,0
Citrobacter,Animal,srp,0,13,0
Citrobacter,Animal environment,srp,,,
Citrobacter,Animal feces,srp,,,
Citrobacter,Farm,srp,0,22,0
Citrobacter,Egg,srp,,,
Citrobacter,Farm sewage,srp,,,
Citrobacter,Fish/Seafood,srp,,,
Citrobacter,Food,srp,0,6,0
Citrobacter,Meat,srp,0,37,0
Citrobacter,Reptile,srp,,,
Citrobacter,Cider,srp,,,
Citrobacter,Dairy,srp,0,2,0
Citrobacter,Slaughterhouse,srp,,,
Citrobacter,Farm water,srp,,,
Citrobacter,Flour,srp,,,
Citrobacter,Fruit/vegetables,srp,0,18,0
Citrobacter,Seeds,srp,,,
Citrobacter,Spice_Herbs,srp,,,
Citrobacter,Insect,srp,,,
Citrobacter,Nuts,srp,,,
Citrobacter,Plant,srp,,,
Citrobacter,Sewage,srp,0,12,0
Citrobacter,Wastewater,srp,0,45,0
Citrobacter,Water,srp,0,36,0
Citrobacter,Tea,srp,,,
Citrobacter,Clinical,smd,0,812,0
Citrobacter,Animal,smd,0,13,0
Citrobacter,Animal environment,smd,,,
Citrobacter,Animal feces,smd,,,
Citrobacter,Farm,smd,0,22,0
Citrobacter,Egg,smd,,,
Citrobacter,Farm sewage,smd,,,
Citrobacter,Fish/Seafood,smd,,,
Citrobacter,Food,smd,0,6,0
Citrobacter,Meat,smd,0,37,0
Citrobacter,Reptile,smd,,,
Citrobacter,Cider,smd,,,
Citrobacter,Dairy,smd,0,2,0
Citrobacter,Slaughterhouse,smd,,,
Citrobacter,Farm water,smd,,,
Citrobacter,Flour,smd,,,
Citrobacter,Fruit/vegetables,smd,0,18,0
Citrobacter,Seeds,smd,,,
Citrobacter,Spice_Herbs,smd,,,
Citrobacter,Insect,smd,,,
Citrobacter,Nuts,smd,,,
Citrobacter,Plant,smd,,,
Citrobacter,Sewage,smd,0,12,0
Citrobacter,Wastewater,smd,0,45,0
Citrobacter,Water,smd,0,36,0
Citrobacter,Tea,smd,,,
Citrobacter,Clinical,sde,0,812,0
Citrobacter,Animal,sde,0,13,0
Citrobacter,Animal environment,sde,,,
Citrobacter,Animal feces,sde,,,
Citrobacter,Farm,sde,0,22,0
Citrobacter,Egg,sde,,,
Citrobacter,Farm sewage,sde,,,
Citrobacter,Fish/Seafood,sde,,,
Citrobacter,Food,sde,0,6,0
Citrobacter,Meat,sde,0,37,0
Citrobacter,Reptile,sde,,,
Citrobacter,Cider,sde,,,
Citrobacter,Dairy,sde,0,2,0
Citrobacter,Slaughterhouse,sde,,,
Citrobacter,Farm water,sde,,,
Citrobacter,Flour,sde,,,
Citrobacter,Fruit/vegetables,sde,0,18,0
Citrobacter,Seeds,sde,,,
Citrobacter,Spice_Herbs,sde,,,
Citrobacter,Insect,sde,,,
Citrobacter,Nuts,sde,,,
Citrobacter,Plant,sde,,,
Citrobacter,Sewage,sde,0,12,0
Citrobacter,Wastewater,sde,0,45,0
Citrobacter,Water,sde,0,36,0
Citrobacter,Tea,sde,,,
Clostridioides,Clinical,qac,0,3100,0
Clostridioides,Animal,qac,0,2,0
Clostridioides,Animal environment,qac,,,
Clostridioides,Animal feces,qac,,,
Clostridioides,Farm,qac,0,23,0
Clostridioides,Egg,qac,,,
Clostridioides,Farm sewage,qac,,,
Clostridioides,Fish/Seafood,qac,,,
Clostridioides,Food,qac,0,4,0
Clostridioides,Meat,qac,0,27,0
Clostridioides,Reptile,qac,,,
Clostridioides,Cider,qac,,,
Clostridioides,Dairy,qac,,,
Clostridioides,Slaughterhouse,qac,,,
Clostridioides,Farm water,qac,,,
Clostridioides,Flour,qac,,,
Clostridioides,Fruit/vegetables,qac,,,
Clostridioides,Seeds,qac,,,
Clostridioides,Spice_Herbs,qac,,,
Clostridioides,Insect,qac,,,
Clostridioides,Nuts,qac,,,
Clostridioides,Plant,qac,,,
Clostridioides,Sewage,qac,,,
Clostridioides,Wastewater,qac,0,157,0
Clostridioides,Water,qac,,,
Clostridioides,Tea,qac,,,
Clostridioides,Clinical,qacEdelta,0,3100,0
Clostridioides,Animal,qacEdelta,0,2,0
Clostridioides,Animal environment,qacEdelta,,,
Clostridioides,Animal feces,qacEdelta,,,
Clostridioides,Farm,qacEdelta,0,23,0
Clostridioides,Egg,qacEdelta,,,
Clostridioides,Farm sewage,qacEdelta,,,
Clostridioides,Fish/Seafood,qacEdelta,,,
Clostridioides,Food,qacEdelta,0,4,0
Clostridioides,Meat,qacEdelta,0,27,0
Clostridioides,Reptile,qacEdelta,,,
Clostridioides,Cider,qacEdelta,,,
Clostridioides,Dairy,qacEdelta,,,
Clostridioides,Slaughterhouse,qacEdelta,,,
Clostridioides,Farm water,qacEdelta,,,
Clostridioides,Flour,qacEdelta,,,
Clostridioides,Fruit/vegetables,qacEdelta,,,
Clostridioides,Seeds,qacEdelta,,,
Clostridioides,Spice_Herbs,qacEdelta,,,
Clostridioides,Insect,qacEdelta,,,
Clostridioides,Nuts,qacEdelta,,,
Clostridioides,Plant,qacEdelta,,,
Clostridioides,Sewage,qacEdelta,,,
Clostridioides,Wastewater,qacEdelta,0,157,0
Clostridioides,Water,qacEdelta,,,
Clostridioides,Tea,qacEdelta,,,
Clostridioides,Clinical,qacC,0,3100,0
Clostridioides,Animal,qacC,0,2,0
Clostridioides,Animal environment,qacC,,,
Clostridioides,Animal feces,qacC,,,
Clostridioides,Farm,qacC,0,23,0
Clostridioides,Egg,qacC,,,
Clostridioides,Farm sewage,qacC,,,
Clostridioides,Fish/Seafood,qacC,,,
Clostridioides,Food,qacC,0,4,0
Clostridioides,Meat,qacC,0,27,0
Clostridioides,Reptile,qacC,,,
Clostridioides,Cider,qacC,,,
Clostridioides,Dairy,qacC,,,
Clostridioides,Slaughterhouse,qacC,,,
Clostridioides,Farm water,qacC,,,
Clostridioides,Flour,qacC,,,
Clostridioides,Fruit/vegetables,qacC,,,
Clostridioides,Seeds,qacC,,,
Clostridioides,Spice_Herbs,qacC,,,
Clostridioides,Insect,qacC,,,
Clostridioides,Nuts,qacC,,,
Clostridioides,Plant,qacC,,,
Clostridioides,Sewage,qacC,,,
Clostridioides,Wastewater,qacC,0,157,0
Clostridioides,Water,qacC,,,
Clostridioides,Tea,qacC,,,
Clostridioides,Clinical,"qacE,",0,3100,0
Clostridioides,Animal,"qacE,",0,2,0
Clostridioides,Animal environment,"qacE,",,,
Clostridioides,Animal feces,"qacE,",,,
Clostridioides,Farm,"qacE,",0,23,0
Clostridioides,Egg,"qacE,",,,
Clostridioides,Farm sewage,"qacE,",,,
Clostridioides,Fish/Seafood,"qacE,",,,
Clostridioides,Food,"qacE,",0,4,0
Clostridioides,Meat,"qacE,",0,27,0
Clostridioides,Reptile,"qacE,",,,
Clostridioides,Cider,"qacE,",,,
Clostridioides,Dairy,"qacE,",,,
Clostridioides,Slaughterhouse,"qacE,",,,
Clostridioides,Farm water,"qacE,",,,
Clostridioides,Flour,"qacE,",,,
Clostridioides,Fruit/vegetables,"qacE,",,,
Clostridioides,Seeds,"qacE,",,,
Clostridioides,Spice_Herbs,"qacE,",,,
Clostridioides,Insect,"qacE,",,,
Clostridioides,Nuts,"qacE,",,,
Clostridioides,Plant,"qacE,",,,
Clostridioides,Sewage,"qacE,",,,
Clostridioides,Wastewater,"qacE,",0,157,0
Clostridioides,Water,"qacE,",,,
Clostridioides,Tea,"qacE,",,,
Clostridioides,Clinical,qacA,0,3100,0
Clostridioides,Animal,qacA,0,2,0
Clostridioides,Animal environment,qacA,,,
Clostridioides,Animal feces,qacA,,,
Clostridioides,Farm,qacA,0,23,0
Clostridioides,Egg,qacA,,,
Clostridioides,Farm sewage,qacA,,,
Clostridioides,Fish/Seafood,qacA,,,
Clostridioides,Food,qacA,0,4,0
Clostridioides,Meat,qacA,0,27,0
Clostridioides,Reptile,qacA,,,
Clostridioides,Cider,qacA,,,
Clostridioides,Dairy,qacA,,,
Clostridioides,Slaughterhouse,qacA,,,
Clostridioides,Farm water,qacA,,,
Clostridioides,Flour,qacA,,,
Clostridioides,Fruit/vegetables,qacA,,,
Clostridioides,Seeds,qacA,,,
Clostridioides,Spice_Herbs,qacA,,,
Clostridioides,Insect,qacA,,,
Clostridioides,Nuts,qacA,,,
Clostridioides,Plant,qacA,,,
Clostridioides,Sewage,qacA,,,
Clostridioides,Wastewater,qacA,0,157,0
Clostridioides,Water,qacA,,,
Clostridioides,Tea,qacA,,,
Clostridioides,Clinical,qacB,0,3100,0
Clostridioides,Animal,qacB,0,2,0
Clostridioides,Animal environment,qacB,,,
Clostridioides,Animal feces,qacB,,,
Clostridioides,Farm,qacB,0,23,0
Clostridioides,Egg,qacB,,,
Clostridioides,Farm sewage,qacB,,,
Clostridioides,Fish/Seafood,qacB,,,
Clostridioides,Food,qacB,0,4,0
Clostridioides,Meat,qacB,0,27,0
Clostridioides,Reptile,qacB,,,
Clostridioides,Cider,qacB,,,
Clostridioides,Dairy,qacB,,,
Clostridioides,Slaughterhouse,qacB,,,
Clostridioides,Farm water,qacB,,,
Clostridioides,Flour,qacB,,,
Clostridioides,Fruit/vegetables,qacB,,,
Clostridioides,Seeds,qacB,,,
Clostridioides,Spice_Herbs,qacB,,,
Clostridioides,Insect,qacB,,,
Clostridioides,Nuts,qacB,,,
Clostridioides,Plant,qacB,,,
Clostridioides,Sewage,qacB,,,
Clostridioides,Wastewater,qacB,0,157,0
Clostridioides,Water,qacB,,,
Clostridioides,Tea,qacB,,,
Clostridioides,Clinical,qacF,0,3100,0
Clostridioides,Animal,qacF,0,2,0
Clostridioides,Animal environment,qacF,,,
Clostridioides,Animal feces,qacF,,,
Clostridioides,Farm,qacF,0,23,0
Clostridioides,Egg,qacF,,,
Clostridioides,Farm sewage,qacF,,,
Clostridioides,Fish/Seafood,qacF,,,
Clostridioides,Food,qacF,0,4,0
Clostridioides,Meat,qacF,0,27,0
Clostridioides,Reptile,qacF,,,
Clostridioides,Cider,qacF,,,
Clostridioides,Dairy,qacF,,,
Clostridioides,Slaughterhouse,qacF,,,
Clostridioides,Farm water,qacF,,,
Clostridioides,Flour,qacF,,,
Clostridioides,Fruit/vegetables,qacF,,,
Clostridioides,Seeds,qacF,,,
Clostridioides,Spice_Herbs,qacF,,,
Clostridioides,Insect,qacF,,,
Clostridioides,Nuts,qacF,,,
Clostridioides,Plant,qacF,,,
Clostridioides,Sewage,qacF,,,
Clostridioides,Wastewater,qacF,0,157,0
Clostridioides,Water,qacF,,,
Clostridioides,Tea,qacF,,,
Clostridioides,Clinical,qacG,0,3100,0
Clostridioides,Animal,qacG,0,2,0
Clostridioides,Animal environment,qacG,,,
Clostridioides,Animal feces,qacG,,,
Clostridioides,Farm,qacG,0,23,0
Clostridioides,Egg,qacG,,,
Clostridioides,Farm sewage,qacG,,,
Clostridioides,Fish/Seafood,qacG,,,
Clostridioides,Food,qacG,0,4,0
Clostridioides,Meat,qacG,0,27,0
Clostridioides,Reptile,qacG,,,
Clostridioides,Cider,qacG,,,
Clostridioides,Dairy,qacG,,,
Clostridioides,Slaughterhouse,qacG,,,
Clostridioides,Farm water,qacG,,,
Clostridioides,Flour,qacG,,,
Clostridioides,Fruit/vegetables,qacG,,,
Clostridioides,Seeds,qacG,,,
Clostridioides,Spice_Herbs,qacG,,,
Clostridioides,Insect,qacG,,,
Clostridioides,Nuts,qacG,,,
Clostridioides,Plant,qacG,,,
Clostridioides,Sewage,qacG,,,
Clostridioides,Wastewater,qacG,0,157,0
Clostridioides,Water,qacG,,,
Clostridioides,Tea,qacG,,,
Clostridioides,Clinical,qacH,0,3100,0
Clostridioides,Animal,qacH,0,2,0
Clostridioides,Animal environment,qacH,,,
Clostridioides,Animal feces,qacH,,,
Clostridioides,Farm,qacH,0,23,0
Clostridioides,Egg,qacH,,,
Clostridioides,Farm sewage,qacH,,,
Clostridioides,Fish/Seafood,qacH,,,
Clostridioides,Food,qacH,0,4,0
Clostridioides,Meat,qacH,0,27,0
Clostridioides,Reptile,qacH,,,
