Genus,total_genus,Source,Gene,number,total
Enterobacter hormaechei,6298,Fish/Seafood,cnr,4,0
Enterobacter hormaechei,6298,Fish/Seafood,cop,4,0
Enterobacter hormaechei,6298,Fish/Seafood,cue,4,0
Enterobacter hormaechei,6298,Fish/Seafood,dps,4,0
Enterobacter hormaechei,6298,Fish/Seafood,fie,4,4
Enterobacter hormaechei,6298,Fish/Seafood,gol,4,0
Enterobacter hormaechei,6298,Fish/Seafood,kla,4,0
Enterobacter hormaechei,6298,Fish/Seafood,mco,4,0
Enterobacter hormaechei,6298,Fish/Seafood,mer,4,0
Enterobacter hormaechei,6298,Fish/Seafood,mrd,4,0
Enterobacter hormaechei,6298,Fish/Seafood,mre,4,0
Enterobacter hormaechei,6298,Fish/Seafood,ncc,4,0
Enterobacter hormaechei,6298,Fish/Seafood,ncr,4,1
Enterobacter hormaechei,6298,Fish/Seafood,nir,4,0
Enterobacter hormaechei,6298,Fish/Seafood,nre,4,0
Enterobacter hormaechei,6298,Fish/Seafood,pco,4,4
Enterobacter hormaechei,6298,Fish/Seafood,sil,4,4
Enterobacter hormaechei,6298,Fish/Seafood,tcr,4,0
Enterobacter hormaechei,6298,Fish/Seafood,ter,4,0
Enterobacter hormaechei,6298,Multi-product,acr,3,0
Enterobacter hormaechei,6298,Multi-product,ars,3,3
Enterobacter hormaechei,6298,Multi-product,cad,3,0
Enterobacter hormaechei,6298,Multi-product,chr,3,0
Enterobacter hormaechei,6298,Multi-product,cnr,3,0
Enterobacter hormaechei,6298,Multi-product,cop,3,0
Enterobacter hormaechei,6298,Multi-product,cue,3,0
Enterobacter hormaechei,6298,Multi-product,dps,3,0
Enterobacter hormaechei,6298,Multi-product,fie,3,3
Enterobacter hormaechei,6298,Multi-product,gol,3,0
Enterobacter hormaechei,6298,Multi-product,kla,3,0
Enterobacter hormaechei,6298,Multi-product,mco,3,0
Enterobacter hormaechei,6298,Multi-product,mer,3,2
Enterobacter hormaechei,6298,Multi-product,mrd,3,0
Enterobacter hormaechei,6298,Multi-product,mre,3,0
Enterobacter hormaechei,6298,Multi-product,ncc,3,0
Enterobacter hormaechei,6298,Multi-product,ncr,3,0
Enterobacter hormaechei,6298,Multi-product,nir,3,0
Enterobacter hormaechei,6298,Multi-product,nre,3,0
Enterobacter hormaechei,6298,Multi-product,pco,3,2
Enterobacter hormaechei,6298,Multi-product,sil,3,2
Enterobacter hormaechei,6298,Multi-product,tcr,3,0
Enterobacter hormaechei,6298,Multi-product,ter,3,1
Enterobacter hormaechei,6298,Meat/Poultry,acr,2,0
Enterobacter hormaechei,6298,Meat/Poultry,ars,2,2
Enterobacter hormaechei,6298,Meat/Poultry,cad,2,0
Enterobacter hormaechei,6298,Meat/Poultry,chr,2,0
Enterobacter hormaechei,6298,Meat/Poultry,cnr,2,0
Enterobacter hormaechei,6298,Meat/Poultry,cop,2,0
Enterobacter hormaechei,6298,Meat/Poultry,cue,2,0
Enterobacter hormaechei,6298,Meat/Poultry,dps,2,0
Enterobacter hormaechei,6298,Meat/Poultry,fie,2,2
Enterobacter hormaechei,6298,Meat/Poultry,gol,2,0
Enterobacter hormaechei,6298,Meat/Poultry,kla,2,0
Enterobacter hormaechei,6298,Meat/Poultry,mco,2,0
Enterobacter hormaechei,6298,Meat/Poultry,mer,2,2
Enterobacter hormaechei,6298,Meat/Poultry,mrd,2,0
Enterobacter hormaechei,6298,Meat/Poultry,mre,2,0
Enterobacter hormaechei,6298,Meat/Poultry,ncc,2,0
Enterobacter hormaechei,6298,Meat/Poultry,ncr,2,0
Enterobacter hormaechei,6298,Meat/Poultry,nir,2,0
Enterobacter hormaechei,6298,Meat/Poultry,nre,2,0
Enterobacter hormaechei,6298,Meat/Poultry,pco,2,2
Enterobacter hormaechei,6298,Meat/Poultry,sil,2,0
Enterobacter hormaechei,6298,Meat/Poultry,tcr,2,0
Enterobacter hormaechei,6298,Meat/Poultry,ter,2,2
Enterobacter hormaechei,6298,Reptile,acr,0,0
Enterobacter hormaechei,6298,Reptile,ars,0,0
Enterobacter hormaechei,6298,Reptile,cad,0,0
Enterobacter hormaechei,6298,Reptile,chr,0,0
Enterobacter hormaechei,6298,Reptile,cnr,0,0
Enterobacter hormaechei,6298,Reptile,cop,0,0
Enterobacter hormaechei,6298,Reptile,cue,0,0
Enterobacter hormaechei,6298,Reptile,dps,0,0
Enterobacter hormaechei,6298,Reptile,fie,0,0
Enterobacter hormaechei,6298,Reptile,gol,0,0
Enterobacter hormaechei,6298,Reptile,kla,0,0
Enterobacter hormaechei,6298,Reptile,mco,0,0
Enterobacter hormaechei,6298,Reptile,mer,0,0
Enterobacter hormaechei,6298,Reptile,mrd,0,0
Enterobacter hormaechei,6298,Reptile,mre,0,0
Enterobacter hormaechei,6298,Reptile,ncc,0,0
Enterobacter hormaechei,6298,Reptile,ncr,0,0
Enterobacter hormaechei,6298,Reptile,nir,0,0
Enterobacter hormaechei,6298,Reptile,nre,0,0
Enterobacter hormaechei,6298,Reptile,pco,0,0
Enterobacter hormaechei,6298,Reptile,sil,0,0
Enterobacter hormaechei,6298,Reptile,tcr,0,0
Enterobacter hormaechei,6298,Reptile,ter,0,0
Enterobacter hormaechei,6298,Cider,acr,0,0
Enterobacter hormaechei,6298,Cider,ars,0,0
Enterobacter hormaechei,6298,Cider,cad,0,0
Enterobacter hormaechei,6298,Cider,chr,0,0
Enterobacter hormaechei,6298,Cider,cnr,0,0
Enterobacter hormaechei,6298,Cider,cop,0,0
Enterobacter hormaechei,6298,Cider,cue,0,0
Enterobacter hormaechei,6298,Cider,dps,0,0
Enterobacter hormaechei,6298,Cider,fie,0,0
Enterobacter hormaechei,6298,Cider,gol,0,0
Enterobacter hormaechei,6298,Cider,kla,0,0
Enterobacter hormaechei,6298,Cider,mco,0,0
Enterobacter hormaechei,6298,Cider,mer,0,0
Enterobacter hormaechei,6298,Cider,mrd,0,0
Enterobacter hormaechei,6298,Cider,mre,0,0
Enterobacter hormaechei,6298,Cider,ncc,0,0
Enterobacter hormaechei,6298,Cider,ncr,0,0
Enterobacter hormaechei,6298,Cider,nir,0,0
Enterobacter hormaechei,6298,Cider,nre,0,0
Enterobacter hormaechei,6298,Cider,pco,0,0
Enterobacter hormaechei,6298,Cider,sil,0,0
Enterobacter hormaechei,6298,Cider,tcr,0,0
Enterobacter hormaechei,6298,Cider,ter,0,0
Enterobacter hormaechei,6298,Dairy,acr,1,0
Enterobacter hormaechei,6298,Dairy,ars,1,1
Enterobacter hormaechei,6298,Dairy,cad,1,0
Enterobacter hormaechei,6298,Dairy,chr,1,0
Enterobacter hormaechei,6298,Dairy,cnr,1,0
Enterobacter hormaechei,6298,Dairy,cop,1,0
Enterobacter hormaechei,6298,Dairy,cue,1,0
Enterobacter hormaechei,6298,Dairy,dps,1,0
Enterobacter hormaechei,6298,Dairy,fie,1,1
Enterobacter hormaechei,6298,Dairy,gol,1,0
Enterobacter hormaechei,6298,Dairy,kla,1,0
Enterobacter hormaechei,6298,Dairy,mco,1,0
Enterobacter hormaechei,6298,Dairy,mer,1,0
Enterobacter hormaechei,6298,Dairy,mrd,1,0
Enterobacter hormaechei,6298,Dairy,mre,1,0
Enterobacter hormaechei,6298,Dairy,ncc,1,0
Enterobacter hormaechei,6298,Dairy,ncr,1,0
Enterobacter hormaechei,6298,Dairy,nir,1,0
Enterobacter hormaechei,6298,Dairy,nre,1,0
Enterobacter hormaechei,6298,Dairy,pco,1,1
Enterobacter hormaechei,6298,Dairy,sil,1,0
Enterobacter hormaechei,6298,Dairy,tcr,1,0
Enterobacter hormaechei,6298,Dairy,ter,1,1
Enterobacter hormaechei,6298,Food processing environment,acr,0,0
Enterobacter hormaechei,6298,Food processing environment,ars,0,0
Enterobacter hormaechei,6298,Food processing environment,cad,0,0
Enterobacter hormaechei,6298,Food processing environment,chr,0,0
Enterobacter hormaechei,6298,Food processing environment,cnr,0,0
Enterobacter hormaechei,6298,Food processing environment,cop,0,0
Enterobacter hormaechei,6298,Food processing environment,cue,0,0
Enterobacter hormaechei,6298,Food processing environment,dps,0,0
Enterobacter hormaechei,6298,Food processing environment,fie,0,0
Enterobacter hormaechei,6298,Food processing environment,gol,0,0
Enterobacter hormaechei,6298,Food processing environment,kla,0,0
Enterobacter hormaechei,6298,Food processing environment,mco,0,0
Enterobacter hormaechei,6298,Food processing environment,mer,0,0
Enterobacter hormaechei,6298,Food processing environment,mrd,0,0
Enterobacter hormaechei,6298,Food processing environment,mre,0,0
Enterobacter hormaechei,6298,Food processing environment,ncc,0,0
Enterobacter hormaechei,6298,Food processing environment,ncr,0,0
Enterobacter hormaechei,6298,Food processing environment,nir,0,0
Enterobacter hormaechei,6298,Food processing environment,nre,0,0
Enterobacter hormaechei,6298,Food processing environment,pco,0,0
Enterobacter hormaechei,6298,Food processing environment,sil,0,0
Enterobacter hormaechei,6298,Food processing environment,tcr,0,0
Enterobacter hormaechei,6298,Food processing environment,ter,0,0
Enterobacter hormaechei,6298,Farm water,acr,0,0
Enterobacter hormaechei,6298,Farm water,ars,0,0
Enterobacter hormaechei,6298,Farm water,cad,0,0
Enterobacter hormaechei,6298,Farm water,chr,0,0
Enterobacter hormaechei,6298,Farm water,cnr,0,0
Enterobacter hormaechei,6298,Farm water,cop,0,0
Enterobacter hormaechei,6298,Farm water,cue,0,0
Enterobacter hormaechei,6298,Farm water,dps,0,0
Enterobacter hormaechei,6298,Farm water,fie,0,0
Enterobacter hormaechei,6298,Farm water,gol,0,0
Enterobacter hormaechei,6298,Farm water,kla,0,0
Enterobacter hormaechei,6298,Farm water,mco,0,0
Enterobacter hormaechei,6298,Farm water,mer,0,0
Enterobacter hormaechei,6298,Farm water,mrd,0,0
Enterobacter hormaechei,6298,Farm water,mre,0,0
Enterobacter hormaechei,6298,Farm water,ncc,0,0
Enterobacter hormaechei,6298,Farm water,ncr,0,0
Enterobacter hormaechei,6298,Farm water,nir,0,0
Enterobacter hormaechei,6298,Farm water,nre,0,0
Enterobacter hormaechei,6298,Farm water,pco,0,0
Enterobacter hormaechei,6298,Farm water,sil,0,0
Enterobacter hormaechei,6298,Farm water,tcr,0,0
Enterobacter hormaechei,6298,Farm water,ter,0,0
Enterobacter hormaechei,6298,Flour,acr,0,0
Enterobacter hormaechei,6298,Flour,ars,0,0
Enterobacter hormaechei,6298,Flour,cad,0,0
Enterobacter hormaechei,6298,Flour,chr,0,0
Enterobacter hormaechei,6298,Flour,cnr,0,0
Enterobacter hormaechei,6298,Flour,cop,0,0
Enterobacter hormaechei,6298,Flour,cue,0,0
Enterobacter hormaechei,6298,Flour,dps,0,0
Enterobacter hormaechei,6298,Flour,fie,0,0
Enterobacter hormaechei,6298,Flour,gol,0,0
Enterobacter hormaechei,6298,Flour,kla,0,0
Enterobacter hormaechei,6298,Flour,mco,0,0
Enterobacter hormaechei,6298,Flour,mer,0,0
Enterobacter hormaechei,6298,Flour,mrd,0,0
Enterobacter hormaechei,6298,Flour,mre,0,0
Enterobacter hormaechei,6298,Flour,ncc,0,0
Enterobacter hormaechei,6298,Flour,ncr,0,0
Enterobacter hormaechei,6298,Flour,nir,0,0
Enterobacter hormaechei,6298,Flour,nre,0,0
Enterobacter hormaechei,6298,Flour,pco,0,0
Enterobacter hormaechei,6298,Flour,sil,0,0
Enterobacter hormaechei,6298,Flour,tcr,0,0
Enterobacter hormaechei,6298,Flour,ter,0,0
Enterobacter hormaechei,6298,Fruit/Vegetables,acr,9,0
Enterobacter hormaechei,6298,Fruit/Vegetables,ars,9,9
Enterobacter hormaechei,6298,Fruit/Vegetables,cad,9,0
Enterobacter hormaechei,6298,Fruit/Vegetables,chr,9,0
Enterobacter hormaechei,6298,Fruit/Vegetables,cnr,9,0
Enterobacter hormaechei,6298,Fruit/Vegetables,cop,9,0
Enterobacter hormaechei,6298,Fruit/Vegetables,cue,9,0
Enterobacter hormaechei,6298,Fruit/Vegetables,dps,9,0
Enterobacter hormaechei,6298,Fruit/Vegetables,fie,9,9
Enterobacter hormaechei,6298,Fruit/Vegetables,gol,9,0
Enterobacter hormaechei,6298,Fruit/Vegetables,kla,9,0
Enterobacter hormaechei,6298,Fruit/Vegetables,mco,9,0
Enterobacter hormaechei,6298,Fruit/Vegetables,mer,9,4
Enterobacter hormaechei,6298,Fruit/Vegetables,mrd,9,0
Enterobacter hormaechei,6298,Fruit/Vegetables,mre,9,0
Enterobacter hormaechei,6298,Fruit/Vegetables,ncc,9,0
Enterobacter hormaechei,6298,Fruit/Vegetables,ncr,9,0
Enterobacter hormaechei,6298,Fruit/Vegetables,nir,9,0
Enterobacter hormaechei,6298,Fruit/Vegetables,nre,9,0
Enterobacter hormaechei,6298,Fruit/Vegetables,pco,9,4
Enterobacter hormaechei,6298,Fruit/Vegetables,sil,9,4
Enterobacter hormaechei,6298,Fruit/Vegetables,tcr,9,0
Enterobacter hormaechei,6298,Fruit/Vegetables,ter,9,3
Enterobacter hormaechei,6298,Spice/Herbs,acr,2,0
Enterobacter hormaechei,6298,Spice/Herbs,ars,2,2
Enterobacter hormaechei,6298,Spice/Herbs,cad,2,0
Enterobacter hormaechei,6298,Spice/Herbs,chr,2,0
Enterobacter hormaechei,6298,Spice/Herbs,cnr,2,0
Enterobacter hormaechei,6298,Spice/Herbs,cop,2,0
Enterobacter hormaechei,6298,Spice/Herbs,cue,2,0
Enterobacter hormaechei,6298,Spice/Herbs,dps,2,0
Enterobacter hormaechei,6298,Spice/Herbs,fie,2,2
Enterobacter hormaechei,6298,Spice/Herbs,gol,2,0
Enterobacter hormaechei,6298,Spice/Herbs,kla,2,0
Enterobacter hormaechei,6298,Spice/Herbs,mco,2,0
Enterobacter hormaechei,6298,Spice/Herbs,mer,2,1
Enterobacter hormaechei,6298,Spice/Herbs,mrd,2,0
Enterobacter hormaechei,6298,Spice/Herbs,mre,2,0
Enterobacter hormaechei,6298,Spice/Herbs,ncc,2,0
Enterobacter hormaechei,6298,Spice/Herbs,ncr,2,0
Enterobacter hormaechei,6298,Spice/Herbs,nir,2,0
Enterobacter hormaechei,6298,Spice/Herbs,nre,2,0
Enterobacter hormaechei,6298,Spice/Herbs,pco,2,2
Enterobacter hormaechei,6298,Spice/Herbs,sil,2,2
Enterobacter hormaechei,6298,Spice/Herbs,tcr,2,0
Enterobacter hormaechei,6298,Spice/Herbs,ter,2,1
Enterobacter hormaechei,6298,Insect,acr,0,0
Enterobacter hormaechei,6298,Insect,ars,0,0
Enterobacter hormaechei,6298,Insect,cad,0,0
Enterobacter hormaechei,6298,Insect,chr,0,0
Enterobacter hormaechei,6298,Insect,cnr,0,0
Enterobacter hormaechei,6298,Insect,cop,0,0
Enterobacter hormaechei,6298,Insect,cue,0,0
Enterobacter hormaechei,6298,Insect,dps,0,0
Enterobacter hormaechei,6298,Insect,fie,0,0
Enterobacter hormaechei,6298,Insect,gol,0,0
Enterobacter hormaechei,6298,Insect,kla,0,0
Enterobacter hormaechei,6298,Insect,mco,0,0
Enterobacter hormaechei,6298,Insect,mer,0,0
Enterobacter hormaechei,6298,Insect,mrd,0,0
Enterobacter hormaechei,6298,Insect,mre,0,0
Enterobacter hormaechei,6298,Insect,ncc,0,0
Enterobacter hormaechei,6298,Insect,ncr,0,0
Enterobacter hormaechei,6298,Insect,nir,0,0
Enterobacter hormaechei,6298,Insect,nre,0,0
Enterobacter hormaechei,6298,Insect,pco,0,0
Enterobacter hormaechei,6298,Insect,sil,0,0
Enterobacter hormaechei,6298,Insect,tcr,0,0
Enterobacter hormaechei,6298,Insect,ter,0,0
Enterobacter hormaechei,6298,Nuts/Seeds,acr,4,0
Enterobacter hormaechei,6298,Nuts/Seeds,ars,4,4
Enterobacter hormaechei,6298,Nuts/Seeds,cad,4,0
Enterobacter hormaechei,6298,Nuts/Seeds,chr,4,0
Enterobacter hormaechei,6298,Nuts/Seeds,cnr,4,0
Enterobacter hormaechei,6298,Nuts/Seeds,cop,4,0
Enterobacter hormaechei,6298,Nuts/Seeds,cue,4,0
Enterobacter hormaechei,6298,Nuts/Seeds,dps,4,0
Enterobacter hormaechei,6298,Nuts/Seeds,fie,4,4
Enterobacter hormaechei,6298,Nuts/Seeds,gol,4,0
Enterobacter hormaechei,6298,Nuts/Seeds,kla,4,0
Enterobacter hormaechei,6298,Nuts/Seeds,mco,4,0
Enterobacter hormaechei,6298,Nuts/Seeds,mer,4,0
Enterobacter hormaechei,6298,Nuts/Seeds,mrd,4,0
Enterobacter hormaechei,6298,Nuts/Seeds,mre,4,0
Enterobacter hormaechei,6298,Nuts/Seeds,ncc,4,0
Enterobacter hormaechei,6298,Nuts/Seeds,ncr,4,0
Enterobacter hormaechei,6298,Nuts/Seeds,nir,4,0
Enterobacter hormaechei,6298,Nuts/Seeds,nre,4,0
Enterobacter hormaechei,6298,Nuts/Seeds,pco,4,0
Enterobacter hormaechei,6298,Nuts/Seeds,sil,4,0
Enterobacter hormaechei,6298,Nuts/Seeds,tcr,4,0
Enterobacter hormaechei,6298,Nuts/Seeds,ter,4,2
Enterobacter hormaechei,6298,Plant,acr,1,0
Enterobacter hormaechei,6298,Plant,ars,1,1
Enterobacter hormaechei,6298,Plant,cad,1,0
Enterobacter hormaechei,6298,Plant,chr,1,0
Enterobacter hormaechei,6298,Plant,cnr,1,0
Enterobacter hormaechei,6298,Plant,cop,1,0
Enterobacter hormaechei,6298,Plant,cue,1,0
Enterobacter hormaechei,6298,Plant,dps,1,0
Enterobacter hormaechei,6298,Plant,fie,1,1
Enterobacter hormaechei,6298,Plant,gol,1,0
Enterobacter hormaechei,6298,Plant,kla,1,0
Enterobacter hormaechei,6298,Plant,mco,1,0
Enterobacter hormaechei,6298,Plant,mer,1,0
Enterobacter hormaechei,6298,Plant,mrd,1,0
Enterobacter hormaechei,6298,Plant,mre,1,0
Enterobacter hormaechei,6298,Plant,ncc,1,0
Enterobacter hormaechei,6298,Plant,ncr,1,0
Enterobacter hormaechei,6298,Plant,nir,1,0
Enterobacter hormaechei,6298,Plant,nre,1,0
Enterobacter hormaechei,6298,Plant,pco,1,0
Enterobacter hormaechei,6298,Plant,sil,1,0
Enterobacter hormaechei,6298,Plant,tcr,1,0
Enterobacter hormaechei,6298,Plant,ter,1,0
Enterobacter hormaechei,6298,Sewage,acr,2,0
Enterobacter hormaechei,6298,Sewage,ars,2,2
Enterobacter hormaechei,6298,Sewage,cad,2,0
Enterobacter hormaechei,6298,Sewage,chr,2,0
Enterobacter hormaechei,6298,Sewage,cnr,2,0
Enterobacter hormaechei,6298,Sewage,cop,2,0
Enterobacter hormaechei,6298,Sewage,cue,2,0
Enterobacter hormaechei,6298,Sewage,dps,2,0
Enterobacter hormaechei,6298,Sewage,fie,2,2
Enterobacter hormaechei,6298,Sewage,gol,2,0
Enterobacter hormaechei,6298,Sewage,kla,2,0
Enterobacter hormaechei,6298,Sewage,mco,2,0
Enterobacter hormaechei,6298,Sewage,mer,2,2
Enterobacter hormaechei,6298,Sewage,mrd,2,0
Enterobacter hormaechei,6298,Sewage,mre,2,0
Enterobacter hormaechei,6298,Sewage,ncc,2,0
Enterobacter hormaechei,6298,Sewage,ncr,2,0
Enterobacter hormaechei,6298,Sewage,nir,2,0
Enterobacter hormaechei,6298,Sewage,nre,2,0
Enterobacter hormaechei,6298,Sewage,pco,2,2
Enterobacter hormaechei,6298,Sewage,sil,2,2
Enterobacter hormaechei,6298,Sewage,tcr,2,0
Enterobacter hormaechei,6298,Sewage,ter,2,1
Enterobacter hormaechei,6298,Wastewater,acr,32,0
Enterobacter hormaechei,6298,Wastewater,ars,32,31
Enterobacter hormaechei,6298,Wastewater,cad,32,0
Enterobacter hormaechei,6298,Wastewater,chr,32,0
Enterobacter hormaechei,6298,Wastewater,cnr,32,0
Enterobacter hormaechei,6298,Wastewater,cop,32,0
Enterobacter hormaechei,6298,Wastewater,cue,32,0
Enterobacter hormaechei,6298,Wastewater,dps,32,0
Enterobacter hormaechei,6298,Wastewater,fie,32,32
Enterobacter hormaechei,6298,Wastewater,gol,32,0
Enterobacter hormaechei,6298,Wastewater,kla,32,0
Enterobacter hormaechei,6298,Wastewater,mco,32,0
Enterobacter hormaechei,6298,Wastewater,mer,32,8
Enterobacter hormaechei,6298,Wastewater,mrd,32,0
Enterobacter hormaechei,6298,Wastewater,mre,32,0
Enterobacter hormaechei,6298,Wastewater,ncc,32,0
Enterobacter hormaechei,6298,Wastewater,ncr,32,6
Enterobacter hormaechei,6298,Wastewater,nir,32,0
Enterobacter hormaechei,6298,Wastewater,nre,32,0
Enterobacter hormaechei,6298,Wastewater,pco,32,31
Enterobacter hormaechei,6298,Wastewater,sil,32,31
Enterobacter hormaechei,6298,Wastewater,tcr,32,0
Enterobacter hormaechei,6298,Wastewater,ter,32,8
Enterobacter hormaechei,6298,Water,acr,18,0
Enterobacter hormaechei,6298,Water,ars,18,16
Enterobacter hormaechei,6298,Water,cad,18,0
Enterobacter hormaechei,6298,Water,chr,18,0
Enterobacter hormaechei,6298,Water,cnr,18,0
Enterobacter hormaechei,6298,Water,cop,18,0
Enterobacter hormaechei,6298,Water,cue,18,0
Enterobacter hormaechei,6298,Water,dps,18,0
Enterobacter hormaechei,6298,Water,fie,18,18
Enterobacter hormaechei,6298,Water,gol,18,0
Enterobacter hormaechei,6298,Water,kla,18,0
Enterobacter hormaechei,6298,Water,mco,18,0
Enterobacter hormaechei,6298,Water,mer,18,4
Enterobacter hormaechei,6298,Water,mrd,18,0
Enterobacter hormaechei,6298,Water,mre,18,0
Enterobacter hormaechei,6298,Water,ncc,18,0
Enterobacter hormaechei,6298,Water,ncr,18,7
Enterobacter hormaechei,6298,Water,nir,18,3
Enterobacter hormaechei,6298,Water,nre,18,0
Enterobacter hormaechei,6298,Water,pco,18,15
Enterobacter hormaechei,6298,Water,sil,18,15
Enterobacter hormaechei,6298,Water,tcr,18,0
Enterobacter hormaechei,6298,Water,ter,18,3
Enterobacter hormaechei,6298,Tea,acr,0,0
Enterobacter hormaechei,6298,Tea,ars,0,0
Enterobacter hormaechei,6298,Tea,cad,0,0
Enterobacter hormaechei,6298,Tea,chr,0,0
Enterobacter hormaechei,6298,Tea,cnr,0,0
Enterobacter hormaechei,6298,Tea,cop,0,0
Enterobacter hormaechei,6298,Tea,cue,0,0
Enterobacter hormaechei,6298,Tea,dps,0,0
Enterobacter hormaechei,6298,Tea,fie,0,0
Enterobacter hormaechei,6298,Tea,gol,0,0
Enterobacter hormaechei,6298,Tea,kla,0,0
Enterobacter hormaechei,6298,Tea,mco,0,0
Enterobacter hormaechei,6298,Tea,mer,0,0
Enterobacter hormaechei,6298,Tea,mrd,0,0
Enterobacter hormaechei,6298,Tea,mre,0,0
Enterobacter hormaechei,6298,Tea,ncc,0,0
Enterobacter hormaechei,6298,Tea,ncr,0,0
Enterobacter hormaechei,6298,Tea,nir,0,0
Enterobacter hormaechei,6298,Tea,nre,0,0
Enterobacter hormaechei,6298,Tea,pco,0,0
Enterobacter hormaechei,6298,Tea,sil,0,0
Enterobacter hormaechei,6298,Tea,tcr,0,0
Enterobacter hormaechei,6298,Tea,ter,0,0
Enterobacter hormaechei,6298,Clinical,acr,5214,0
Enterobacter hormaechei,6298,Clinical,ars,5214,4716
Enterobacter hormaechei,6298,Clinical,cad,5214,0
Enterobacter hormaechei,6298,Clinical,chr,5214,0
Enterobacter hormaechei,6298,Clinical,cnr,5214,0
Enterobacter hormaechei,6298,Clinical,cop,5214,0
Enterobacter hormaechei,6298,Clinical,cue,5214,0
Enterobacter hormaechei,6298,Clinical,dps,5214,0
Enterobacter hormaechei,6298,Clinical,fie,5214,5214
Enterobacter hormaechei,6298,Clinical,gol,5214,0
Enterobacter hormaechei,6298,Clinical,kla,5214,0
Enterobacter hormaechei,6298,Clinical,mco,5214,0
Enterobacter hormaechei,6298,Clinical,mer,5214,3128
Enterobacter hormaechei,6298,Clinical,mrd,5214,0
Enterobacter hormaechei,6298,Clinical,mre,5214,0
Enterobacter hormaechei,6298,Clinical,ncc,5214,0
Enterobacter hormaechei,6298,Clinical,ncr,5214,885
Enterobacter hormaechei,6298,Clinical,nir,5214,17
Enterobacter hormaechei,6298,Clinical,nre,5214,0
Enterobacter hormaechei,6298,Clinical,pco,5214,4344
Enterobacter hormaechei,6298,Clinical,sil,5214,4081
Enterobacter hormaechei,6298,Clinical,tcr,5214,1
Enterobacter hormaechei,6298,Clinical,ter,5214,2683
Enterobacter kobei,546,Animal,acr,3,0
Enterobacter kobei,546,Animal,ars,3,2
Enterobacter kobei,546,Animal,cad,3,0
Enterobacter kobei,546,Animal,chr,3,0
Enterobacter kobei,546,Animal,cnr,3,0
Enterobacter kobei,546,Animal,cop,3,0
Enterobacter kobei,546,Animal,cue,3,0
Enterobacter kobei,546,Animal,dps,3,0
Enterobacter kobei,546,Animal,fie,3,3
Enterobacter kobei,546,Animal,gol,3,0
Enterobacter kobei,546,Animal,kla,3,0
Enterobacter kobei,546,Animal,mco,3,0
Enterobacter kobei,546,Animal,mer,3,1
Enterobacter kobei,546,Animal,mrd,3,0
Enterobacter kobei,546,Animal,mre,3,0
Enterobacter kobei,546,Animal,ncc,3,0
Enterobacter kobei,546,Animal,ncr,3,1
Enterobacter kobei,546,Animal,nir,3,0
Enterobacter kobei,546,Animal,nre,3,0
Enterobacter kobei,546,Animal,pco,3,2
Enterobacter kobei,546,Animal,sil,3,3
Enterobacter kobei,546,Animal,tcr,3,0
Enterobacter kobei,546,Animal,ter,3,0
Enterobacter kobei,546,Animal environment,acr,0,0
Enterobacter kobei,546,Animal environment,ars,0,0
Enterobacter kobei,546,Animal environment,cad,0,0
Enterobacter kobei,546,Animal environment,chr,0,0
Enterobacter kobei,546,Animal environment,cnr,0,0
Enterobacter kobei,546,Animal environment,cop,0,0
Enterobacter kobei,546,Animal environment,cue,0,0
Enterobacter kobei,546,Animal environment,dps,0,0
Enterobacter kobei,546,Animal environment,fie,0,0
Enterobacter kobei,546,Animal environment,gol,0,0
Enterobacter kobei,546,Animal environment,kla,0,0
Enterobacter kobei,546,Animal environment,mco,0,0
Enterobacter kobei,546,Animal environment,mer,0,0
Enterobacter kobei,546,Animal environment,mrd,0,0
Enterobacter kobei,546,Animal environment,mre,0,0
Enterobacter kobei,546,Animal environment,ncc,0,0
Enterobacter kobei,546,Animal environment,ncr,0,0
Enterobacter kobei,546,Animal environment,nir,0,0
Enterobacter kobei,546,Animal environment,nre,0,0
Enterobacter kobei,546,Animal environment,pco,0,0
Enterobacter kobei,546,Animal environment,sil,0,0
Enterobacter kobei,546,Animal environment,tcr,0,0
Enterobacter kobei,546,Animal environment,ter,0,0
Enterobacter kobei,546,Animal feces,acr,0,0
Enterobacter kobei,546,Animal feces,ars,0,0
Enterobacter kobei,546,Animal feces,cad,0,0
Enterobacter kobei,546,Animal feces,chr,0,0
Enterobacter kobei,546,Animal feces,cnr,0,0
Enterobacter kobei,546,Animal feces,cop,0,0
Enterobacter kobei,546,Animal feces,cue,0,0
Enterobacter kobei,546,Animal feces,dps,0,0
Enterobacter kobei,546,Animal feces,fie,0,0
Enterobacter kobei,546,Animal feces,gol,0,0
Enterobacter kobei,546,Animal feces,kla,0,0
Enterobacter kobei,546,Animal feces,mco,0,0
Enterobacter kobei,546,Animal feces,mer,0,0
Enterobacter kobei,546,Animal feces,mrd,0,0
Enterobacter kobei,546,Animal feces,mre,0,0
Enterobacter kobei,546,Animal feces,ncc,0,0
Enterobacter kobei,546,Animal feces,ncr,0,0
Enterobacter kobei,546,Animal feces,nir,0,0
Enterobacter kobei,546,Animal feces,nre,0,0
Enterobacter kobei,546,Animal feces,pco,0,0
Enterobacter kobei,546,Animal feces,sil,0,0
Enterobacter kobei,546,Animal feces,tcr,0,0
Enterobacter kobei,546,Animal feces,ter,0,0
Enterobacter kobei,546,Animal feed,acr,0,0
