Genus,Source,Gene,number,total
Enterobacter bugandensis,261,Animal feces,bcrABC,0,0
Enterobacter bugandensis,261,Animal feces,crcB,0,0
Enterobacter bugandensis,261,Animal feces,srp,0,0
Enterobacter bugandensis,261,Animal feces,smd,0,0
Enterobacter bugandensis,261,Animal feces,sde,0,0
Enterobacter bugandensis,261,Animal feces,lmrS,0,0
Enterobacter bugandensis,261,Animal feces,smr,0,0
Enterobacter bugandensis,261,Animal feces,ssmE,0,0
Enterobacter bugandensis,261,Animal feces,tbtR,0,0
Enterobacter bugandensis,261,Animal feces,ttg,0,0
Enterobacter bugandensis,261,Animal feces,ttgR,0,0
Enterobacter bugandensis,261,Animal feces,ttgT,0,0
Enterobacter bugandensis,261,Animal feces,mtrF,0,0
Enterobacter bugandensis,261,Animal feces,emrE,0,0
Enterobacter bugandensis,261,Animal feed,qac,0,0
Enterobacter bugandensis,261,Animal feed,qacEdelta,0,0
Enterobacter bugandensis,261,Animal feed,qacC,0,0
Enterobacter bugandensis,261,Animal feed,qacE,0,0
Enterobacter bugandensis,261,Animal feed,qacA,0,0
Enterobacter bugandensis,261,Animal feed,qacB,0,0
Enterobacter bugandensis,261,Animal feed,qacF,0,0
Enterobacter bugandensis,261,Animal feed,qacG,0,0
Enterobacter bugandensis,261,Animal feed,qacH,0,0
Enterobacter bugandensis,261,Animal feed,qacJ,0,0
Enterobacter bugandensis,261,Animal feed,qacK,0,0
Enterobacter bugandensis,261,Animal feed,qacL,0,0
Enterobacter bugandensis,261,Animal feed,qacM,0,0
Enterobacter bugandensis,261,Animal feed,sugE,0,0
Enterobacter bugandensis,261,Animal feed,bcrABC,0,0
Enterobacter bugandensis,261,Animal feed,crcB,0,0
Enterobacter bugandensis,261,Animal feed,srp,0,0
Enterobacter bugandensis,261,Animal feed,smd,0,0
Enterobacter bugandensis,261,Animal feed,sde,0,0
Enterobacter bugandensis,261,Animal feed,lmrS,0,0
Enterobacter bugandensis,261,Animal feed,smr,0,0
Enterobacter bugandensis,261,Animal feed,ssmE,0,0
Enterobacter bugandensis,261,Animal feed,tbtR,0,0
Enterobacter bugandensis,261,Animal feed,ttg,0,0
Enterobacter bugandensis,261,Animal feed,ttgR,0,0
Enterobacter bugandensis,261,Animal feed,ttgT,0,0
Enterobacter bugandensis,261,Animal feed,mtrF,0,0
Enterobacter bugandensis,261,Animal feed,emrE,0,0
Enterobacter bugandensis,261,Raw pet food,qac,0,0
Enterobacter bugandensis,261,Raw pet food,qacEdelta,0,0
Enterobacter bugandensis,261,Raw pet food,qacC,0,0
Enterobacter bugandensis,261,Raw pet food,qacE,0,0
Enterobacter bugandensis,261,Raw pet food,qacA,0,0
Enterobacter bugandensis,261,Raw pet food,qacB,0,0
Enterobacter bugandensis,261,Raw pet food,qacF,0,0
Enterobacter bugandensis,261,Raw pet food,qacG,0,0
Enterobacter bugandensis,261,Raw pet food,qacH,0,0
Enterobacter bugandensis,261,Raw pet food,qacJ,0,0
Enterobacter bugandensis,261,Raw pet food,qacK,0,0
Enterobacter bugandensis,261,Raw pet food,qacL,0,0
Enterobacter bugandensis,261,Raw pet food,qacM,0,0
Enterobacter bugandensis,261,Raw pet food,sugE,0,0
Enterobacter bugandensis,261,Raw pet food,bcrABC,0,0
Enterobacter bugandensis,261,Raw pet food,crcB,0,0
Enterobacter bugandensis,261,Raw pet food,srp,0,0
Enterobacter bugandensis,261,Raw pet food,smd,0,0
Enterobacter bugandensis,261,Raw pet food,sde,0,0
Enterobacter bugandensis,261,Raw pet food,lmrS,0,0
Enterobacter bugandensis,261,Raw pet food,smr,0,0
Enterobacter bugandensis,261,Raw pet food,ssmE,0,0
Enterobacter bugandensis,261,Raw pet food,tbtR,0,0
Enterobacter bugandensis,261,Raw pet food,ttg,0,0
Enterobacter bugandensis,261,Raw pet food,ttgR,0,0
Enterobacter bugandensis,261,Raw pet food,ttgT,0,0
Enterobacter bugandensis,261,Raw pet food,mtrF,0,0
Enterobacter bugandensis,261,Raw pet food,emrE,0,0
Enterobacter bugandensis,261,Pet food,qac,0,0
Enterobacter bugandensis,261,Pet food,qacEdelta,0,0
Enterobacter bugandensis,261,Pet food,qacC,0,0
Enterobacter bugandensis,261,Pet food,qacE,0,0
Enterobacter bugandensis,261,Pet food,qacA,0,0
Enterobacter bugandensis,261,Pet food,qacB,0,0
Enterobacter bugandensis,261,Pet food,qacF,0,0
Enterobacter bugandensis,261,Pet food,qacG,0,0
Enterobacter bugandensis,261,Pet food,qacH,0,0
Enterobacter bugandensis,261,Pet food,qacJ,0,0
Enterobacter bugandensis,261,Pet food,qacK,0,0
Enterobacter bugandensis,261,Pet food,qacL,0,0
Enterobacter bugandensis,261,Pet food,qacM,0,0
Enterobacter bugandensis,261,Pet food,sugE,0,0
Enterobacter bugandensis,261,Pet food,bcrABC,0,0
Enterobacter bugandensis,261,Pet food,crcB,0,0
Enterobacter bugandensis,261,Pet food,srp,0,0
Enterobacter bugandensis,261,Pet food,smd,0,0
Enterobacter bugandensis,261,Pet food,sde,0,0
Enterobacter bugandensis,261,Pet food,lmrS,0,0
Enterobacter bugandensis,261,Pet food,smr,0,0
Enterobacter bugandensis,261,Pet food,ssmE,0,0
Enterobacter bugandensis,261,Pet food,tbtR,0,0
Enterobacter bugandensis,261,Pet food,ttg,0,0
Enterobacter bugandensis,261,Pet food,ttgR,0,0
Enterobacter bugandensis,261,Pet food,ttgT,0,0
Enterobacter bugandensis,261,Pet food,mtrF,0,0
Enterobacter bugandensis,261,Pet food,emrE,0,0
Enterobacter bugandensis,261,Farm,qac,0,0
Enterobacter bugandensis,261,Farm,qacEdelta,0,0
Enterobacter bugandensis,261,Farm,qacC,0,0
Enterobacter bugandensis,261,Farm,qacE,0,0
Enterobacter bugandensis,261,Farm,qacA,0,0
Enterobacter bugandensis,261,Farm,qacB,0,0
Enterobacter bugandensis,261,Farm,qacF,0,0
Enterobacter bugandensis,261,Farm,qacG,0,0
Enterobacter bugandensis,261,Farm,qacH,0,0
Enterobacter bugandensis,261,Farm,qacJ,0,0
Enterobacter bugandensis,261,Farm,qacK,0,0
Enterobacter bugandensis,261,Farm,qacL,0,0
Enterobacter bugandensis,261,Farm,qacM,0,0
Enterobacter bugandensis,261,Farm,sugE,0,0
Enterobacter bugandensis,261,Farm,bcrABC,0,0
Enterobacter bugandensis,261,Farm,crcB,0,0
Enterobacter bugandensis,261,Farm,srp,0,0
Enterobacter bugandensis,261,Farm,smd,0,0
Enterobacter bugandensis,261,Farm,sde,0,0
Enterobacter bugandensis,261,Farm,lmrS,0,0
Enterobacter bugandensis,261,Farm,smr,0,0
Enterobacter bugandensis,261,Farm,ssmE,0,0
Enterobacter bugandensis,261,Farm,tbtR,0,0
Enterobacter bugandensis,261,Farm,ttg,0,0
Enterobacter bugandensis,261,Farm,ttgR,0,0
Enterobacter bugandensis,261,Farm,ttgT,0,0
Enterobacter bugandensis,261,Farm,mtrF,0,0
Enterobacter bugandensis,261,Farm,emrE,0,0
Enterobacter bugandensis,261,Egg,qac,0,0
Enterobacter bugandensis,261,Egg,qacEdelta,0,0
Enterobacter bugandensis,261,Egg,qacC,0,0
Enterobacter bugandensis,261,Egg,qacE,0,0
Enterobacter bugandensis,261,Egg,qacA,0,0
Enterobacter bugandensis,261,Egg,qacB,0,0
Enterobacter bugandensis,261,Egg,qacF,0,0
Enterobacter bugandensis,261,Egg,qacG,0,0
Enterobacter bugandensis,261,Egg,qacH,0,0
Enterobacter bugandensis,261,Egg,qacJ,0,0
Enterobacter bugandensis,261,Egg,qacK,0,0
Enterobacter bugandensis,261,Egg,qacL,0,0
Enterobacter bugandensis,261,Egg,qacM,0,0
Enterobacter bugandensis,261,Egg,sugE,0,0
Enterobacter bugandensis,261,Egg,bcrABC,0,0
Enterobacter bugandensis,261,Egg,crcB,0,0
Enterobacter bugandensis,261,Egg,srp,0,0
Enterobacter bugandensis,261,Egg,smd,0,0
Enterobacter bugandensis,261,Egg,sde,0,0
Enterobacter bugandensis,261,Egg,lmrS,0,0
Enterobacter bugandensis,261,Egg,smr,0,0
Enterobacter bugandensis,261,Egg,ssmE,0,0
Enterobacter bugandensis,261,Egg,tbtR,0,0
Enterobacter bugandensis,261,Egg,ttg,0,0
Enterobacter bugandensis,261,Egg,ttgR,0,0
Enterobacter bugandensis,261,Egg,ttgT,0,0
Enterobacter bugandensis,261,Egg,mtrF,0,0
Enterobacter bugandensis,261,Egg,emrE,0,0
Enterobacter bugandensis,261,Farm sewage,qac,0,0
Enterobacter bugandensis,261,Farm sewage,qacEdelta,0,0
Enterobacter bugandensis,261,Farm sewage,qacC,0,0
Enterobacter bugandensis,261,Farm sewage,qacE,0,0
Enterobacter bugandensis,261,Farm sewage,qacA,0,0
Enterobacter bugandensis,261,Farm sewage,qacB,0,0
Enterobacter bugandensis,261,Farm sewage,qacF,0,0
Enterobacter bugandensis,261,Farm sewage,qacG,0,0
Enterobacter bugandensis,261,Farm sewage,qacH,0,0
Enterobacter bugandensis,261,Farm sewage,qacJ,0,0
Enterobacter bugandensis,261,Farm sewage,qacK,0,0
Enterobacter bugandensis,261,Farm sewage,qacL,0,0
Enterobacter bugandensis,261,Farm sewage,qacM,0,0
Enterobacter bugandensis,261,Farm sewage,sugE,0,0
Enterobacter bugandensis,261,Farm sewage,bcrABC,0,0
Enterobacter bugandensis,261,Farm sewage,crcB,0,0
Enterobacter bugandensis,261,Farm sewage,srp,0,0
Enterobacter bugandensis,261,Farm sewage,smd,0,0
Enterobacter bugandensis,261,Farm sewage,sde,0,0
Enterobacter bugandensis,261,Farm sewage,lmrS,0,0
Enterobacter bugandensis,261,Farm sewage,smr,0,0
Enterobacter bugandensis,261,Farm sewage,ssmE,0,0
Enterobacter bugandensis,261,Farm sewage,tbtR,0,0
Enterobacter bugandensis,261,Farm sewage,ttg,0,0
Enterobacter bugandensis,261,Farm sewage,ttgR,0,0
Enterobacter bugandensis,261,Farm sewage,ttgT,0,0
Enterobacter bugandensis,261,Farm sewage,mtrF,0,0
Enterobacter bugandensis,261,Farm sewage,emrE,0,0
Enterobacter bugandensis,261,Fish/Seafood,qac,0,0
Enterobacter bugandensis,261,Fish/Seafood,qacEdelta,0,0
Enterobacter bugandensis,261,Fish/Seafood,qacC,0,0
Enterobacter bugandensis,261,Fish/Seafood,qacE,0,0
Enterobacter bugandensis,261,Fish/Seafood,qacA,0,0
Enterobacter bugandensis,261,Fish/Seafood,qacB,0,0
Enterobacter bugandensis,261,Fish/Seafood,qacF,0,0
Enterobacter bugandensis,261,Fish/Seafood,qacG,0,0
Enterobacter bugandensis,261,Fish/Seafood,qacH,0,0
Enterobacter bugandensis,261,Fish/Seafood,qacJ,0,0
Enterobacter bugandensis,261,Fish/Seafood,qacK,0,0
Enterobacter bugandensis,261,Fish/Seafood,qacL,0,0
Enterobacter bugandensis,261,Fish/Seafood,qacM,0,0
Enterobacter bugandensis,261,Fish/Seafood,sugE,0,0
Enterobacter bugandensis,261,Fish/Seafood,bcrABC,0,0
Enterobacter bugandensis,261,Fish/Seafood,crcB,0,0
Enterobacter bugandensis,261,Fish/Seafood,srp,0,0
Enterobacter bugandensis,261,Fish/Seafood,smd,0,0
Enterobacter bugandensis,261,Fish/Seafood,sde,0,0
Enterobacter bugandensis,261,Fish/Seafood,lmrS,0,0
Enterobacter bugandensis,261,Fish/Seafood,smr,0,0
Enterobacter bugandensis,261,Fish/Seafood,ssmE,0,0
Enterobacter bugandensis,261,Fish/Seafood,tbtR,0,0
Enterobacter bugandensis,261,Fish/Seafood,ttg,0,0
Enterobacter bugandensis,261,Fish/Seafood,ttgR,0,0
Enterobacter bugandensis,261,Fish/Seafood,ttgT,0,0
Enterobacter bugandensis,261,Fish/Seafood,mtrF,0,0
Enterobacter bugandensis,261,Fish/Seafood,emrE,0,0
Enterobacter bugandensis,261,Multi-product,qac,0,0
Enterobacter bugandensis,261,Multi-product,qacEdelta,0,0
Enterobacter bugandensis,261,Multi-product,qacC,0,0
Enterobacter bugandensis,261,Multi-product,qacE,0,0
Enterobacter bugandensis,261,Multi-product,qacA,0,0
Enterobacter bugandensis,261,Multi-product,qacB,0,0
Enterobacter bugandensis,261,Multi-product,qacF,0,0
Enterobacter bugandensis,261,Multi-product,qacG,0,0
Enterobacter bugandensis,261,Multi-product,qacH,0,0
Enterobacter bugandensis,261,Multi-product,qacJ,0,0
Enterobacter bugandensis,261,Multi-product,qacK,0,0
Enterobacter bugandensis,261,Multi-product,qacL,0,0
Enterobacter bugandensis,261,Multi-product,qacM,0,0
Enterobacter bugandensis,261,Multi-product,sugE,0,0
Enterobacter bugandensis,261,Multi-product,bcrABC,0,0
Enterobacter bugandensis,261,Multi-product,crcB,0,0
Enterobacter bugandensis,261,Multi-product,srp,0,0
Enterobacter bugandensis,261,Multi-product,smd,0,0
Enterobacter bugandensis,261,Multi-product,sde,0,0
Enterobacter bugandensis,261,Multi-product,lmrS,0,0
Enterobacter bugandensis,261,Multi-product,smr,0,0
Enterobacter bugandensis,261,Multi-product,ssmE,0,0
Enterobacter bugandensis,261,Multi-product,tbtR,0,0
Enterobacter bugandensis,261,Multi-product,ttg,0,0
Enterobacter bugandensis,261,Multi-product,ttgR,0,0
Enterobacter bugandensis,261,Multi-product,ttgT,0,0
Enterobacter bugandensis,261,Multi-product,mtrF,0,0
Enterobacter bugandensis,261,Multi-product,emrE,0,0
Enterobacter bugandensis,261,Meat/Poultry,qac,0,0
Enterobacter bugandensis,261,Meat/Poultry,qacEdelta,0,0
Enterobacter bugandensis,261,Meat/Poultry,qacC,0,0
Enterobacter bugandensis,261,Meat/Poultry,qacE,0,0
Enterobacter bugandensis,261,Meat/Poultry,qacA,0,0
Enterobacter bugandensis,261,Meat/Poultry,qacB,0,0
Enterobacter bugandensis,261,Meat/Poultry,qacF,0,0
Enterobacter bugandensis,261,Meat/Poultry,qacG,0,0
Enterobacter bugandensis,261,Meat/Poultry,qacH,0,0
Enterobacter bugandensis,261,Meat/Poultry,qacJ,0,0
Enterobacter bugandensis,261,Meat/Poultry,qacK,0,0
Enterobacter bugandensis,261,Meat/Poultry,qacL,0,0
Enterobacter bugandensis,261,Meat/Poultry,qacM,0,0
Enterobacter bugandensis,261,Meat/Poultry,sugE,0,0
Enterobacter bugandensis,261,Meat/Poultry,bcrABC,0,0
Enterobacter bugandensis,261,Meat/Poultry,crcB,0,0
Enterobacter bugandensis,261,Meat/Poultry,srp,0,0
Enterobacter bugandensis,261,Meat/Poultry,smd,0,0
Enterobacter bugandensis,261,Meat/Poultry,sde,0,0
Enterobacter bugandensis,261,Meat/Poultry,lmrS,0,0
Enterobacter bugandensis,261,Meat/Poultry,smr,0,0
Enterobacter bugandensis,261,Meat/Poultry,ssmE,0,0
Enterobacter bugandensis,261,Meat/Poultry,tbtR,0,0
Enterobacter bugandensis,261,Meat/Poultry,ttg,0,0
Enterobacter bugandensis,261,Meat/Poultry,ttgR,0,0
Enterobacter bugandensis,261,Meat/Poultry,ttgT,0,0
Enterobacter bugandensis,261,Meat/Poultry,mtrF,0,0
Enterobacter bugandensis,261,Meat/Poultry,emrE,0,0
Enterobacter bugandensis,261,Reptile,qac,0,0
Enterobacter bugandensis,261,Reptile,qacEdelta,0,0
Enterobacter bugandensis,261,Reptile,qacC,0,0
Enterobacter bugandensis,261,Reptile,qacE,0,0
Enterobacter bugandensis,261,Reptile,qacA,0,0
Enterobacter bugandensis,261,Reptile,qacB,0,0
Enterobacter bugandensis,261,Reptile,qacF,0,0
Enterobacter bugandensis,261,Reptile,qacG,0,0
Enterobacter bugandensis,261,Reptile,qacH,0,0
Enterobacter bugandensis,261,Reptile,qacJ,0,0
Enterobacter bugandensis,261,Reptile,qacK,0,0
Enterobacter bugandensis,261,Reptile,qacL,0,0
Enterobacter bugandensis,261,Reptile,qacM,0,0
Enterobacter bugandensis,261,Reptile,sugE,0,0
Enterobacter bugandensis,261,Reptile,bcrABC,0,0
Enterobacter bugandensis,261,Reptile,crcB,0,0
Enterobacter bugandensis,261,Reptile,srp,0,0
Enterobacter bugandensis,261,Reptile,smd,0,0
Enterobacter bugandensis,261,Reptile,sde,0,0
Enterobacter bugandensis,261,Reptile,lmrS,0,0
Enterobacter bugandensis,261,Reptile,smr,0,0
Enterobacter bugandensis,261,Reptile,ssmE,0,0
Enterobacter bugandensis,261,Reptile,tbtR,0,0
Enterobacter bugandensis,261,Reptile,ttg,0,0
Enterobacter bugandensis,261,Reptile,ttgR,0,0
Enterobacter bugandensis,261,Reptile,ttgT,0,0
Enterobacter bugandensis,261,Reptile,mtrF,0,0
Enterobacter bugandensis,261,Reptile,emrE,0,0
Enterobacter bugandensis,261,Cider,qac,0,0
Enterobacter bugandensis,261,Cider,qacEdelta,0,0
Enterobacter bugandensis,261,Cider,qacC,0,0
Enterobacter bugandensis,261,Cider,qacE,0,0
Enterobacter bugandensis,261,Cider,qacA,0,0
Enterobacter bugandensis,261,Cider,qacB,0,0
Enterobacter bugandensis,261,Cider,qacF,0,0
Enterobacter bugandensis,261,Cider,qacG,0,0
Enterobacter bugandensis,261,Cider,qacH,0,0
Enterobacter bugandensis,261,Cider,qacJ,0,0
Enterobacter bugandensis,261,Cider,qacK,0,0
Enterobacter bugandensis,261,Cider,qacL,0,0
Enterobacter bugandensis,261,Cider,qacM,0,0
Enterobacter bugandensis,261,Cider,sugE,0,0
Enterobacter bugandensis,261,Cider,bcrABC,0,0
Enterobacter bugandensis,261,Cider,crcB,0,0
Enterobacter bugandensis,261,Cider,srp,0,0
Enterobacter bugandensis,261,Cider,smd,0,0
Enterobacter bugandensis,261,Cider,sde,0,0
Enterobacter bugandensis,261,Cider,lmrS,0,0
Enterobacter bugandensis,261,Cider,smr,0,0
Enterobacter bugandensis,261,Cider,ssmE,0,0
Enterobacter bugandensis,261,Cider,tbtR,0,0
Enterobacter bugandensis,261,Cider,ttg,0,0
Enterobacter bugandensis,261,Cider,ttgR,0,0
Enterobacter bugandensis,261,Cider,ttgT,0,0
Enterobacter bugandensis,261,Cider,mtrF,0,0
Enterobacter bugandensis,261,Cider,emrE,0,0
Enterobacter bugandensis,261,Dairy,qac,0,0
Enterobacter bugandensis,261,Dairy,qacEdelta,0,0
Enterobacter bugandensis,261,Dairy,qacC,0,0
Enterobacter bugandensis,261,Dairy,qacE,0,0
Enterobacter bugandensis,261,Dairy,qacA,0,0
Enterobacter bugandensis,261,Dairy,qacB,0,0
Enterobacter bugandensis,261,Dairy,qacF,0,0
Enterobacter bugandensis,261,Dairy,qacG,0,0
Enterobacter bugandensis,261,Dairy,qacH,0,0
Enterobacter bugandensis,261,Dairy,qacJ,0,0
Enterobacter bugandensis,261,Dairy,qacK,0,0
Enterobacter bugandensis,261,Dairy,qacL,0,0
Enterobacter bugandensis,261,Dairy,qacM,0,0
Enterobacter bugandensis,261,Dairy,sugE,0,0
Enterobacter bugandensis,261,Dairy,bcrABC,0,0
Enterobacter bugandensis,261,Dairy,crcB,0,0
Enterobacter bugandensis,261,Dairy,srp,0,0
Enterobacter bugandensis,261,Dairy,smd,0,0
Enterobacter bugandensis,261,Dairy,sde,0,0
Enterobacter bugandensis,261,Dairy,lmrS,0,0
Enterobacter bugandensis,261,Dairy,smr,0,0
Enterobacter bugandensis,261,Dairy,ssmE,0,0
Enterobacter bugandensis,261,Dairy,tbtR,0,0
Enterobacter bugandensis,261,Dairy,ttg,0,0
Enterobacter bugandensis,261,Dairy,ttgR,0,0
Enterobacter bugandensis,261,Dairy,ttgT,0,0
Enterobacter bugandensis,261,Dairy,mtrF,0,0
Enterobacter bugandensis,261,Dairy,emrE,0,0
Enterobacter bugandensis,261,Food processing environment,qac,0,0
Enterobacter bugandensis,261,Food processing environment,qacEdelta,0,0
Enterobacter bugandensis,261,Food processing environment,qacC,0,0
Enterobacter bugandensis,261,Food processing environment,qacE,0,0
Enterobacter bugandensis,261,Food processing environment,qacA,0,0
Enterobacter bugandensis,261,Food processing environment,qacB,0,0
Enterobacter bugandensis,261,Food processing environment,qacF,0,0
Enterobacter bugandensis,261,Food processing environment,qacG,0,0
Enterobacter bugandensis,261,Food processing environment,qacH,0,0
Enterobacter bugandensis,261,Food processing environment,qacJ,0,0
Enterobacter bugandensis,261,Food processing environment,qacK,0,0
Enterobacter bugandensis,261,Food processing environment,qacL,0,0
Enterobacter bugandensis,261,Food processing environment,qacM,0,0
Enterobacter bugandensis,261,Food processing environment,sugE,0,0
Enterobacter bugandensis,261,Food processing environment,bcrABC,0,0
Enterobacter bugandensis,261,Food processing environment,crcB,0,0
Enterobacter bugandensis,261,Food processing environment,srp,0,0
Enterobacter bugandensis,261,Food processing environment,smd,0,0
Enterobacter bugandensis,261,Food processing environment,sde,0,0
Enterobacter bugandensis,261,Food processing environment,lmrS,0,0
Enterobacter bugandensis,261,Food processing environment,smr,0,0
Enterobacter bugandensis,261,Food processing environment,ssmE,0,0
Enterobacter bugandensis,261,Food processing environment,tbtR,0,0
Enterobacter bugandensis,261,Food processing environment,ttg,0,0
Enterobacter bugandensis,261,Food processing environment,ttgR,0,0
Enterobacter bugandensis,261,Food processing environment,ttgT,0,0
Enterobacter bugandensis,261,Food processing environment,mtrF,0,0
Enterobacter bugandensis,261,Food processing environment,emrE,0,0
Enterobacter bugandensis,261,Farm water,qac,0,0
Enterobacter bugandensis,261,Farm water,qacEdelta,0,0
Enterobacter bugandensis,261,Farm water,qacC,0,0
Enterobacter bugandensis,261,Farm water,qacE,0,0
Enterobacter bugandensis,261,Farm water,qacA,0,0
Enterobacter bugandensis,261,Farm water,qacB,0,0
Enterobacter bugandensis,261,Farm water,qacF,0,0
Enterobacter bugandensis,261,Farm water,qacG,0,0
Enterobacter bugandensis,261,Farm water,qacH,0,0
Enterobacter bugandensis,261,Farm water,qacJ,0,0
Enterobacter bugandensis,261,Farm water,qacK,0,0
Enterobacter bugandensis,261,Farm water,qacL,0,0
Enterobacter bugandensis,261,Farm water,qacM,0,0
Enterobacter bugandensis,261,Farm water,sugE,0,0
Enterobacter bugandensis,261,Farm water,bcrABC,0,0
Enterobacter bugandensis,261,Farm water,crcB,0,0
Enterobacter bugandensis,261,Farm water,srp,0,0
Enterobacter bugandensis,261,Farm water,smd,0,0
Enterobacter bugandensis,261,Farm water,sde,0,0
Enterobacter bugandensis,261,Farm water,lmrS,0,0
Enterobacter bugandensis,261,Farm water,smr,0,0
Enterobacter bugandensis,261,Farm water,ssmE,0,0
Enterobacter bugandensis,261,Farm water,tbtR,0,0
Enterobacter bugandensis,261,Farm water,ttg,0,0
Enterobacter bugandensis,261,Farm water,ttgR,0,0
Enterobacter bugandensis,261,Farm water,ttgT,0,0
Enterobacter bugandensis,261,Farm water,mtrF,0,0
Enterobacter bugandensis,261,Farm water,emrE,0,0
Enterobacter bugandensis,261,Flour,qac,0,0
Enterobacter bugandensis,261,Flour,qacEdelta,0,0
Enterobacter bugandensis,261,Flour,qacC,0,0
Enterobacter bugandensis,261,Flour,qacE,0,0
Enterobacter bugandensis,261,Flour,qacA,0,0
Enterobacter bugandensis,261,Flour,qacB,0,0
Enterobacter bugandensis,261,Flour,qacF,0,0
Enterobacter bugandensis,261,Flour,qacG,0,0
Enterobacter bugandensis,261,Flour,qacH,0,0
Enterobacter bugandensis,261,Flour,qacJ,0,0
Enterobacter bugandensis,261,Flour,qacK,0,0
Enterobacter bugandensis,261,Flour,qacL,0,0
Enterobacter bugandensis,261,Flour,qacM,0,0
Enterobacter bugandensis,261,Flour,sugE,0,0
Enterobacter bugandensis,261,Flour,bcrABC,0,0
Enterobacter bugandensis,261,Flour,crcB,0,0
Enterobacter bugandensis,261,Flour,srp,0,0
Enterobacter bugandensis,261,Flour,smd,0,0
Enterobacter bugandensis,261,Flour,sde,0,0
Enterobacter bugandensis,261,Flour,lmrS,0,0
Enterobacter bugandensis,261,Flour,smr,0,0
Enterobacter bugandensis,261,Flour,ssmE,0,0
Enterobacter bugandensis,261,Flour,tbtR,0,0
Enterobacter bugandensis,261,Flour,ttg,0,0
Enterobacter bugandensis,261,Flour,ttgR,0,0
Enterobacter bugandensis,261,Flour,ttgT,0,0
Enterobacter bugandensis,261,Flour,mtrF,0,0
Enterobacter bugandensis,261,Flour,emrE,0,0
Enterobacter bugandensis,261,Fruit/Vegetables,qac,5,0
Enterobacter bugandensis,261,Fruit/Vegetables,qacEdelta,5,0
Enterobacter bugandensis,261,Fruit/Vegetables,qacC,5,0
