Species,Genus,Total_genus,Source,Class,total_from_source,number_res
Clostridium botulinum,Clostridium,1281,Pet food,tetracenomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Pet food,tetracycline+Biocide,,
Clostridium botulinum,Clostridium,1281,Pet food,thiostrepton+Biocide,,
Clostridium botulinum,Clostridium,1281,Pet food,trimethoprim+Biocide,,
Clostridium botulinum,Clostridium,1281,Pet food,tuberactinomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Pet food,Metal+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,aminoglycoside+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,betalactam+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,bleomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,fosfomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,fusidic acid+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,glycopeptide+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,MLS+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,macrolide+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,lincosamide+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,lincosamide_streptogramin+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,mupirocin+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,nitroimidazole+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,phenicol+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,phenicol_oxazolidinone+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,phenicol_quinolone+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,pluromutilin+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,polymyxin+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,quinolone+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,rifamycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,streptogramin+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,streptothricin+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,sulphonamide+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,tetracenomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,tetracycline+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,thiostrepton+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,trimethoprim+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,tuberactinomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Egg,Metal+Biocide,,
Clostridium botulinum,Clostridium,1281,Fish/Seafood,aminoglycoside+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,betalactam+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,bleomycin+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,fosfomycin+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,fusidic acid+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,glycopeptide+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,MLS+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,macrolide+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,lincosamide+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,lincosamide_streptogramin+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,mupirocin+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,nitroimidazole+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,phenicol+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,phenicol_oxazolidinone+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,phenicol_quinolone+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,pluromutilin+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,polymyxin+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,quinolone+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,rifamycin+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,streptogramin+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,streptothricin+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,sulphonamide+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,tetracenomycin+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,tetracycline+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,thiostrepton+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,trimethoprim+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,tuberactinomycin+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Fish/Seafood,Metal+Biocide,31,0
Clostridium botulinum,Clostridium,1281,Multi-product,aminoglycoside+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,betalactam+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,bleomycin+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,fosfomycin+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,fusidic acid+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,glycopeptide+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,MLS+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,macrolide+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,lincosamide+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,lincosamide_streptogramin+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,mupirocin+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,nitroimidazole+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,phenicol+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,phenicol_oxazolidinone+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,phenicol_quinolone+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,pluromutilin+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,polymyxin+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,quinolone+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,rifamycin+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,streptogramin+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,streptothricin+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,sulphonamide+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,tetracenomycin+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,tetracycline+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,thiostrepton+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,trimethoprim+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,tuberactinomycin+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Multi-product,Metal+Biocide,64,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,aminoglycoside+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,betalactam+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,bleomycin+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,fosfomycin+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,fusidic acid+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,glycopeptide+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,MLS+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,macrolide+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,lincosamide+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,lincosamide_streptogramin+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,mupirocin+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,nitroimidazole+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,phenicol+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,phenicol_oxazolidinone+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,phenicol_quinolone+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,pluromutilin+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,polymyxin+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,quinolone+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,rifamycin+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,streptogramin+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,streptothricin+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,sulphonamide+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,tetracenomycin+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,tetracycline+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,thiostrepton+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,trimethoprim+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,tuberactinomycin+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Meat/Poultry,Metal+Biocide,23,0
Clostridium botulinum,Clostridium,1281,Cider,aminoglycoside+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,betalactam+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,bleomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,fosfomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,fusidic acid+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,glycopeptide+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,MLS+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,macrolide+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,lincosamide+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,lincosamide_streptogramin+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,mupirocin+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,nitroimidazole+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,phenicol+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,phenicol_oxazolidinone+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,phenicol_quinolone+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,pluromutilin+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,polymyxin+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,quinolone+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,rifamycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,streptogramin+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,streptothricin+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,sulphonamide+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,tetracenomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,tetracycline+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,thiostrepton+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,trimethoprim+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,tuberactinomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Cider,Metal+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,aminoglycoside+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,betalactam+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,bleomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,fosfomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,fusidic acid+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,glycopeptide+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,MLS+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,macrolide+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,lincosamide+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,lincosamide_streptogramin+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,mupirocin+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,nitroimidazole+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,phenicol+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,phenicol_oxazolidinone+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,phenicol_quinolone+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,pluromutilin+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,polymyxin+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,quinolone+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,rifamycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,streptogramin+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,streptothricin+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,sulphonamide+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,tetracenomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,tetracycline+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,thiostrepton+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,trimethoprim+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,tuberactinomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Dairy,Metal+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,aminoglycoside+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,betalactam+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,bleomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,fosfomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,fusidic acid+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,glycopeptide+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,MLS+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,macrolide+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,lincosamide+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,lincosamide_streptogramin+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,mupirocin+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,nitroimidazole+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,phenicol+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,phenicol_oxazolidinone+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,phenicol_quinolone+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,pluromutilin+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,polymyxin+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,quinolone+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,rifamycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,streptogramin+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,streptothricin+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,sulphonamide+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,tetracenomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,tetracycline+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,thiostrepton+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,trimethoprim+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,tuberactinomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Flour,Metal+Biocide,,
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,aminoglycoside+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,betalactam+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,bleomycin+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,fosfomycin+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,fusidic acid+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,glycopeptide+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,MLS+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,macrolide+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,lincosamide+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,lincosamide_streptogramin+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,mupirocin+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,nitroimidazole+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,phenicol+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,phenicol_oxazolidinone+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,phenicol_quinolone+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,pluromutilin+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,polymyxin+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,quinolone+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,rifamycin+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,streptogramin+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,streptothricin+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,sulphonamide+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,tetracenomycin+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,tetracycline+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,thiostrepton+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,trimethoprim+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,tuberactinomycin+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Fruit/Vegetables,Metal+Biocide,14,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,aminoglycoside+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,betalactam+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,bleomycin+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,fosfomycin+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,fusidic acid+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,glycopeptide+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,MLS+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,macrolide+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,lincosamide+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,lincosamide_streptogramin+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,mupirocin+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,nitroimidazole+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,phenicol+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,phenicol_oxazolidinone+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,phenicol_quinolone+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,pluromutilin+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,polymyxin+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,quinolone+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,rifamycin+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,streptogramin+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,streptothricin+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,sulphonamide+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,tetracenomycin+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,tetracycline+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,thiostrepton+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,trimethoprim+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,tuberactinomycin+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Spice/Herbs,Metal+Biocide,3,0
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,aminoglycoside+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,betalactam+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,bleomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,fosfomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,fusidic acid+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,glycopeptide+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,MLS+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,macrolide+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,lincosamide+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,lincosamide_streptogramin+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,mupirocin+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,nitroimidazole+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,phenicol+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,phenicol_oxazolidinone+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,phenicol_quinolone+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,pluromutilin+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,polymyxin+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,quinolone+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,rifamycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,streptogramin+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,streptothricin+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,sulphonamide+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,tetracenomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,tetracycline+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,thiostrepton+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,trimethoprim+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,tuberactinomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Nuts/Seeds,Metal+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,aminoglycoside+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,betalactam+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,bleomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,fosfomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,fusidic acid+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,glycopeptide+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,MLS+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,macrolide+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,lincosamide+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,lincosamide_streptogramin+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,mupirocin+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,nitroimidazole+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,phenicol+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,phenicol_oxazolidinone+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,phenicol_quinolone+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,pluromutilin+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,polymyxin+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,quinolone+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,rifamycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,streptogramin+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,streptothricin+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,sulphonamide+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,tetracenomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,tetracycline+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,thiostrepton+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,trimethoprim+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,tuberactinomycin+Biocide,,
Clostridium botulinum,Clostridium,1281,Tea,Metal+Biocide,,
Clostridium botulinum,Clostridium,1281,Clinical,aminoglycoside+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,betalactam+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,bleomycin+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,fosfomycin+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,fusidic acid+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,glycopeptide+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,MLS+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,macrolide+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,lincosamide+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,lincosamide_streptogramin+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,mupirocin+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,nitroimidazole+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,phenicol+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,phenicol_oxazolidinone+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,phenicol_quinolone+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,pluromutilin+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,polymyxin+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,quinolone+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,rifamycin+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,streptogramin+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,streptothricin+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,sulphonamide+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,tetracenomycin+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,tetracycline+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,thiostrepton+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,trimethoprim+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,tuberactinomycin+Biocide,209,0
Clostridium botulinum,Clostridium,1281,Clinical,Metal+Biocide,209,0
Clostridium perfringens,Clostridium,1890,Raw pet food,aminoglycoside+Biocide,,
Clostridium perfringens,Clostridium,1890,Raw pet food,betalactam+Biocide,,
