Species,Genus,Total_genus,Source,Class,total_from_source,number_res
Listeria monocytogenes,Listeria,61004,Fish/Seafood,polymyxin,907,0
Listeria monocytogenes,Listeria,61004,Fish/Seafood,quinolone,907,0
Listeria monocytogenes,Listeria,61004,Fish/Seafood,rifamycin,907,0
Listeria monocytogenes,Listeria,61004,Fish/Seafood,streptogramin,907,0
Listeria monocytogenes,Listeria,61004,Fish/Seafood,streptothricin,907,0
Listeria monocytogenes,Listeria,61004,Fish/Seafood,sulphonamide,907,0
Listeria monocytogenes,Listeria,61004,Fish/Seafood,tetracenomycin,907,0
Listeria monocytogenes,Listeria,61004,Fish/Seafood,tetracycline,907,17
Listeria monocytogenes,Listeria,61004,Fish/Seafood,thiostrepton,907,0
Listeria monocytogenes,Listeria,61004,Fish/Seafood,trimethoprim,907,0
Listeria monocytogenes,Listeria,61004,Fish/Seafood,tuberactinomycin,907,0
Listeria monocytogenes,Listeria,61004,Fish/Seafood,Biocide,907,343
Listeria monocytogenes,Listeria,61004,Fish/Seafood,Metal,907,609
Listeria monocytogenes,Listeria,61004,Multi-product,aminoglycoside,9679,14
Listeria monocytogenes,Listeria,61004,Multi-product,betalactam,9679,1
Listeria monocytogenes,Listeria,61004,Multi-product,bleomycin,9679,0
Listeria monocytogenes,Listeria,61004,Multi-product,fosfomycin,9679,9679
Listeria monocytogenes,Listeria,61004,Multi-product,fusidic acid,9679,0
Listeria monocytogenes,Listeria,61004,Multi-product,glycopeptide,9679,1
Listeria monocytogenes,Listeria,61004,Multi-product,MLS,9679,0
Listeria monocytogenes,Listeria,61004,Multi-product,macrolide,9679,23
Listeria monocytogenes,Listeria,61004,Multi-product,lincosamide,9679,14
Listeria monocytogenes,Listeria,61004,Multi-product,lincosamide_streptogramin,9679,12
Listeria monocytogenes,Listeria,61004,Multi-product,mupirocin,9679,0
Listeria monocytogenes,Listeria,61004,Multi-product,nitroimidazole,9679,0
Listeria monocytogenes,Listeria,61004,Multi-product,phenicol,9679,13
Listeria monocytogenes,Listeria,61004,Multi-product,phenicol_oxazolidinone,9679,0
Listeria monocytogenes,Listeria,61004,Multi-product,phenicol_quinolone,9679,0
Listeria monocytogenes,Listeria,61004,Multi-product,pluromutilin,9679,0
Listeria monocytogenes,Listeria,61004,Multi-product,polymyxin,9679,0
Listeria monocytogenes,Listeria,61004,Multi-product,quinolone,9679,0
Listeria monocytogenes,Listeria,61004,Multi-product,rifamycin,9679,1
Listeria monocytogenes,Listeria,61004,Multi-product,streptogramin,9679,12
Listeria monocytogenes,Listeria,61004,Multi-product,streptothricin,9679,0
Listeria monocytogenes,Listeria,61004,Multi-product,sulphonamide,9679,0
Listeria monocytogenes,Listeria,61004,Multi-product,tetracenomycin,9679,0
Listeria monocytogenes,Listeria,61004,Multi-product,tetracycline,9679,242
Listeria monocytogenes,Listeria,61004,Multi-product,thiostrepton,9679,0
Listeria monocytogenes,Listeria,61004,Multi-product,trimethoprim,9679,34
Listeria monocytogenes,Listeria,61004,Multi-product,tuberactinomycin,9679,0
Listeria monocytogenes,Listeria,61004,Multi-product,Biocide,9679,3726
Listeria monocytogenes,Listeria,61004,Multi-product,Metal,9679,5904
Listeria monocytogenes,Listeria,61004,Meat/Poultry,aminoglycoside,2257,5
Listeria monocytogenes,Listeria,61004,Meat/Poultry,betalactam,2257,2
Listeria monocytogenes,Listeria,61004,Meat/Poultry,bleomycin,2257,0
Listeria monocytogenes,Listeria,61004,Meat/Poultry,fosfomycin,2257,2257
Listeria monocytogenes,Listeria,61004,Meat/Poultry,fusidic acid,2257,0
Listeria monocytogenes,Listeria,61004,Meat/Poultry,glycopeptide,2257,1
Listeria monocytogenes,Listeria,61004,Meat/Poultry,MLS,2257,0
Listeria monocytogenes,Listeria,61004,Meat/Poultry,macrolide,2257,15
Listeria monocytogenes,Listeria,61004,Meat/Poultry,lincosamide,2257,12
Listeria monocytogenes,Listeria,61004,Meat/Poultry,lincosamide_streptogramin,2257,1
Listeria monocytogenes,Listeria,61004,Meat/Poultry,mupirocin,2257,0
Listeria monocytogenes,Listeria,61004,Meat/Poultry,nitroimidazole,2257,0
Listeria monocytogenes,Listeria,61004,Meat/Poultry,phenicol,2257,1
Listeria monocytogenes,Listeria,61004,Meat/Poultry,phenicol_oxazolidinone,2257,0
Listeria monocytogenes,Listeria,61004,Meat/Poultry,phenicol_quinolone,2257,0
Listeria monocytogenes,Listeria,61004,Meat/Poultry,pluromutilin,2257,0
Listeria monocytogenes,Listeria,61004,Meat/Poultry,polymyxin,2257,0
Listeria monocytogenes,Listeria,61004,Meat/Poultry,quinolone,2257,0
Listeria monocytogenes,Listeria,61004,Meat/Poultry,rifamycin,2257,0
Listeria monocytogenes,Listeria,61004,Meat/Poultry,streptogramin,2257,2
Listeria monocytogenes,Listeria,61004,Meat/Poultry,streptothricin,2257,0
Listeria monocytogenes,Listeria,61004,Meat/Poultry,sulphonamide,2257,0
Listeria monocytogenes,Listeria,61004,Meat/Poultry,tetracenomycin,2257,0
Listeria monocytogenes,Listeria,61004,Meat/Poultry,tetracycline,2257,100
Listeria monocytogenes,Listeria,61004,Meat/Poultry,thiostrepton,2257,0
Listeria monocytogenes,Listeria,61004,Meat/Poultry,trimethoprim,2257,24
Listeria monocytogenes,Listeria,61004,Meat/Poultry,tuberactinomycin,2257,0
Listeria monocytogenes,Listeria,61004,Meat/Poultry,Biocide,2257,533
Listeria monocytogenes,Listeria,61004,Meat/Poultry,Metal,2257,1301
Listeria monocytogenes,Listeria,61004,Cider,aminoglycoside,,
Listeria monocytogenes,Listeria,61004,Cider,betalactam,,
Listeria monocytogenes,Listeria,61004,Cider,bleomycin,,
Listeria monocytogenes,Listeria,61004,Cider,fosfomycin,,
Listeria monocytogenes,Listeria,61004,Cider,fusidic acid,,
Listeria monocytogenes,Listeria,61004,Cider,glycopeptide,,
Listeria monocytogenes,Listeria,61004,Cider,MLS,,
Listeria monocytogenes,Listeria,61004,Cider,macrolide,,
Listeria monocytogenes,Listeria,61004,Cider,lincosamide,,
Listeria monocytogenes,Listeria,61004,Cider,lincosamide_streptogramin,,
Listeria monocytogenes,Listeria,61004,Cider,mupirocin,,
Listeria monocytogenes,Listeria,61004,Cider,nitroimidazole,,
Listeria monocytogenes,Listeria,61004,Cider,phenicol,,
Listeria monocytogenes,Listeria,61004,Cider,phenicol_oxazolidinone,,
Listeria monocytogenes,Listeria,61004,Cider,phenicol_quinolone,,
Listeria monocytogenes,Listeria,61004,Cider,pluromutilin,,
Listeria monocytogenes,Listeria,61004,Cider,polymyxin,,
Listeria monocytogenes,Listeria,61004,Cider,quinolone,,
Listeria monocytogenes,Listeria,61004,Cider,rifamycin,,
Listeria monocytogenes,Listeria,61004,Cider,streptogramin,,
Listeria monocytogenes,Listeria,61004,Cider,streptothricin,,
Listeria monocytogenes,Listeria,61004,Cider,sulphonamide,,
Listeria monocytogenes,Listeria,61004,Cider,tetracenomycin,,
Listeria monocytogenes,Listeria,61004,Cider,tetracycline,,
Listeria monocytogenes,Listeria,61004,Cider,thiostrepton,,
Listeria monocytogenes,Listeria,61004,Cider,trimethoprim,,
Listeria monocytogenes,Listeria,61004,Cider,tuberactinomycin,,
Listeria monocytogenes,Listeria,61004,Cider,Biocide,,
Listeria monocytogenes,Listeria,61004,Cider,Metal,,
Listeria monocytogenes,Listeria,61004,Dairy,aminoglycoside,1441,1
Listeria monocytogenes,Listeria,61004,Dairy,betalactam,1441,0
Listeria monocytogenes,Listeria,61004,Dairy,bleomycin,1441,0
Listeria monocytogenes,Listeria,61004,Dairy,fosfomycin,1441,1441
Listeria monocytogenes,Listeria,61004,Dairy,fusidic acid,1441,0
Listeria monocytogenes,Listeria,61004,Dairy,glycopeptide,1441,0
Listeria monocytogenes,Listeria,61004,Dairy,MLS,1441,0
Listeria monocytogenes,Listeria,61004,Dairy,macrolide,1441,2
Listeria monocytogenes,Listeria,61004,Dairy,lincosamide,1441,0
Listeria monocytogenes,Listeria,61004,Dairy,lincosamide_streptogramin,1441,0
Listeria monocytogenes,Listeria,61004,Dairy,mupirocin,1441,0
Listeria monocytogenes,Listeria,61004,Dairy,nitroimidazole,1441,0
Listeria monocytogenes,Listeria,61004,Dairy,phenicol,1441,1
Listeria monocytogenes,Listeria,61004,Dairy,phenicol_oxazolidinone,1441,0
Listeria monocytogenes,Listeria,61004,Dairy,phenicol_quinolone,1441,0
Listeria monocytogenes,Listeria,61004,Dairy,pluromutilin,1441,0
Listeria monocytogenes,Listeria,61004,Dairy,polymyxin,1441,0
Listeria monocytogenes,Listeria,61004,Dairy,quinolone,1441,0
Listeria monocytogenes,Listeria,61004,Dairy,rifamycin,1441,0
Listeria monocytogenes,Listeria,61004,Dairy,streptogramin,1441,0
Listeria monocytogenes,Listeria,61004,Dairy,streptothricin,1441,1
Listeria monocytogenes,Listeria,61004,Dairy,sulphonamide,1441,0
Listeria monocytogenes,Listeria,61004,Dairy,tetracenomycin,1441,0
Listeria monocytogenes,Listeria,61004,Dairy,tetracycline,1441,11
Listeria monocytogenes,Listeria,61004,Dairy,thiostrepton,1441,0
Listeria monocytogenes,Listeria,61004,Dairy,trimethoprim,1441,0
Listeria monocytogenes,Listeria,61004,Dairy,tuberactinomycin,1441,0
Listeria monocytogenes,Listeria,61004,Dairy,Biocide,1441,142
Listeria monocytogenes,Listeria,61004,Dairy,Metal,1441,584
Listeria monocytogenes,Listeria,61004,Flour,aminoglycoside,,
Listeria monocytogenes,Listeria,61004,Flour,betalactam,,
Listeria monocytogenes,Listeria,61004,Flour,bleomycin,,
Listeria monocytogenes,Listeria,61004,Flour,fosfomycin,,
Listeria monocytogenes,Listeria,61004,Flour,fusidic acid,,
Listeria monocytogenes,Listeria,61004,Flour,glycopeptide,,
Listeria monocytogenes,Listeria,61004,Flour,MLS,,
Listeria monocytogenes,Listeria,61004,Flour,macrolide,,
Listeria monocytogenes,Listeria,61004,Flour,lincosamide,,
Listeria monocytogenes,Listeria,61004,Flour,lincosamide_streptogramin,,
Listeria monocytogenes,Listeria,61004,Flour,mupirocin,,
Listeria monocytogenes,Listeria,61004,Flour,nitroimidazole,,
Listeria monocytogenes,Listeria,61004,Flour,phenicol,,
Listeria monocytogenes,Listeria,61004,Flour,phenicol_oxazolidinone,,
Listeria monocytogenes,Listeria,61004,Flour,phenicol_quinolone,,
Listeria monocytogenes,Listeria,61004,Flour,pluromutilin,,
Listeria monocytogenes,Listeria,61004,Flour,polymyxin,,
Listeria monocytogenes,Listeria,61004,Flour,quinolone,,
Listeria monocytogenes,Listeria,61004,Flour,rifamycin,,
Listeria monocytogenes,Listeria,61004,Flour,streptogramin,,
Listeria monocytogenes,Listeria,61004,Flour,streptothricin,,
Listeria monocytogenes,Listeria,61004,Flour,sulphonamide,,
Listeria monocytogenes,Listeria,61004,Flour,tetracenomycin,,
Listeria monocytogenes,Listeria,61004,Flour,tetracycline,,
Listeria monocytogenes,Listeria,61004,Flour,thiostrepton,,
Listeria monocytogenes,Listeria,61004,Flour,trimethoprim,,
Listeria monocytogenes,Listeria,61004,Flour,tuberactinomycin,,
Listeria monocytogenes,Listeria,61004,Flour,Biocide,,
Listeria monocytogenes,Listeria,61004,Flour,Metal,,
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,aminoglycoside,2010,6
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,betalactam,2010,0
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,bleomycin,2010,0
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,fosfomycin,2010,2010
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,fusidic acid,2010,0
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,glycopeptide,2010,20
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,MLS,2010,0
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,macrolide,2010,8
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,lincosamide,2010,6
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,lincosamide_streptogramin,2010,7
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,mupirocin,2010,0
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,nitroimidazole,2010,0
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,phenicol,2010,5
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,phenicol_oxazolidinone,2010,0
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,phenicol_quinolone,2010,0
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,pluromutilin,2010,0
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,polymyxin,2010,0
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,quinolone,2010,2
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,rifamycin,2010,0
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,streptogramin,2010,7
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,streptothricin,2010,0
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,sulphonamide,2010,0
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,tetracenomycin,2010,0
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,tetracycline,2010,43
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,thiostrepton,2010,0
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,trimethoprim,2010,6
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,tuberactinomycin,2010,0
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,Biocide,2010,222
Listeria monocytogenes,Listeria,61004,Fruit/Vegetables,Metal,2010,498
Listeria monocytogenes,Listeria,61004,Spice/Herbs,aminoglycoside,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,betalactam,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,bleomycin,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,fosfomycin,52,52
Listeria monocytogenes,Listeria,61004,Spice/Herbs,fusidic acid,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,glycopeptide,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,MLS,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,macrolide,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,lincosamide,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,lincosamide_streptogramin,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,mupirocin,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,nitroimidazole,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,phenicol,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,phenicol_oxazolidinone,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,phenicol_quinolone,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,pluromutilin,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,polymyxin,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,quinolone,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,rifamycin,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,streptogramin,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,streptothricin,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,sulphonamide,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,tetracenomycin,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,tetracycline,52,1
Listeria monocytogenes,Listeria,61004,Spice/Herbs,thiostrepton,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,trimethoprim,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,tuberactinomycin,52,0
Listeria monocytogenes,Listeria,61004,Spice/Herbs,Biocide,52,7
Listeria monocytogenes,Listeria,61004,Spice/Herbs,Metal,52,10
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,aminoglycoside,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,betalactam,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,bleomycin,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,fosfomycin,36,36
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,fusidic acid,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,glycopeptide,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,MLS,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,macrolide,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,lincosamide,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,lincosamide_streptogramin,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,mupirocin,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,nitroimidazole,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,phenicol,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,phenicol_oxazolidinone,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,phenicol_quinolone,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,pluromutilin,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,polymyxin,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,quinolone,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,rifamycin,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,streptogramin,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,streptothricin,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,sulphonamide,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,tetracenomycin,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,tetracycline,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,thiostrepton,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,trimethoprim,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,tuberactinomycin,36,0
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,Biocide,36,5
Listeria monocytogenes,Listeria,61004,Nuts/Seeds,Metal,36,18
Listeria monocytogenes,Listeria,61004,Tea,aminoglycoside,,
Listeria monocytogenes,Listeria,61004,Tea,betalactam,,
Listeria monocytogenes,Listeria,61004,Tea,bleomycin,,
Listeria monocytogenes,Listeria,61004,Tea,fosfomycin,,
Listeria monocytogenes,Listeria,61004,Tea,fusidic acid,,
Listeria monocytogenes,Listeria,61004,Tea,glycopeptide,,
Listeria monocytogenes,Listeria,61004,Tea,MLS,,
Listeria monocytogenes,Listeria,61004,Tea,macrolide,,
Listeria monocytogenes,Listeria,61004,Tea,lincosamide,,
Listeria monocytogenes,Listeria,61004,Tea,lincosamide_streptogramin,,
Listeria monocytogenes,Listeria,61004,Tea,mupirocin,,
Listeria monocytogenes,Listeria,61004,Tea,nitroimidazole,,
Listeria monocytogenes,Listeria,61004,Tea,phenicol,,
Listeria monocytogenes,Listeria,61004,Tea,phenicol_oxazolidinone,,
Listeria monocytogenes,Listeria,61004,Tea,phenicol_quinolone,,
Listeria monocytogenes,Listeria,61004,Tea,pluromutilin,,
Listeria monocytogenes,Listeria,61004,Tea,polymyxin,,
Listeria monocytogenes,Listeria,61004,Tea,quinolone,,
Listeria monocytogenes,Listeria,61004,Tea,rifamycin,,
Listeria monocytogenes,Listeria,61004,Tea,streptogramin,,
Listeria monocytogenes,Listeria,61004,Tea,streptothricin,,
Listeria monocytogenes,Listeria,61004,Tea,sulphonamide,,
Listeria monocytogenes,Listeria,61004,Tea,tetracenomycin,,
Listeria monocytogenes,Listeria,61004,Tea,tetracycline,,
Listeria monocytogenes,Listeria,61004,Tea,thiostrepton,,
Listeria monocytogenes,Listeria,61004,Tea,trimethoprim,,
Listeria monocytogenes,Listeria,61004,Tea,tuberactinomycin,,
Listeria monocytogenes,Listeria,61004,Tea,Biocide,,
Listeria monocytogenes,Listeria,61004,Tea,Metal,,
Listeria monocytogenes,Listeria,61004,Clinical,aminoglycoside,10212,9
Listeria monocytogenes,Listeria,61004,Clinical,betalactam,10212,4
Listeria monocytogenes,Listeria,61004,Clinical,bleomycin,10212,6
Listeria monocytogenes,Listeria,61004,Clinical,fosfomycin,10212,10212
Listeria monocytogenes,Listeria,61004,Clinical,fusidic acid,10212,0
Listeria monocytogenes,Listeria,61004,Clinical,glycopeptide,10212,0
Listeria monocytogenes,Listeria,61004,Clinical,MLS,10212,1
Listeria monocytogenes,Listeria,61004,Clinical,macrolide,10212,21
Listeria monocytogenes,Listeria,61004,Clinical,lincosamide,10212,0
Listeria monocytogenes,Listeria,61004,Clinical,lincosamide_streptogramin,10212,0
Listeria monocytogenes,Listeria,61004,Clinical,mupirocin,10212,0
Listeria monocytogenes,Listeria,61004,Clinical,nitroimidazole,10212,0
Listeria monocytogenes,Listeria,61004,Clinical,phenicol,10212,80
Listeria monocytogenes,Listeria,61004,Clinical,phenicol_oxazolidinone,10212,0
Listeria monocytogenes,Listeria,61004,Clinical,phenicol_quinolone,10212,0
Listeria monocytogenes,Listeria,61004,Clinical,pluromutilin,10212,0
Listeria monocytogenes,Listeria,61004,Clinical,polymyxin,10212,0
Listeria monocytogenes,Listeria,61004,Clinical,quinolone,10212,1
Listeria monocytogenes,Listeria,61004,Clinical,rifamycin,10212,0
Listeria monocytogenes,Listeria,61004,Clinical,streptogramin,10212,0
Listeria monocytogenes,Listeria,61004,Clinical,streptothricin,10212,0
Listeria monocytogenes,Listeria,61004,Clinical,sulphonamide,10212,1
Listeria monocytogenes,Listeria,61004,Clinical,tetracenomycin,10212,0
Listeria monocytogenes,Listeria,61004,Clinical,tetracycline,10212,118
Listeria monocytogenes,Listeria,61004,Clinical,thiostrepton,10212,0
Listeria monocytogenes,Listeria,61004,Clinical,trimethoprim,10212,7
Listeria monocytogenes,Listeria,61004,Clinical,tuberactinomycin,10212,0
Listeria monocytogenes,Listeria,61004,Clinical,Biocide,10212,914
Listeria monocytogenes,Listeria,61004,Clinical,Metal,10212,3461
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,aminoglycoside,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,betalactam,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,bleomycin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,fosfomycin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,fusidic acid,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,glycopeptide,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,MLS,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,macrolide,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,lincosamide,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,lincosamide_streptogramin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,mupirocin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,nitroimidazole,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,phenicol,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,phenicol_oxazolidinone,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,phenicol_quinolone,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,pluromutilin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,polymyxin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,quinolone,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,rifamycin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,streptogramin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,streptothricin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,sulphonamide,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,tetracenomycin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,tetracycline,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,thiostrepton,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,trimethoprim,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,tuberactinomycin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,Biocide,,
Pseudomonas aeruginosa,Pseudomonas,28646,Raw pet food,Metal,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,aminoglycoside,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,betalactam,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,bleomycin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,fosfomycin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,fusidic acid,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,glycopeptide,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,MLS,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,macrolide,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,lincosamide,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,lincosamide_streptogramin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,mupirocin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,nitroimidazole,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,phenicol,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,phenicol_oxazolidinone,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,phenicol_quinolone,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,pluromutilin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,polymyxin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,quinolone,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,rifamycin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,streptogramin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,streptothricin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,sulphonamide,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,tetracenomycin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,tetracycline,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,thiostrepton,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,trimethoprim,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,tuberactinomycin,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,Biocide,,
Pseudomonas aeruginosa,Pseudomonas,28646,Pet food,Metal,,
Pseudomonas aeruginosa,Pseudomonas,28646,Egg,aminoglycoside,4,4
Pseudomonas aeruginosa,Pseudomonas,28646,Egg,betalactam,4,4
Pseudomonas aeruginosa,Pseudomonas,28646,Egg,bleomycin,4,0
Pseudomonas aeruginosa,Pseudomonas,28646,Egg,fosfomycin,4,4
Pseudomonas aeruginosa,Pseudomonas,28646,Egg,fusidic acid,4,0
Pseudomonas aeruginosa,Pseudomonas,28646,Egg,glycopeptide,4,0
Pseudomonas aeruginosa,Pseudomonas,28646,Egg,MLS,4,0
Pseudomonas aeruginosa,Pseudomonas,28646,Egg,macrolide,4,0
Pseudomonas aeruginosa,Pseudomonas,28646,Egg,lincosamide,4,0
Pseudomonas aeruginosa,Pseudomonas,28646,Egg,lincosamide_streptogramin,4,0
Pseudomonas aeruginosa,Pseudomonas,28646,Egg,mupirocin,4,0
Pseudomonas aeruginosa,Pseudomonas,28646,Egg,nitroimidazole,4,0
Pseudomonas aeruginosa,Pseudomonas,28646,Egg,phenicol,4,4
Pseudomonas aeruginosa,Pseudomonas,28646,Egg,phenicol_oxazolidinone,4,0
